Operation_ID,Date_ID,Region_ID,Department_ID,Operational_Cost,Delay_Time,Efficiency_Score
16130,20210317,7,7,22827,47,97
16131,20230424,5,9,10839,0,63
16132,20210123,4,4,6170,17,66
16133,20220928,2,5,8240,6,66
16134,20250529,3,11,15141,12,75
16135,20250428,7,13,7837,5,64
16136,20220313,4,11,23304,41,92
16137,20240628,7,9,15450,35,76
16138,20230228,3,6,16289,8,64
16139,20240321,7,6,12677,2,77
16140,20211224,6,14,17424,10,85
16141,20210201,4,9,3719,40,74
16142,20230323,2,14,23778,6,90
16143,20230110,5,6,24585,42,97
16144,20230629,5,10,5951,12,92
16145,20251130,7,7,11069,7,92
16146,20250812,2,15,15802,29,62
16147,20250920,7,4,15487,37,89
16148,20211121,5,11,6355,6,93
16149,20250628,1,15,8478,47,63
16150,20241101,7,13,6195,18,86
16151,20250529,5,2,9742,17,64
16152,20250822,4,13,3937,2,84
16153,20210729,1,15,10033,47,81
16154,20221110,7,8,6063,1,78
16155,20231231,3,15,2755,35,95
16156,20251009,6,3,17584,30,77
16157,20250929,2,2,6370,24,78
16158,20231104,7,13,14658,12,92
16159,20230621,5,3,9746,40,60
16160,20231227,7,5,23107,15,67
16161,20240904,3,12,7393,33,78
16162,20240709,5,15,15314,11,98
16163,20231017,6,15,11307,43,90
16164,20220905,1,13,2031,12,82
16165,20240108,7,11,19065,1,65
16166,20221129,2,15,5076,27,86
16167,20240727,7,2,21428,1,93
16168,20230901,4,8,16631,30,60
16169,20220714,1,12,4205,42,61
16170,20251130,4,11,8045,23,81
16171,20230331,4,11,12451,15,88
16172,20230203,2,15,8218,26,85
16173,20210424,4,1,19394,38,86
16174,20230721,2,7,23389,9,67
16175,20211117,3,6,7101,1,69
16176,20230831,6,13,11433,18,60
16177,20250425,3,3,18749,32,97
16178,20240810,2,15,12921,15,62
16179,20250403,3,1,5650,12,82
16180,20230717,6,4,7573,25,90
16181,20211006,1,9,14078,12,80
16182,20221128,6,11,11464,30,63
16183,20240821,5,8,24404,35,88
16184,20231127,6,5,6948,26,77
16185,20220630,7,7,16182,15,69
16186,20230126,3,15,5947,18,69
16187,20230811,7,2,4812,10,75
16188,20210207,4,6,20758,28,88
16189,20210814,1,6,15279,14,85
16190,20230514,3,13,5111,26,60
16191,20240924,1,12,21798,26,81
16192,20221022,1,6,15750,13,91
16193,20220716,5,2,21150,18,69
16194,20250523,1,7,12154,36,96
16195,20220112,5,11,16432,47,61
16196,20230718,3,7,24737,39,92
16197,20211019,2,13,13069,12,95
16198,20230626,2,10,2498,14,98
16199,20230713,1,7,5373,26,69
16200,20220725,7,10,18163,39,67
16201,20240301,1,12,7053,36,91
16202,20221114,7,8,13046,5,86
16203,20240927,6,1,21719,44,83
16204,20210227,6,9,7271,38,70
16205,20210728,2,7,10190,39,65
16206,20210824,7,3,18622,15,87
16207,20230603,1,5,22825,43,89
16208,20250216,6,11,12171,21,94
16209,20220617,4,3,8223,1,97
16210,20250201,2,6,14763,18,62
16211,20220305,6,2,13026,45,85
16212,20231118,1,13,5453,21,64
16213,20251130,1,4,24291,44,82
16214,20220607,6,9,10784,14,70
16215,20221007,7,2,23368,35,90
16216,20240228,5,4,14916,6,72
16217,20210423,3,2,6640,33,94
16218,20231021,4,4,8265,39,63
16219,20240817,4,11,18466,26,96
16220,20240424,7,1,20180,3,76
16221,20251231,4,6,16123,39,95
16222,20210516,7,11,16268,15,87
16223,20220606,1,1,18490,20,85
16224,20250511,6,6,22503,17,87
16225,20230104,6,9,6891,23,80
16226,20230704,7,1,24442,6,67
16227,20240727,1,2,4718,44,66
16228,20230211,6,5,23932,32,88
16229,20230826,5,7,13972,22,87
16230,20230525,7,10,19324,45,89
16231,20210809,5,14,12605,46,92
16232,20221213,3,1,16042,31,86
16233,20211003,5,12,15622,23,79
16234,20241018,4,6,12036,22,70
16235,20251212,2,15,14436,5,79
16236,20210810,7,5,22855,37,96
16237,20240905,7,12,18668,3,79
16238,20250314,1,4,5216,32,71
16239,20230810,7,6,14567,21,84
16240,20210819,4,4,11829,27,76
16241,20220104,5,4,19699,26,77
16242,20220708,5,13,12747,21,91
16243,20250422,4,4,14595,31,87
16244,20240102,7,1,7678,8,60
16245,20241212,1,13,20001,35,92
16246,20210918,5,8,24766,6,77
16247,20221109,7,11,15902,23,98
16248,20230518,5,12,10902,5,88
16249,20231012,6,6,8921,22,88
16250,20220521,6,7,16408,25,63
16251,20230122,3,11,8123,43,70
16252,20210408,7,2,9514,34,82
16253,20250208,1,14,22921,11,78
16254,20220124,5,3,22012,12,95
16255,20220921,2,9,15916,22,70
16256,20220817,4,8,23854,37,75
16257,20240517,7,1,20636,20,63
16258,20210530,5,7,19874,21,90
16259,20230221,2,12,16983,14,61
16260,20240111,4,1,15515,28,88
16261,20230408,7,12,6129,30,89
16262,20250623,5,3,19420,3,89
16263,20210421,7,8,17001,31,95
16264,20240819,6,10,2742,25,96
16265,20211008,2,15,13823,20,65
16266,20250407,3,4,23935,40,61
16267,20241130,4,5,7227,22,60
16268,20211118,4,11,24901,42,78
16269,20250330,7,5,13679,17,86
16270,20220415,1,3,9016,23,97
16271,20230129,3,7,4244,37,97
16272,20250505,5,12,18593,39,73
16273,20231022,1,8,24939,47,86
16274,20250203,7,2,17526,26,98
16275,20210806,6,2,10266,42,84
16276,20230124,1,10,12916,15,95
16277,20250418,5,3,3725,14,64
16278,20211031,4,4,19466,40,71
16279,20230910,3,11,3671,40,79
16280,20250308,2,12,11487,34,84
16281,20240514,6,1,5569,4,78
16282,20240103,1,5,17911,28,74
16283,20250622,2,1,6110,37,91
16284,20221104,5,3,20276,30,62
16285,20240912,4,8,17455,35,88
16286,20211004,4,1,19582,33,66
16287,20250215,4,1,21945,22,85
16288,20250528,3,7,14128,42,60
16289,20230723,3,14,24971,19,70
16290,20230716,5,8,14656,43,73
16291,20210307,7,3,9798,39,94
16292,20210707,3,13,5912,0,96
16293,20250201,1,9,2760,31,76
16294,20250806,7,11,17029,31,83
16295,20210911,6,5,11762,11,84
16296,20251111,6,1,3715,3,79
16297,20211204,4,5,11262,36,82
16298,20231121,3,7,24357,0,77
16299,20230106,2,8,21190,42,71
16300,20240531,4,9,15424,4,80
16301,20230516,7,13,23299,36,64
16302,20240402,5,14,24939,13,74
16303,20230210,4,5,20747,6,63
16304,20240321,7,4,18807,40,69
16305,20241012,6,13,14573,36,81
16306,20240304,5,2,7540,20,62
16307,20220116,6,14,23488,14,79
16308,20250709,6,3,13616,33,66
16309,20210504,6,1,4700,37,78
16310,20250217,2,1,20062,38,75
16311,20210808,5,10,22412,46,82
16312,20211013,2,10,16899,11,73
16313,20230702,7,9,4821,8,84
16314,20210209,3,8,14318,33,74
16315,20230928,6,11,4578,2,77
16316,20210224,7,2,16902,29,95
16317,20230722,1,10,9453,6,92
16318,20250405,5,3,20310,18,90
16319,20231204,6,8,17502,42,83
16320,20211205,7,9,8027,13,90
16321,20220711,2,5,8128,4,83
16322,20250216,4,9,24118,26,69
16323,20240102,6,8,10310,35,85
16324,20211201,1,10,9075,29,77
16325,20230826,6,11,4575,45,68
16326,20250530,6,5,17757,46,87
16327,20210317,2,15,11781,28,90
16328,20250411,5,4,10335,18,83
16329,20230628,4,11,16798,21,70
16330,20240810,1,2,24901,46,66
16331,20241110,7,1,18241,13,95
16332,20210802,5,14,11941,9,89
16333,20250522,2,4,24000,46,83
16334,20230714,5,2,10091,39,94
16335,20240616,7,11,10159,13,69
16336,20231220,4,13,20054,14,74
16337,20210116,1,10,2540,40,97
16338,20240113,3,4,3024,30,88
16339,20220609,1,7,18522,28,70
16340,20210205,5,5,15890,7,99
16341,20241107,6,3,11885,37,63
16342,20220710,6,13,11739,20,98
16343,20230206,7,5,18068,4,93
16344,20230707,5,1,13290,6,98
16345,20230524,3,15,12073,26,79
16346,20210312,6,12,7773,19,95
16347,20220813,3,13,14518,26,91
16348,20210220,6,15,20608,29,61
16349,20251030,3,9,9288,12,89
16350,20250323,6,13,12893,3,92
16351,20240315,6,3,17073,43,86
16352,20250221,2,14,14559,5,68
16353,20230807,7,13,19592,13,98
16354,20210816,2,8,7488,2,68
16355,20210213,7,10,16018,34,82
16356,20221013,3,9,16713,30,86
16357,20220928,6,15,21046,20,66
16358,20230522,7,5,11832,0,78
16359,20221110,7,10,3488,34,92
16360,20240916,3,8,16664,16,94
16361,20230803,4,4,6343,15,79
16362,20221119,5,11,22501,10,75
16363,20231004,6,8,22349,43,91
16364,20250122,1,5,5056,35,88
16365,20220501,6,3,5893,39,82
16366,20231214,4,3,21816,23,76
16367,20211202,2,1,4905,7,77
16368,20240806,3,10,3617,14,84
16369,20230224,4,10,10347,33,76
16370,20240628,3,3,11554,0,91
16371,20220422,5,8,4828,44,62
16372,20210410,6,4,3728,1,78
16373,20210226,6,1,11209,41,89
16374,20230516,4,10,12959,1,65
16375,20241107,4,3,22296,37,93
16376,20230818,4,9,3134,14,89
16377,20220523,2,12,2670,38,83
16378,20230301,7,7,2671,31,86
16379,20241016,1,5,20373,40,76
16380,20210105,2,6,24665,27,62
16381,20240205,2,15,5541,0,77
16382,20211019,2,2,13060,45,86
16383,20221207,3,11,19033,34,91
16384,20250422,6,11,3254,26,85
16385,20240711,6,14,15778,43,69
16386,20250811,3,14,18070,27,61
16387,20250822,4,4,7657,24,82
16388,20250206,5,7,21016,29,90
16389,20251219,3,3,7707,34,63
16390,20220207,3,14,12219,23,93
16391,20230203,4,2,8073,24,60
16392,20230226,5,8,14537,41,66
16393,20220910,4,15,15448,22,85
16394,20240109,3,14,8980,40,62
16395,20220802,3,6,18086,31,79
16396,20230730,1,13,16884,33,85
16397,20230616,3,11,10306,8,96
16398,20231004,6,12,7460,20,89
16399,20211021,1,9,14025,30,78
16400,20241016,6,14,12246,37,63
16401,20210429,7,15,14169,44,65
16402,20231007,1,3,19794,37,69
16403,20230220,6,15,2210,6,85
16404,20231011,5,1,2151,8,87
16405,20240113,6,3,18294,34,78
16406,20211010,2,8,19366,33,98
16407,20250724,5,13,7468,8,90
16408,20230304,3,6,19116,22,97
16409,20230301,5,14,10890,12,71
16410,20250116,4,4,14082,45,78
16411,20250809,5,8,8194,46,92
16412,20220617,6,5,18429,33,76
16413,20210122,2,2,22962,31,96
16414,20210521,6,13,20801,23,76
16415,20241124,2,2,21434,39,97
16416,20240430,5,9,21293,43,86
16417,20220915,2,9,20415,32,62
16418,20251011,4,3,10369,17,95
16419,20240721,3,3,12852,16,65
16420,20210924,7,6,10925,36,83
16421,20240731,3,13,3533,20,76
16422,20211118,5,6,24700,21,65
16423,20210331,4,1,10885,10,74
16424,20220710,5,4,5840,34,89
16425,20250503,6,6,23469,44,78
16426,20230326,3,5,20331,18,93
16427,20241008,1,7,12044,27,85
16428,20250205,5,15,3218,33,80
16429,20211205,4,12,20379,14,75
16430,20231105,2,11,2274,43,61
16431,20210219,2,14,16791,14,62
16432,20250607,1,10,5463,23,99
16433,20220824,1,10,16483,45,81
16434,20210111,5,7,9731,11,78
16435,20231024,1,8,17674,44,96
16436,20240222,2,15,12142,47,95
16437,20230318,5,6,16887,35,92
16438,20210723,7,2,5327,6,81
16439,20210221,1,2,17857,25,66
16440,20241226,6,11,3230,46,63
16441,20241230,2,12,15960,17,64
16442,20220320,5,11,22802,28,68
16443,20230507,3,3,14574,19,63
16444,20231005,7,15,7586,21,97
16445,20210327,6,11,16297,39,64
16446,20220818,2,4,18428,18,72
16447,20241223,5,11,6140,22,86
16448,20221202,7,1,11635,38,86
16449,20230817,1,6,23948,47,77
16450,20220312,6,7,2528,1,92
16451,20240315,4,6,6501,41,94
16452,20230622,6,6,24671,44,78
16453,20220227,2,11,18805,34,93
16454,20250521,5,13,12580,18,92
16455,20250304,1,7,8857,1,87
16456,20250207,1,9,8991,16,91
16457,20250628,2,1,17335,16,89
16458,20211021,3,9,16433,47,69
16459,20240302,7,15,8906,26,88
16460,20230329,7,2,22798,27,75
16461,20210413,4,14,10810,43,92
16462,20240808,4,4,11707,34,92
16463,20211011,6,2,23307,36,73
16464,20220508,2,6,13296,18,97
16465,20240910,3,5,12805,10,65
16466,20210917,4,6,7135,15,81
16467,20230726,2,4,20119,27,84
16468,20220324,3,14,19621,20,84
16469,20220302,6,7,18979,45,69
16470,20221227,1,2,6821,5,97
16471,20210321,7,15,2723,31,75
16472,20211019,7,14,5883,41,97
16473,20241211,5,3,2049,40,80
16474,20240624,6,8,2781,18,77
16475,20250122,3,7,20671,7,66
16476,20221221,5,5,8362,29,98
16477,20210413,4,10,4743,35,66
16478,20250324,2,5,10340,3,91
16479,20220325,5,7,17160,35,99
16480,20240131,1,3,3397,8,81
16481,20240420,5,9,10923,8,93
16482,20251113,3,12,15372,15,60
16483,20250802,4,4,2358,26,74
16484,20240202,3,13,13132,10,79
16485,20250725,4,9,14774,40,80
16486,20220309,5,12,11257,38,88
16487,20250918,1,6,5250,0,87
16488,20221117,5,14,18673,41,95
16489,20211006,1,2,5075,18,64
16490,20250317,4,6,23134,20,98
16491,20250808,7,4,6469,4,73
16492,20211019,7,8,3117,22,83
16493,20240803,2,14,21760,45,91
16494,20230818,6,4,7971,37,88
16495,20251122,6,13,21847,36,95
16496,20220323,7,4,13111,19,95
16497,20250113,1,13,24507,1,95
16498,20221030,6,7,13818,0,68
16499,20220120,3,7,24716,22,75
16500,20230615,4,5,9360,31,82
16501,20230103,4,1,11384,27,74
16502,20241115,1,4,19411,28,99
16503,20221206,4,4,13472,26,85
16504,20210625,6,13,9025,14,65
16505,20211017,2,8,20889,29,73
16506,20230124,4,8,2788,34,61
16507,20221023,5,6,22261,25,66
16508,20250704,4,11,18532,9,60
16509,20220130,4,14,12623,44,69
16510,20230421,1,12,4217,39,68
16511,20210409,1,3,13690,27,84
16512,20240516,6,11,15588,34,79
16513,20240625,6,4,7106,37,84
16514,20220309,7,12,2205,11,67
16515,20230819,6,11,12833,6,93
16516,20240428,6,14,3015,21,83
16517,20230422,3,5,7599,3,75
16518,20240208,6,9,14520,21,79
16519,20250717,2,8,19343,21,99
16520,20251212,5,8,15204,5,75
16521,20210316,7,1,4377,19,89
16522,20230809,1,1,20866,37,72
16523,20240819,6,13,14084,34,63
16524,20210819,2,9,9884,21,74
16525,20230606,7,10,18867,20,64
16526,20220908,3,4,16215,26,67
16527,20230403,1,13,12243,26,85
16528,20241219,1,7,21513,12,90
16529,20221108,6,9,14548,35,92
16530,20221016,5,6,5557,15,97
16531,20231102,2,11,16766,28,93
16532,20230208,3,13,6335,19,81
16533,20241121,6,1,18022,45,83
16534,20230426,5,3,9942,4,63
16535,20230724,4,3,10205,25,79
16536,20231015,1,13,11934,32,94
16537,20241026,7,11,22450,35,81
16538,20240325,7,6,17170,41,99
16539,20250911,6,3,5321,19,60
16540,20211108,1,5,22384,25,96
16541,20240501,1,6,19088,34,71
16542,20240411,5,6,18099,12,68
16543,20211225,3,12,13988,19,75
16544,20230422,1,7,6295,45,91
16545,20250912,2,7,5025,43,66
16546,20220928,5,5,16331,32,60
16547,20220825,3,13,9096,7,97
16548,20231230,3,8,4584,4,93
16549,20210319,5,5,22391,45,60
16550,20221223,7,1,12088,23,65
16551,20210127,6,4,11038,27,96
16552,20240129,4,11,24130,12,77
16553,20210727,2,13,16829,26,67
16554,20230629,1,13,19512,15,69
16555,20231104,4,9,13719,43,74
16556,20220503,6,1,23843,23,72
16557,20240514,1,4,7947,26,75
16558,20240830,7,14,17238,36,74
16559,20231116,1,2,22469,23,87
16560,20250417,7,10,18779,15,81
16561,20211217,4,9,15566,28,89
16562,20220518,2,3,5269,21,68
16563,20220629,2,8,17206,2,99
16564,20250615,1,2,23667,45,83
16565,20210402,1,13,20884,10,96
16566,20251214,2,12,13638,44,77
16567,20230406,2,15,12143,35,79
16568,20250626,1,15,6060,2,74
16569,20221211,5,2,19743,24,76
16570,20220527,2,10,13819,46,91
16571,20230402,2,11,2232,5,73
16572,20240421,4,2,18952,10,86
16573,20250617,4,12,20238,12,67
16574,20241116,2,6,4947,16,71
16575,20231204,6,8,20347,40,89
16576,20210325,3,5,12714,16,99
16577,20220221,1,8,11749,25,73
16578,20240118,2,2,9793,20,88
16579,20220131,2,13,19981,46,66
16580,20210508,1,6,19481,21,67
16581,20240628,2,7,24039,8,60
16582,20230205,3,12,22233,19,99
16583,20230307,3,14,17864,21,85
16584,20240617,2,5,2830,15,75
16585,20220331,1,5,13706,29,63
16586,20211214,7,1,15800,32,82
16587,20230414,6,9,5014,14,80
16588,20240304,1,1,5224,20,73
16589,20220503,3,9,2287,3,80
16590,20250718,2,5,12578,35,80
16591,20221103,1,8,11443,44,75
16592,20221224,6,15,20067,27,61
16593,20250214,1,13,7810,37,74
16594,20210818,3,13,16582,36,93
16595,20210209,6,6,15394,44,94
16596,20220423,6,13,23056,21,69
16597,20250410,4,10,15946,44,72
16598,20210207,6,12,18774,3,95
16599,20231213,5,1,4404,33,75
16600,20211227,5,4,8789,18,66
16601,20210627,3,8,24443,45,70
16602,20240831,1,15,17928,35,89
16603,20240106,4,12,5698,18,73
16604,20250512,7,9,4444,39,82
16605,20241124,2,11,15883,20,94
16606,20250422,6,12,12965,8,80
16607,20220901,4,15,3542,12,69
16608,20241113,2,4,8774,3,96
16609,20220911,2,1,12943,35,96
16610,20221201,6,8,6623,21,81
16611,20220413,5,2,18218,26,76
16612,20210921,7,5,6996,27,89
16613,20210910,5,1,5031,13,75
16614,20210205,1,2,24896,47,98
16615,20220627,2,13,8829,24,96
16616,20250912,7,3,11893,32,91
16617,20240824,3,14,16193,40,89
16618,20240317,3,1,7924,6,74
16619,20250214,2,8,11963,6,84
16620,20240306,4,11,19844,27,89
16621,20231201,1,15,10132,12,71
16622,20251018,6,5,10156,44,92
16623,20240205,7,15,22704,11,66
16624,20240315,5,6,14651,9,87
16625,20211109,1,14,22360,19,90
16626,20231118,1,11,24890,46,72
16627,20210302,1,12,9575,24,68
16628,20250724,7,8,5978,41,65
16629,20240330,5,2,13657,20,63
16630,20241120,1,1,19421,16,94
16631,20230830,5,10,5645,43,73
16632,20220410,2,13,14435,37,94
16633,20250103,3,7,12198,11,88
16634,20210508,7,6,12261,6,75
16635,20251108,7,8,16276,32,95
16636,20241125,6,15,12743,46,79
16637,20250312,1,7,21752,1,96
16638,20210128,1,12,20221,24,96
16639,20220125,3,5,24288,4,92
16640,20240427,4,1,15931,17,91
16641,20230531,6,5,16287,6,99
16642,20220526,6,11,14878,29,90
16643,20240222,4,10,21011,45,81
16644,20251015,7,9,24597,5,76
16645,20251010,1,10,3962,15,65
16646,20230111,3,4,9638,20,70
16647,20250303,2,9,7707,8,95
16648,20220114,4,2,10531,24,65
16649,20221229,6,9,22623,11,90
16650,20230205,6,10,3031,40,60
16651,20240806,6,11,18618,19,96
16652,20220924,5,11,19024,10,82
16653,20211223,5,13,12534,44,82
16654,20250501,7,12,18833,23,80
16655,20250305,6,15,16507,32,78
16656,20220707,6,14,11148,36,94
16657,20250303,3,6,15158,12,86
16658,20240217,2,14,2407,42,74
16659,20210601,4,5,10304,45,90
16660,20250226,5,7,6839,26,61
16661,20241121,3,5,12526,43,72
16662,20210311,6,10,8735,42,96
16663,20240712,4,10,14388,43,84
16664,20220221,4,4,6262,38,74
16665,20220809,3,10,3653,23,75
16666,20211125,5,15,19732,38,83
16667,20251222,6,11,5770,16,74
16668,20210123,1,15,18515,34,72
16669,20220603,2,2,24860,32,69
16670,20240907,7,3,16645,27,77
16671,20250721,5,8,9537,26,78
16672,20220929,5,6,16161,41,75
16673,20240517,5,4,13667,17,91
16674,20250310,6,14,12055,44,87
16675,20241205,7,9,7981,8,71
16676,20230221,1,11,16795,19,72
16677,20250217,4,6,11460,42,69
16678,20210425,1,9,23999,37,63
16679,20221203,1,12,9240,9,68
16680,20231125,6,8,12053,29,73
16681,20211114,5,2,23582,1,78
16682,20210422,6,11,19626,5,85
16683,20220831,1,8,15526,28,93
16684,20211205,6,9,2771,43,99
16685,20251016,3,9,22569,47,62
16686,20220711,6,5,16342,18,82
16687,20220830,1,1,8271,6,81
16688,20220919,6,8,16294,17,88
16689,20210327,3,8,18406,11,96
16690,20240315,6,5,9729,27,64
16691,20240218,2,1,14203,17,77
16692,20231027,5,1,21174,31,62
16693,20240724,5,11,10054,44,82
16694,20211217,4,14,4929,4,72
16695,20231104,2,11,8033,37,81
16696,20250607,6,15,16543,0,80
16697,20230418,6,12,18856,16,67
16698,20230616,5,2,17448,0,90
16699,20250412,4,8,12849,17,70
16700,20211220,7,2,22115,0,93
16701,20230622,3,11,20026,7,65
16702,20220808,1,1,19360,36,71
16703,20251128,4,10,12616,14,73
16704,20230320,4,6,12349,14,80
16705,20231229,5,9,20289,17,62
16706,20220529,6,7,9333,38,61
16707,20210205,6,8,23737,0,81
16708,20251126,4,15,10818,6,79
16709,20250625,5,1,4035,20,89
16710,20230522,4,2,5282,11,65
16711,20240609,7,5,19425,45,70
16712,20240223,2,8,13964,17,74
16713,20210319,6,5,10759,40,79
16714,20230722,3,4,11309,43,93
16715,20241130,4,13,5132,24,90
16716,20230914,6,12,9302,7,61
16717,20231109,4,9,8094,16,70
16718,20241007,1,13,18695,23,61
16719,20220103,4,1,22868,2,82
16720,20250714,3,6,5874,42,71
16721,20230714,5,8,18401,2,95
16722,20230707,3,3,16578,40,92
16723,20250322,5,5,2013,44,85
16724,20240515,3,6,17692,38,81
16725,20250515,4,4,12343,32,88
16726,20240304,7,8,13156,5,92
16727,20250112,2,6,18405,33,75
16728,20240730,1,8,23072,27,93
16729,20250707,5,5,20511,16,74
16730,20220322,3,14,17917,34,92
16731,20220626,3,9,17136,33,93
16732,20220407,7,5,20786,7,76
16733,20210515,7,12,17957,39,69
16734,20230331,3,2,22264,15,61
16735,20230226,4,11,18987,17,85
16736,20240427,5,15,19503,6,65
16737,20250514,4,11,17537,8,88
16738,20250305,5,13,5225,23,76
16739,20250327,3,12,6366,25,81
16740,20220618,3,1,4107,34,80
16741,20250119,7,10,8897,16,80
16742,20210720,3,13,14005,11,96
16743,20220803,3,7,3274,3,68
16744,20210124,2,6,4489,9,71
16745,20230820,3,1,3138,13,79
16746,20230103,5,9,18224,14,79
16747,20230216,3,2,4489,38,64
16748,20230710,3,10,18006,41,65
16749,20230104,1,10,24044,45,70
16750,20250419,7,13,9123,19,75
16751,20250118,4,12,24691,35,63
16752,20210416,7,12,22626,46,85
16753,20251226,4,10,17610,3,69
16754,20220705,2,2,17397,15,64
16755,20221210,6,4,11778,37,64
16756,20230901,6,9,18522,21,93
16757,20210622,2,10,11920,6,80
16758,20241108,3,13,22555,15,72
16759,20250222,1,3,24956,43,88
16760,20240810,3,14,16136,11,72
16761,20231209,6,1,22185,37,96
16762,20221110,2,1,16106,4,97
16763,20250730,7,7,4988,29,99
16764,20231003,5,3,2072,47,63
16765,20230301,3,15,14349,39,84
16766,20240928,3,6,12300,20,75
16767,20220905,5,10,14967,26,84
16768,20241028,1,7,18270,5,72
16769,20240503,2,12,16879,34,76
16770,20220414,6,10,12770,18,79
16771,20210618,4,14,19953,47,98
16772,20220908,6,2,12176,44,88
16773,20241003,7,3,13997,43,63
16774,20220808,5,1,9655,32,88
16775,20240424,7,8,7387,5,76
16776,20210110,5,3,4876,41,86
16777,20230404,1,9,12295,14,73
16778,20230109,4,6,7755,27,99
16779,20221101,3,9,6441,7,97
16780,20220531,2,5,15813,41,79
16781,20210709,3,12,24000,34,83
16782,20210226,1,13,4834,24,81
16783,20250723,1,6,5299,7,71
16784,20221020,1,2,11048,42,71
16785,20230611,1,12,13779,8,68
16786,20210205,1,3,9515,19,75
16787,20220714,4,5,18849,24,75
16788,20241125,7,4,16241,14,90
16789,20210413,7,10,17377,7,73
16790,20240921,1,5,10579,27,84
16791,20221230,4,14,11691,7,91
16792,20240321,5,12,6297,22,79
16793,20210311,3,1,14401,15,81
16794,20240110,2,2,13372,9,80
16795,20230831,2,3,16593,42,73
16796,20240407,5,6,16172,47,67
16797,20251107,4,12,22696,38,84
16798,20211224,7,5,20716,15,97
16799,20240824,5,4,23032,27,73
16800,20250817,5,4,7438,29,81
16801,20250512,7,11,14374,45,83
16802,20220505,1,11,10998,47,78
16803,20210506,7,5,11302,34,66
16804,20230721,4,12,18765,27,65
16805,20211206,7,5,10872,4,68
16806,20220122,1,14,24328,0,70
16807,20250706,4,7,18053,11,85
16808,20220104,1,9,20500,25,98
16809,20250512,6,11,22654,25,88
16810,20250924,1,15,4620,9,94
16811,20230721,7,15,11240,38,68
16812,20220819,5,13,5117,25,97
16813,20230407,2,4,6433,38,86
16814,20210423,4,14,19431,44,95
16815,20220512,1,6,4626,20,89
16816,20220802,1,15,18095,39,97
16817,20250129,4,10,16805,17,90
16818,20210821,6,12,9380,16,62
16819,20230507,3,9,24216,20,70
16820,20230507,2,15,3911,18,66
16821,20230817,3,12,21305,4,71
16822,20210901,4,2,16206,2,79
16823,20240121,6,3,4434,42,79
16824,20230510,4,11,18986,16,98
16825,20251122,6,10,12819,30,79
16826,20221021,6,3,5899,7,97
16827,20220831,4,13,11080,23,77
16828,20210811,5,11,13858,33,82
16829,20230810,2,4,9604,4,67
16830,20220803,3,9,21261,40,64
16831,20230629,2,11,12567,20,97
16832,20221108,2,3,13618,3,84
16833,20240623,5,12,23871,18,93
16834,20230715,2,9,5606,6,91
16835,20210828,1,4,13549,8,80
16836,20251227,7,11,5591,1,79
16837,20240324,6,2,10341,19,91
16838,20230821,3,1,18779,26,82
16839,20220518,7,13,9102,39,67
16840,20221217,5,9,21524,17,75
16841,20210301,7,1,22594,12,81
16842,20230129,2,15,3242,21,61
16843,20220210,7,6,24183,47,87
16844,20251010,7,1,10107,17,90
16845,20220629,1,7,7330,32,90
16846,20231109,4,2,5052,28,82
16847,20211011,5,7,16363,0,93
16848,20220318,1,3,8618,15,68
16849,20240226,7,5,11018,24,73
16850,20240413,1,15,15529,40,95
16851,20221127,5,4,5642,34,97
16852,20230830,2,9,20901,38,94
16853,20240426,7,9,18268,11,81
16854,20231025,6,4,12815,27,96
16855,20220916,1,12,20699,10,61
16856,20220319,7,15,22360,18,63
16857,20220621,5,14,5215,26,62
16858,20230927,2,9,6408,39,67
16859,20250908,7,3,12762,25,81
16860,20230410,2,2,19749,30,61
16861,20231202,4,11,2960,34,94
16862,20230501,2,4,3088,21,88
16863,20221203,1,5,16165,22,65
16864,20250426,2,12,16985,25,80
16865,20230115,7,6,9827,35,63
16866,20211218,1,3,9905,1,97
16867,20241217,5,14,12001,46,60
16868,20241207,7,8,11846,9,83
16869,20231230,5,13,5953,29,83
16870,20221004,7,7,20123,20,90
16871,20250829,1,2,11758,42,76
16872,20250310,4,11,19054,31,75
16873,20251109,5,2,16978,12,62
16874,20210706,3,7,9544,0,76
16875,20231126,4,8,4822,47,60
16876,20240921,2,15,6824,42,97
16877,20220803,5,6,22649,22,65
16878,20230128,2,13,12844,15,88
16879,20220824,2,11,24288,42,85
16880,20220505,5,14,20631,20,84
16881,20241120,1,13,3436,47,62
16882,20210313,7,2,20760,10,92
16883,20211224,3,1,13040,12,81
16884,20210725,2,14,2556,11,69
16885,20211215,5,13,16390,38,80
16886,20250714,7,13,24626,9,75
16887,20251126,2,4,6564,14,80
16888,20211015,3,5,13443,20,89
16889,20231020,4,3,12939,38,64
16890,20240611,1,3,19309,18,60
16891,20240829,7,12,8465,35,69
16892,20220405,3,12,21090,15,78
16893,20220220,6,3,7939,33,87
16894,20210826,5,6,16333,19,68
16895,20251011,2,2,12535,36,79
16896,20220615,1,2,23070,7,87
16897,20210211,5,9,20958,0,89
16898,20240822,6,15,9169,46,85
16899,20221128,5,13,24116,40,89
16900,20210206,6,13,5913,45,82
16901,20210621,4,6,8561,30,91
16902,20250411,6,12,3537,8,69
16903,20230608,5,4,10470,25,81
16904,20230213,4,9,5403,39,75
