Transaction_ID,Date_ID,Department_ID,Revenue,Cost,Profit
14353,20210904,2,22699,23008,-309
14354,20220116,6,14543,22311,-7768
14355,20220528,2,47926,24346,23580
14356,20211103,3,46091,28249,17842
14357,20230726,8,48019,11741,36278
14358,20230213,5,46406,13690,32716
14359,20240206,9,49491,24836,24655
14360,20240725,14,23857,14036,9821
14361,20220130,4,10286,8949,1337
14362,20210418,6,44472,14528,29944
14363,20250429,5,28842,7333,21509
14364,20250522,7,33827,28909,4918
14365,20250524,10,43378,27539,15839
14366,20250715,4,7308,5988,1320
14367,20220212,6,18049,15464,2585
14368,20210517,3,27319,24303,3016
14369,20250627,8,20259,7185,13074
14370,20231210,5,8739,29184,-20445
14371,20251117,2,10893,28455,-17562
14372,20240620,9,35351,15640,19711
14373,20220402,12,34700,3781,30919
14374,20250918,3,49707,8645,41062
14375,20221230,2,39415,25250,14165
14376,20221010,5,29924,6543,23381
14377,20240619,4,21766,21605,161
14378,20240220,13,10828,20298,-9470
14379,20210717,4,9867,16746,-6879
14380,20221003,11,33254,19570,13684
14381,20220907,6,28662,27394,1268
14382,20210921,4,41034,23631,17403
14383,20230911,11,25796,15529,10267
14384,20240724,15,23037,10069,12968
14385,20230321,7,19478,13146,6332
14386,20211105,6,21257,22492,-1235
14387,20210506,2,7016,20328,-13312
14388,20241112,9,6799,10861,-4062
14389,20210515,13,34027,16874,17153
14390,20210419,4,49680,12182,37498
14391,20250410,10,45531,22672,22859
14392,20220602,6,18176,26911,-8735
14393,20230221,1,48870,26734,22136
14394,20230214,5,8100,28211,-20111
14395,20220326,4,26679,4509,22170
14396,20210711,7,18213,23382,-5169
14397,20240115,3,18837,22838,-4001
14398,20220525,2,17153,26807,-9654
14399,20250701,2,45046,18570,26476
14400,20250716,15,24074,8221,15853
14401,20220509,9,30655,17650,13005
14402,20210707,15,44935,3244,41691
14403,20250805,4,26927,25072,1855
14404,20221022,13,41837,24787,17050
14405,20241012,3,13171,7575,5596
14406,20210621,7,41977,18920,23057
14407,20240306,10,45428,22919,22509
14408,20250829,2,35818,23606,12212
14409,20220515,4,46318,25155,21163
14410,20230127,1,13343,25947,-12604
14411,20210623,14,48875,12535,36340
14412,20240109,11,10370,21054,-10684
14413,20240408,13,6721,13262,-6541
14414,20210606,4,35594,25875,9719
14415,20210827,2,44872,5566,39306
14416,20240416,5,26699,23152,3547
14417,20231129,15,43121,9144,33977
14418,20250115,14,36150,13657,22493
14419,20210721,14,30911,23524,7387
14420,20210618,11,8250,20186,-11936
14421,20240224,12,10796,21369,-10573
14422,20220703,14,5589,3477,2112
14423,20211220,5,49447,29548,19899
14424,20210517,14,34409,8063,26346
14425,20250627,3,33377,20558,12819
14426,20250915,11,44320,28569,15751
14427,20241103,6,31919,18495,13424
14428,20240623,6,31678,28887,2791
14429,20250314,7,15114,4906,10208
14430,20231118,2,36486,13333,23153
14431,20241110,10,30350,18620,11730
14432,20240516,14,45389,19021,26368
14433,20220426,8,38348,25753,12595
14434,20210105,15,18085,15436,2649
14435,20221218,9,30385,29815,570
14436,20241029,9,36003,23935,12068
14437,20210605,2,35632,5409,30223
14438,20231026,14,27500,10774,16726
14439,20210212,11,10156,8780,1376
14440,20250521,12,24578,29369,-4791
14441,20221204,15,17766,12833,4933
14442,20210626,14,32973,8480,24493
14443,20251227,3,18286,17056,1230
14444,20231001,1,36631,19855,16776
14445,20220219,4,40525,26246,14279
14446,20210124,14,6498,16822,-10324
14447,20230406,5,28483,20488,7995
14448,20221128,15,18090,29115,-11025
14449,20250712,1,42288,25058,17230
14450,20220202,14,46470,7437,39033
14451,20251112,7,45880,15368,30512
14452,20220527,4,31753,3784,27969
14453,20250211,8,18426,27873,-9447
14454,20240702,3,16602,9220,7382
14455,20230211,11,9724,26230,-16506
14456,20250423,11,47190,21646,25544
14457,20230208,8,12078,3587,8491
14458,20231210,13,31838,23329,8509
14459,20250331,11,8169,9789,-1620
14460,20240914,5,42173,5396,36777
14461,20250121,13,16970,29805,-12835
14462,20210711,6,48754,28699,20055
14463,20210708,5,35342,22007,13335
14464,20240927,9,40636,20613,20023
14465,20210404,7,41623,21906,19717
14466,20230715,15,17433,2672,14761
14467,20251018,2,17346,15269,2077
14468,20210319,1,8944,8638,306
14469,20231030,6,41608,14918,26690
14470,20210907,12,41086,29503,11583
14471,20250723,3,21854,24691,-2837
14472,20210910,10,11533,16885,-5352
14473,20240202,2,35324,17552,17772
14474,20231007,1,9415,24414,-14999
14475,20230416,6,21124,12448,8676
14476,20250113,15,33118,16787,16331
14477,20211103,7,20757,15646,5111
14478,20240912,5,36755,26844,9911
14479,20220816,14,34177,22465,11712
14480,20210724,13,11721,17249,-5528
14481,20240604,14,48574,22645,25929
14482,20210116,1,25003,20549,4454
14483,20241108,5,21997,22053,-56
14484,20221231,2,6039,19488,-13449
14485,20240629,14,43376,18337,25039
14486,20220417,4,5601,26057,-20456
14487,20220918,15,15898,20786,-4888
14488,20221126,6,17672,14497,3175
14489,20240622,8,46938,11886,35052
14490,20211024,9,6715,21402,-14687
14491,20231119,3,32678,17565,15113
14492,20250122,10,46880,15242,31638
14493,20241024,11,32428,14932,17496
14494,20221004,12,41221,27324,13897
14495,20240624,10,33590,21909,11681
14496,20230912,9,40061,19563,20498
14497,20250702,14,31052,21639,9413
14498,20240912,3,25578,7762,17816
14499,20230321,8,19288,2584,16704
14500,20230628,5,18595,19486,-891
14501,20220915,13,45595,12540,33055
14502,20210908,7,47029,29624,17405
14503,20211229,11,6482,25600,-19118
14504,20230509,7,33918,9700,24218
14505,20230606,15,41448,16569,24879
14506,20210331,12,18001,19381,-1380
14507,20230825,9,29223,2660,26563
14508,20210320,10,7940,24620,-16680
14509,20240708,10,30347,6881,23466
14510,20230730,14,43829,23589,20240
14511,20240210,1,33026,27254,5772
14512,20241226,12,34445,9129,25316
14513,20250504,13,40108,15498,24610
14514,20240821,11,12522,12444,78
14515,20240410,8,6334,23267,-16933
14516,20211005,2,30850,18920,11930
14517,20231230,13,29174,10080,19094
14518,20230524,6,14834,18438,-3604
14519,20231128,8,30290,22103,8187
14520,20250506,2,9024,5432,3592
14521,20250929,14,14848,16369,-1521
14522,20220412,9,29541,10711,18830
14523,20230109,2,17413,24839,-7426
14524,20220407,11,7409,20699,-13290
14525,20230114,1,7102,10469,-3367
14526,20240402,13,7271,3406,3865
14527,20210412,13,46464,26705,19759
14528,20220926,4,18265,3769,14496
14529,20250222,14,7581,19584,-12003
14530,20241203,9,23268,27255,-3987
14531,20220820,15,25093,11636,13457
14532,20221023,5,30531,19886,10645
14533,20230315,9,25033,4916,20117
14534,20240425,5,6398,16263,-9865
14535,20240419,12,13615,27926,-14311
14536,20240128,5,16535,4587,11948
14537,20210318,3,8735,4250,4485
14538,20240508,13,24079,6146,17933
14539,20240130,5,16390,14217,2173
14540,20240701,4,17131,18234,-1103
14541,20210417,6,7846,2120,5726
14542,20230612,13,33749,23045,10704
14543,20231229,12,39533,28488,11045
14544,20211028,14,33689,20595,13094
14545,20251213,6,30221,16926,13295
14546,20251231,15,49715,9928,39787
14547,20250303,4,25593,2910,22683
14548,20240627,12,19461,18574,887
14549,20241219,9,12194,26237,-14043
14550,20231018,12,17771,28260,-10489
14551,20210704,8,49535,29234,20301
14552,20241202,11,40467,10308,30159
14553,20230606,3,25072,25499,-427
14554,20240612,14,36649,21522,15127
14555,20250531,9,6469,16958,-10489
14556,20250322,11,32053,26942,5111
14557,20240515,8,47836,15603,32233
14558,20240421,15,31660,21264,10396
14559,20231231,12,46677,4461,42216
14560,20220307,9,36718,3562,33156
14561,20240621,5,7939,13569,-5630
14562,20211002,5,45285,20878,24407
14563,20220503,5,31587,25581,6006
14564,20230412,15,37410,28625,8785
14565,20210213,2,35202,26854,8348
14566,20230512,7,49376,22306,27070
14567,20221120,15,38691,23099,15592
14568,20220620,5,8847,8552,295
14569,20220203,8,39548,13956,25592
14570,20241119,4,19448,15862,3586
14571,20230114,13,13579,3210,10369
14572,20240905,9,34991,18755,16236
14573,20240516,2,44422,13112,31310
14574,20230325,14,18746,20269,-1523
14575,20220801,2,45307,3975,41332
14576,20240617,7,17797,20167,-2370
14577,20210913,10,49170,24063,25107
14578,20240306,4,36549,16200,20349
14579,20210505,2,10230,8920,1310
14580,20231005,9,35150,3434,31716
14581,20251024,2,11159,5281,5878
14582,20221206,1,16315,27623,-11308
14583,20211229,15,49036,12144,36892
14584,20220810,7,16329,14107,2222
14585,20240702,7,33073,14640,18433
14586,20210809,10,40431,19906,20525
14587,20251113,1,19276,20049,-773
14588,20231123,9,7194,17790,-10596
14589,20220414,13,41624,15381,26243
14590,20220628,2,43686,23337,20349
14591,20240604,5,37767,21484,16283
14592,20210509,10,28517,25125,3392
14593,20211223,10,39117,27897,11220
14594,20241130,9,7703,27293,-19590
14595,20240130,3,16858,16946,-88
14596,20250401,10,34354,3312,31042
14597,20230708,2,42490,2313,40177
14598,20240613,3,20044,5287,14757
14599,20240409,9,37574,14107,23467
14600,20250519,6,49503,29192,20311
14601,20221115,2,23076,23235,-159
14602,20250607,2,31843,13771,18072
14603,20220523,2,30474,26337,4137
14604,20231015,8,43837,12919,30918
14605,20221213,5,8211,25014,-16803
14606,20240918,10,7639,27701,-20062
14607,20221023,4,48416,3972,44444
14608,20250804,12,36370,15645,20725
14609,20240123,3,14137,5349,8788
14610,20240501,14,16782,23434,-6652
14611,20250927,5,46810,18738,28072
14612,20220901,8,23869,12851,11018
14613,20230125,11,26530,12972,13558
14614,20241126,4,41020,29722,11298
14615,20240902,6,23747,12121,11626
14616,20220129,2,10071,29195,-19124
14617,20220208,4,28408,14414,13994
14618,20220731,2,26609,7014,19595
14619,20211123,2,21314,10163,11151
14620,20230302,13,12790,20160,-7370
14621,20240323,7,24317,14351,9966
14622,20240922,11,30529,26357,4172
14623,20231219,4,45196,18125,27071
14624,20250710,8,35937,7172,28765
14625,20220917,7,44753,7485,37268
14626,20210618,8,45985,10054,35931
14627,20231217,13,20898,13549,7349
14628,20230105,4,15613,23660,-8047
14629,20230719,6,29354,4259,25095
14630,20210329,1,14715,28107,-13392
14631,20251005,3,29192,4621,24571
14632,20250211,9,49450,17802,31648
14633,20210819,5,40383,10099,30284
14634,20240525,3,8483,23260,-14777
14635,20211028,2,36465,27559,8906
14636,20250819,12,44124,12351,31773
14637,20210904,15,27873,7866,20007
14638,20230101,8,32140,26605,5535
14639,20220722,8,49558,12897,36661
14640,20210222,1,49348,22054,27294
14641,20231207,14,44633,17540,27093
14642,20230510,13,31356,4328,27028
14643,20250217,11,46384,23360,23024
14644,20230806,4,5219,23567,-18348
14645,20251001,2,31718,27591,4127
14646,20221025,3,41588,15306,26282
14647,20230223,11,29001,28584,417
14648,20250411,6,25979,16214,9765
14649,20251031,13,17157,26406,-9249
14650,20230904,14,14823,27463,-12640
14651,20231212,15,43382,29218,14164
14652,20220703,7,22793,23284,-491
14653,20210106,3,49043,17086,31957
14654,20230614,4,30905,15734,15171
14655,20240621,10,44494,11672,32822
14656,20231114,5,5267,24722,-19455
14657,20220118,5,34572,5306,29266
14658,20240521,13,37483,2199,35284
14659,20211211,14,16637,8381,8256
14660,20210730,10,38490,7115,31375
14661,20250503,8,30707,16751,13956
14662,20240714,15,24868,2134,22734
14663,20230805,8,13732,3315,10417
14664,20250115,10,20040,19605,435
14665,20250823,5,31256,16165,15091
14666,20220708,8,34028,16981,17047
14667,20240101,12,31435,24434,7001
14668,20250607,10,14227,6154,8073
14669,20211115,6,9796,23076,-13280
14670,20210307,4,45181,23023,22158
14671,20220819,1,27010,22343,4667
14672,20221107,2,48702,25699,23003
14673,20250920,10,16219,8239,7980
14674,20250512,9,48498,5413,43085
14675,20210712,8,29844,23649,6195
14676,20210110,1,45191,4364,40827
14677,20230227,15,21398,20569,829
14678,20230629,12,19700,12124,7576
14679,20220915,14,21210,26466,-5256
14680,20251026,8,22171,24759,-2588
14681,20250424,6,49550,7588,41962
14682,20230116,14,46658,27114,19544
14683,20240722,7,14608,16896,-2288
14684,20250812,2,31490,5231,26259
14685,20230403,10,7382,16059,-8677
14686,20230615,7,30838,15631,15207
14687,20230512,15,44574,20233,24341
14688,20210928,13,31435,26346,5089
14689,20251031,9,14853,21611,-6758
14690,20251206,4,14055,6510,7545
14691,20250613,14,24532,26798,-2266
14692,20230809,9,5748,16608,-10860
14693,20211226,2,5681,17595,-11914
14694,20220722,5,16111,5975,10136
14695,20241231,15,26071,13560,12511
14696,20240720,4,9860,18335,-8475
14697,20240908,1,21522,23545,-2023
14698,20211006,9,8217,12190,-3973
14699,20210827,12,30609,17851,12758
14700,20251122,13,20772,14365,6407
14701,20250204,3,46805,6308,40497
14702,20220709,7,9758,14694,-4936
14703,20230225,15,36377,24056,12321
14704,20220506,3,22082,25034,-2952
14705,20231209,15,42845,14449,28396
14706,20230313,10,22449,27411,-4962
14707,20240612,5,5668,11937,-6269
14708,20250725,8,44480,4137,40343
14709,20230617,3,22061,25884,-3823
14710,20230711,5,24327,17752,6575
14711,20241219,15,22591,21177,1414
14712,20230707,7,10003,21083,-11080
14713,20240418,6,25701,28092,-2391
14714,20230411,3,28678,21350,7328
14715,20251230,6,18650,25014,-6364
14716,20250529,14,22906,29151,-6245
14717,20240418,7,30270,11610,18660
14718,20210223,14,36277,20316,15961
14719,20251205,8,17426,9852,7574
14720,20220526,1,38608,4367,34241
14721,20230411,9,6676,24290,-17614
14722,20231018,6,39160,19930,19230
14723,20230730,10,45084,19906,25178
14724,20230208,13,31657,11721,19936
14725,20251025,6,29313,16122,13191
14726,20211003,7,46937,22809,24128
14727,20240427,6,42500,20920,21580
14728,20250916,7,8803,21359,-12556
14729,20220818,3,45997,4619,41378
14730,20240918,2,33257,12457,20800
14731,20221119,14,11000,9596,1404
14732,20210721,15,40553,29971,10582
14733,20250221,10,28057,28741,-684
14734,20230110,7,27693,9197,18496
14735,20221003,3,43652,29814,13838
14736,20240731,11,34479,29609,4870
14737,20240716,8,38477,14367,24110
14738,20220930,5,13030,5246,7784
14739,20250302,14,9195,22709,-13514
14740,20210803,9,28270,17068,11202
14741,20231013,12,18681,28399,-9718
14742,20251023,5,43785,4216,39569
14743,20251003,8,39943,20503,19440
14744,20220718,10,9309,24259,-14950
14745,20220808,6,31076,19307,11769
14746,20241113,8,25598,18615,6983
14747,20220130,10,5207,24155,-18948
14748,20250815,15,29410,4563,24847
14749,20251124,14,20332,28919,-8587
14750,20240103,13,46256,15624,30632
14751,20230303,3,32142,6693,25449
14752,20221020,11,32353,8977,23376
14753,20230914,4,9356,27455,-18099
14754,20250501,9,37738,4983,32755
14755,20250805,3,8504,22815,-14311
14756,20220114,14,30328,20795,9533
14757,20220828,7,38009,11371,26638
14758,20231022,10,48190,14159,34031
14759,20220323,2,26981,22657,4324
14760,20220628,8,9270,21538,-12268
14761,20250425,10,35748,3643,32105
14762,20220510,6,26119,18523,7596
14763,20240506,15,38903,5308,33595
14764,20211218,8,14294,29682,-15388
14765,20240208,4,40202,19261,20941
14766,20250913,1,7245,11444,-4199
14767,20251226,4,37589,18140,19449
14768,20220213,6,22423,29618,-7195
14769,20220819,8,37833,28885,8948
14770,20240104,15,37265,11743,25522
14771,20251231,13,44201,7843,36358
14772,20241208,8,34067,21082,12985
14773,20220908,12,22537,29989,-7452
14774,20220104,3,12662,27844,-15182
14775,20220422,11,31495,28224,3271
14776,20220209,14,43605,12136,31469
14777,20210109,13,47566,10099,37467
14778,20250226,14,16548,13768,2780
14779,20250810,7,37082,21302,15780
14780,20250226,8,28043,2491,25552
14781,20211120,12,46115,27170,18945
14782,20210606,12,39413,5171,34242
14783,20250521,14,43327,19494,23833
14784,20240925,3,39292,7437,31855
14785,20251204,4,41785,11972,29813
14786,20250507,11,17892,4612,13280
14787,20240525,14,10197,16696,-6499
14788,20230625,6,44438,24613,19825
14789,20230206,1,40947,20929,20018
14790,20250120,5,13038,22388,-9350
14791,20240404,15,44703,14689,30014
14792,20240319,12,27766,8961,18805
14793,20221014,7,19578,2978,16600
14794,20250125,11,49906,3739,46167
14795,20220416,14,21911,26832,-4921
14796,20220730,4,34599,3506,31093
14797,20230520,14,49241,7405,41836
14798,20241015,11,26927,6098,20829
14799,20230627,14,20598,27057,-6459
14800,20211130,8,26012,20007,6005
14801,20250528,10,29014,21104,7910
14802,20210713,7,10957,5238,5719
14803,20230824,6,30528,4456,26072
14804,20220326,3,17959,15463,2496
14805,20240802,3,16768,19590,-2822
14806,20220402,12,40013,16544,23469
14807,20210525,12,27099,8180,18919
14808,20221016,12,20898,6636,14262
14809,20221119,5,39467,29816,9651
14810,20220726,15,22915,26568,-3653
14811,20230402,11,25503,7087,18416
14812,20230610,9,31760,11478,20282
14813,20250809,12,21080,26157,-5077
14814,20221231,6,42585,7016,35569
14815,20240505,5,29207,5441,23766
14816,20240111,11,13663,20122,-6459
14817,20210227,12,42330,5702,36628
14818,20250509,2,21546,16138,5408
14819,20210307,5,43704,27849,15855
14820,20251227,10,32064,25571,6493
14821,20221025,14,14053,6364,7689
14822,20240102,3,43766,20716,23050
14823,20250916,7,23729,18846,4883
14824,20210505,12,10579,16702,-6123
14825,20210801,1,23529,29990,-6461
14826,20220704,14,26650,28966,-2316
14827,20210917,9,13001,20379,-7378
14828,20241209,7,37276,17748,19528
14829,20240830,5,13384,11511,1873
14830,20220101,11,35119,27104,8015
14831,20220316,3,5856,10289,-4433
14832,20250504,3,19855,5528,14327
14833,20221121,11,36724,10113,26611
14834,20250914,13,46849,20595,26254
14835,20240626,8,41771,15870,25901
14836,20230504,10,39760,4274,35486
14837,20230804,7,35760,28678,7082
14838,20221114,14,48611,7698,40913
14839,20240106,13,29565,22629,6936
14840,20240929,11,28233,16351,11882
14841,20240824,6,38279,4926,33353
14842,20210907,11,15898,23523,-7625
14843,20250101,4,16001,8482,7519
14844,20230905,5,45750,16838,28912
14845,20210222,8,32914,19329,13585
14846,20240928,2,8615,22496,-13881
14847,20210330,11,25076,23158,1918
14848,20220626,5,11060,5587,5473
14849,20221108,4,29093,7094,21999
14850,20220709,2,35761,9879,25882
14851,20220911,14,7816,16490,-8674
14852,20250411,13,43622,13725,29897
14853,20210723,12,16132,2975,13157
14854,20210912,3,16349,3935,12414
14855,20250519,9,16507,26935,-10428
14856,20220718,3,23209,4372,18837
14857,20230531,1,47073,8980,38093
14858,20240316,15,33454,29053,4401
14859,20250326,15,13544,4811,8733
14860,20250429,9,30095,18240,11855
14861,20240812,2,32495,3197,29298
14862,20230125,6,28198,28933,-735
14863,20210928,2,14328,9392,4936
14864,20230904,10,8777,20745,-11968
14865,20240312,1,26035,4257,21778
14866,20250502,1,26743,8022,18721
14867,20240415,2,49816,6355,43461
14868,20220512,8,25244,18968,6276
14869,20251026,1,34467,28779,5688
14870,20211205,9,40000,27882,12118
14871,20220706,4,14281,27806,-13525
14872,20220201,7,47274,13683,33591
14873,20250219,9,46870,4761,42109
14874,20240301,6,12662,25581,-12919
14875,20220128,14,40980,23630,17350
14876,20250310,10,31910,4555,27355
14877,20220423,12,34594,16102,18492
14878,20240428,8,18674,10346,8328
14879,20231125,8,39308,6385,32923
14880,20230730,12,31956,12305,19651
14881,20230207,2,16033,14009,2024
14882,20230707,13,27924,29603,-1679
14883,20240730,12,48667,6761,41906
14884,20251104,14,39911,11416,28495
14885,20230320,8,36851,11336,25515
14886,20221015,15,22353,5385,16968
14887,20230726,13,31170,16685,14485
14888,20210123,4,9791,7356,2435
14889,20230709,2,36718,12092,24626
14890,20210702,4,5001,28040,-23039
14891,20251011,10,42649,29862,12787
14892,20210603,9,48576,29364,19212
14893,20230106,5,43049,18011,25038
14894,20210128,8,31055,5919,25136
14895,20240428,3,38116,21263,16853
14896,20240324,6,11574,27574,-16000
14897,20250213,8,26932,24986,1946
14898,20240613,3,40383,13616,26767
14899,20210720,4,25748,5118,20630
14900,20240612,13,39822,5551,34271
14901,20221018,2,24868,25160,-292
14902,20220217,2,38323,8958,29365
14903,20211026,11,17844,16732,1112
14904,20230809,13,21298,21198,100
14905,20210918,3,26447,12198,14249
14906,20250812,3,36731,17168,19563
14907,20210521,6,36411,15301,21110
14908,20220813,8,32146,12905,19241
14909,20230206,7,43114,10118,32996
14910,20230304,10,31290,12968,18322
14911,20220406,10,44564,26570,17994
14912,20220919,15,34862,6939,27923
14913,20211014,4,6761,24981,-18220
14914,20221010,5,48766,4046,44720
14915,20230710,10,40318,14032,26286
14916,20241228,14,41311,11146,30165
14917,20250107,15,13368,17889,-4521
14918,20220523,4,47227,7129,40098
14919,20210314,8,31301,14577,16724
14920,20240819,8,11048,16365,-5317
14921,20221229,14,37496,25274,12222
14922,20240531,5,30814,10364,20450
14923,20220127,9,46593,6047,40546
14924,20230219,15,36222,16694,19528
14925,20240621,12,39010,10296,28714
14926,20250903,4,5476,12887,-7411
14927,20241013,15,17819,29755,-11936
14928,20241218,10,31128,3670,27458
14929,20210820,11,32921,16961,15960
14930,20250514,13,14435,3737,10698
14931,20251117,9,11742,9395,2347
14932,20210202,13,31898,29609,2289
14933,20220303,4,21138,22321,-1183
14934,20211001,8,42585,25678,16907
14935,20210827,8,38599,12695,25904
14936,20250211,2,19603,9478,10125
14937,20230714,1,23897,16477,7420
14938,20230106,13,38354,3557,34797
14939,20210415,9,40311,5207,35104
14940,20250405,10,37741,27639,10102
14941,20230109,2,27179,13761,13418
14942,20240218,13,21049,29719,-8670
14943,20250609,6,33117,15726,17391
14944,20210313,13,5463,22031,-16568
14945,20220727,6,39051,6650,32401
14946,20240204,14,18788,16798,1990
14947,20250419,7,22483,8951,13532
14948,20220325,1,11422,19979,-8557
14949,20240605,7,46482,8089,38393
14950,20241028,10,44277,15997,28280
14951,20241211,10,23973,25281,-1308
14952,20210213,6,13601,2872,10729
14953,20251215,11,33770,18019,15751
14954,20220216,8,47994,20836,27158
14955,20250428,14,47042,3734,43308
14956,20241101,8,19295,7712,11583
14957,20230809,6,35312,10980,24332
14958,20221004,8,23234,19426,3808
14959,20211019,9,33955,13453,20502
14960,20250608,9,17779,4626,13153
14961,20220131,4,9968,8002,1966
14962,20220421,14,8449,21373,-12924
14963,20241109,3,15129,23707,-8578
14964,20240918,5,31829,15992,15837
14965,20210320,14,25705,22007,3698
14966,20211222,12,19810,2876,16934
14967,20230615,11,28971,19131,9840
14968,20251012,7,28334,5477,22857
14969,20220108,15,49264,11233,38031
14970,20210503,6,40670,5353,35317
14971,20210105,12,33667,19137,14530
14972,20220207,12,11290,28219,-16929
14973,20251019,13,7518,6956,562
14974,20210329,13,44209,29996,14213
14975,20230714,14,18337,13133,5204
14976,20251231,12,37527,26482,11045
14977,20250505,5,32516,28552,3964
14978,20221115,13,44675,8869,35806
14979,20240324,3,49411,17042,32369
14980,20210205,3,39085,16801,22284
14981,20250423,2,22294,3033,19261
14982,20220601,4,39067,3345,35722
14983,20240315,9,36461,16828,19633
14984,20211217,10,46904,7725,39179
14985,20251026,6,40320,17501,22819
14986,20221101,14,39335,28233,11102
14987,20240210,10,37116,18302,18814
14988,20220802,4,48679,17969,30710
14989,20231021,4,25359,18519,6840
14990,20241224,1,41922,9805,32117
14991,20220901,4,14781,20425,-5644
14992,20240212,6,12592,7219,5373
14993,20220710,5,49063,15083,33980
14994,20210120,2,5755,18105,-12350
14995,20241105,7,15315,25535,-10220
14996,20250719,1,38260,8401,29859
14997,20250212,12,12078,2987,9091
14998,20250312,13,23877,17731,6146
14999,20250324,9,8590,18619,-10029
15000,20211125,6,12328,19880,-7552
15001,20251201,14,13486,9070,4416
15002,20210118,5,33083,6920,26163
15003,20220503,13,23926,20054,3872
15004,20220403,2,34433,13626,20807
15005,20220926,15,25181,9385,15796
15006,20230320,13,7259,8386,-1127
15007,20241207,3,32640,27815,4825
15008,20210116,2,28462,17267,11195
15009,20220405,4,46410,19655,26755
15010,20210410,1,30846,25505,5341
15011,20250618,7,25334,22825,2509
15012,20220728,3,33674,13441,20233
15013,20210518,10,37014,2101,34913
15014,20240210,1,48955,18148,30807
15015,20220520,5,35221,14972,20249
15016,20220612,9,45900,14502,31398
15017,20210309,2,22095,7067,15028
15018,20230610,5,26195,2576,23619
15019,20210518,7,35556,10478,25078
15020,20230812,11,27770,29326,-1556
15021,20221109,2,38362,2198,36164
15022,20220922,14,6741,4113,2628
15023,20250114,8,18394,11270,7124
15024,20230103,4,45747,7089,38658
15025,20231230,14,42191,19979,22212
15026,20240816,10,9865,16318,-6453
15027,20211016,10,30154,7851,22303
15028,20230623,14,10952,9879,1073
15029,20211208,10,6797,3150,3647
15030,20241031,4,23696,27816,-4120
15031,20220905,1,5532,21096,-15564
15032,20220426,8,14082,15584,-1502
15033,20220822,9,25018,4457,20561
15034,20220416,8,6887,18237,-11350
15035,20250412,5,43026,4936,38090
15036,20250810,10,21147,12380,8767
15037,20220417,6,37705,9995,27710
15038,20231214,2,19694,17099,2595
15039,20240404,11,15805,29250,-13445
15040,20220722,7,49816,2123,47693
15041,20210114,3,15050,15195,-145
15042,20211011,15,49581,7684,41897
15043,20251020,8,37347,22239,15108
15044,20210728,1,38217,20809,17408
15045,20250331,5,43737,26139,17598
15046,20211015,12,12286,13375,-1089
15047,20211020,10,20849,10205,10644
15048,20251101,15,35780,5047,30733
15049,20241122,9,6256,9169,-2913
15050,20220312,11,36134,9718,26416
15051,20220125,7,46884,5873,41011
15052,20241019,2,40611,22327,18284
15053,20241227,8,35462,20681,14781
15054,20241230,12,6220,3003,3217
15055,20220429,9,7957,18887,-10930
15056,20240420,13,18218,12303,5915
15057,20250921,5,31126,3338,27788
15058,20230126,14,32542,24216,8326
15059,20220303,12,33110,18922,14188
15060,20240314,13,41308,4213,37095
15061,20230513,7,39278,22975,16303
15062,20250612,14,37021,9872,27149
15063,20210615,11,46447,27271,19176
15064,20220215,14,48781,4327,44454
15065,20240814,8,21883,5264,16619
15066,20230807,15,31817,17027,14790
15067,20241218,2,49352,29557,19795
15068,20221019,12,49673,13730,35943
15069,20251018,6,49439,16992,32447
15070,20230123,4,20486,5219,15267
15071,20241205,9,9394,15306,-5912
15072,20240210,4,25917,8878,17039
15073,20230314,8,44310,15098,29212
15074,20250720,6,10831,8839,1992
15075,20210823,6,37063,18129,18934
15076,20250213,14,16953,9938,7015
15077,20230828,13,21672,3658,18014
15078,20231020,11,9489,10503,-1014
15079,20231002,9,46769,5834,40935
15080,20240208,7,19051,12258,6793
15081,20211215,9,37549,6910,30639
15082,20230815,6,33875,18464,15411
15083,20250227,11,25832,10451,15381
15084,20220912,1,30205,6121,24084
15085,20240429,9,25739,25938,-199
15086,20241020,2,24985,28927,-3942
15087,20220819,2,47839,6202,41637
15088,20211115,6,40059,24394,15665
15089,20250414,1,49186,21826,27360
15090,20230201,12,25467,7722,17745
15091,20251121,2,35977,14341,21636
15092,20241007,14,46086,16767,29319
15093,20240923,4,39553,11755,27798
15094,20230227,5,39402,6403,32999
15095,20250214,11,42293,23897,18396
15096,20240506,5,16486,22874,-6388
15097,20210622,8,37266,25878,11388
15098,20220220,12,7279,4279,3000
15099,20240226,9,17482,8999,8483
15100,20210123,13,23415,27843,-4428
15101,20250512,4,19903,10479,9424
15102,20250216,13,41272,20900,20372
15103,20250303,1,36147,24336,11811
15104,20230805,5,13101,19296,-6195
15105,20210818,2,14239,22775,-8536
15106,20241101,10,12643,23341,-10698
15107,20230330,3,17526,29507,-11981
15108,20211105,11,29607,12025,17582
15109,20250702,6,49823,15610,34213
15110,20231223,8,18624,26763,-8139
15111,20240311,14,49781,7403,42378
15112,20240406,3,38330,19277,19053
15113,20210804,14,18196,25988,-7792
15114,20250111,10,45952,17486,28466
15115,20210404,13,44355,8944,35411
15116,20250720,3,44719,3190,41529
15117,20211122,13,10435,10735,-300
15118,20210911,5,9626,21747,-12121
15119,20241028,2,19150,18476,674
