Record_ID,Employee_ID,Date_ID,Attrition_Flag,Performance_Score,Training_Hours
7366,45,20250525,0,3,39
7367,189,20210201,1,5,11
7368,349,20250610,0,5,34
7369,491,20230925,0,4,38
7370,183,20220408,0,4,35
7371,459,20220628,0,4,8
7372,194,20220127,0,4,6
7373,407,20230116,0,4,30
7374,387,20250513,1,3,3
7375,379,20251219,0,4,29
7376,359,20250708,0,3,18
7377,453,20250318,0,2,35
7378,463,20250729,0,4,4
7379,57,20220409,0,2,18
7380,116,20240517,0,1,6
7381,208,20250511,0,2,21
7382,37,20240929,0,2,18
7383,101,20250630,0,2,11
7384,421,20241224,0,2,25
7385,19,20240609,1,2,30
7386,136,20230925,0,4,2
7387,111,20210507,0,1,18
7388,286,20221022,0,4,34
7389,106,20210913,0,1,31
7390,49,20231004,0,4,6
7391,301,20240203,0,5,18
7392,115,20230904,0,2,26
7393,432,20221117,0,4,36
7394,359,20250129,0,3,13
7395,490,20230818,0,4,36
7396,284,20210211,0,3,13
7397,357,20220615,0,3,21
7398,393,20220414,0,3,33
7399,342,20251106,0,4,16
7400,180,20240513,0,5,31
7401,9,20251226,0,2,11
7402,184,20220611,0,2,33
7403,166,20230705,0,5,32
7404,175,20230910,0,1,33
7405,318,20230607,0,2,2
7406,449,20251228,0,4,19
7407,336,20251215,0,3,18
7408,8,20231225,0,1,16
7409,12,20250218,0,4,4
7410,162,20250304,0,5,28
7411,16,20240525,0,4,24
7412,88,20250929,0,2,39
7413,394,20220331,0,1,2
7414,21,20230913,0,1,4
7415,453,20240616,0,5,3
7416,407,20220116,0,1,22
7417,271,20210207,0,5,17
7418,361,20230611,0,5,8
7419,407,20240828,0,2,33
7420,296,20250518,1,5,23
7421,18,20250611,0,5,34
7422,114,20250225,0,2,6
7423,236,20250524,0,1,35
7424,496,20230131,0,3,27
7425,208,20230329,0,1,1
7426,73,20240209,0,5,30
7427,335,20230427,0,5,21
7428,227,20220220,0,1,7
7429,284,20240517,0,5,13
7430,495,20210209,0,2,16
7431,295,20240709,0,5,27
7432,365,20210731,0,3,31
7433,37,20220709,0,3,15
7434,209,20250601,0,4,6
7435,137,20240415,1,4,37
7436,128,20230621,0,1,25
7437,112,20230729,0,1,8
7438,408,20220128,1,3,28
7439,180,20251201,0,4,30
7440,289,20230302,0,1,37
7441,289,20251111,0,2,23
7442,496,20221210,0,2,8
7443,491,20231207,0,2,16
7444,301,20251103,0,5,37
7445,149,20250811,0,1,18
7446,433,20241028,0,3,13
7447,319,20231201,0,3,14
7448,290,20211021,0,5,26
7449,116,20241102,0,5,39
7450,385,20241227,0,4,27
7451,386,20220305,0,1,4
7452,291,20251102,0,4,36
7453,385,20240527,0,5,26
7454,50,20240413,0,2,7
7455,364,20240219,0,4,22
7456,107,20240403,1,4,1
7457,38,20210819,0,1,28
7458,139,20250511,0,4,14
7459,444,20220909,0,4,39
7460,484,20240424,0,2,10
7461,196,20250218,0,5,3
7462,390,20240831,0,5,24
7463,443,20220403,0,1,18
7464,459,20241127,0,3,12
7465,378,20250319,0,5,25
7466,310,20250602,0,5,21
7467,273,20210403,0,5,0
7468,78,20250122,0,5,29
7469,263,20240702,1,1,4
7470,304,20221218,0,3,31
7471,210,20250121,0,1,30
7472,24,20231201,1,3,33
7473,377,20210419,0,4,37
7474,448,20240601,0,1,34
7475,264,20240615,0,4,39
7476,21,20211007,0,2,21
7477,75,20230722,0,3,37
7478,98,20210319,0,1,27
7479,356,20221130,0,5,7
7480,73,20251026,0,5,23
7481,181,20250628,0,1,11
7482,373,20240102,0,2,21
7483,389,20230704,0,3,33
7484,1,20231124,1,5,5
7485,11,20210317,0,3,35
7486,44,20250319,0,4,29
7487,206,20240919,0,1,12
7488,367,20250814,0,2,7
7489,378,20220203,0,4,10
7490,177,20251005,0,3,39
7491,80,20220306,1,5,25
7492,444,20210402,0,1,0
7493,255,20220813,0,1,9
7494,187,20220424,0,5,5
7495,37,20210623,1,2,18
7496,105,20210518,0,3,3
7497,366,20230718,0,1,1
7498,63,20250527,0,1,36
7499,266,20240511,0,4,2
7500,214,20220930,0,4,16
7501,340,20210426,0,1,39
7502,54,20251129,1,2,17
7503,26,20220222,0,1,23
7504,311,20251111,0,1,23
7505,472,20250212,0,3,22
7506,248,20240820,0,3,1
7507,469,20210821,0,4,16
7508,248,20210329,0,3,32
7509,277,20231027,0,5,17
7510,267,20230913,0,4,0
7511,146,20210105,0,4,27
7512,241,20230526,0,3,10
7513,102,20251116,0,5,35
7514,167,20230125,0,5,1
7515,358,20240114,0,4,19
7516,499,20221219,0,2,38
7517,194,20230118,0,3,26
7518,265,20250909,1,4,14
7519,481,20220925,0,1,9
7520,124,20250814,0,1,28
7521,20,20210924,0,4,25
7522,39,20241203,0,1,38
7523,453,20250822,0,2,4
7524,11,20210226,0,4,32
7525,42,20250621,0,4,9
7526,402,20220402,0,4,4
7527,99,20250708,0,5,38
7528,464,20221207,0,5,32
7529,443,20240108,0,3,34
7530,199,20220926,1,2,13
7531,251,20240603,0,2,13
7532,121,20250923,0,3,6
7533,325,20230811,0,2,17
7534,30,20210123,0,2,35
7535,42,20211006,0,4,20
7536,242,20250817,0,1,6
7537,425,20241116,0,4,30
7538,192,20230609,0,4,35
7539,398,20250315,0,3,29
7540,163,20241208,1,2,26
7541,282,20230731,0,2,34
7542,97,20240509,0,4,14
7543,239,20221104,0,1,27
7544,251,20240922,0,4,21
7545,119,20220623,0,3,17
7546,182,20231230,0,2,10
7547,148,20240610,0,4,8
7548,118,20240110,0,1,15
7549,145,20250207,0,3,4
7550,202,20210212,0,2,6
7551,136,20241115,0,2,8
7552,13,20210425,0,1,2
7553,485,20250102,0,3,6
7554,245,20211103,0,1,37
7555,161,20231002,1,5,28
7556,381,20250803,0,5,38
7557,218,20231227,0,1,35
7558,358,20251231,0,2,8
7559,89,20211212,0,5,28
7560,45,20250719,0,5,6
7561,273,20230128,0,3,35
7562,261,20230706,0,2,0
7563,127,20250622,0,1,31
7564,333,20220201,0,2,4
7565,165,20250817,0,2,18
7566,176,20240102,0,3,22
7567,458,20251218,0,3,14
7568,98,20240505,0,1,19
7569,171,20230810,0,3,38
7570,167,20221201,1,5,39
7571,87,20240601,0,1,39
7572,492,20251009,0,5,30
7573,96,20211211,0,2,36
7574,301,20240605,0,2,3
7575,459,20241226,0,4,24
7576,338,20251227,0,3,28
7577,1,20240505,0,4,0
7578,332,20220603,0,5,33
7579,378,20210418,0,4,0
7580,39,20220915,0,4,39
7581,63,20240918,0,5,31
7582,31,20240507,0,1,36
7583,304,20221027,0,4,29
7584,316,20240612,0,1,14
7585,199,20210402,0,3,0
7586,168,20240215,0,3,29
7587,65,20251223,0,2,19
7588,368,20241001,1,1,8
7589,72,20240813,0,2,9
7590,215,20250926,0,2,23
7591,216,20240924,0,4,19
7592,32,20240530,0,2,29
7593,227,20241206,1,2,24
7594,341,20210924,0,2,24
7595,493,20250524,0,4,15
7596,247,20221003,0,4,26
7597,242,20210225,0,1,7
7598,139,20210724,1,5,4
7599,467,20240302,0,5,34
7600,407,20250817,0,3,14
7601,92,20231023,0,4,12
7602,78,20221224,0,2,27
7603,334,20210205,0,5,1
7604,235,20220827,0,1,17
7605,223,20210311,0,2,19
7606,368,20231107,0,2,19
7607,94,20221015,0,5,0
7608,75,20240927,0,1,39
7609,207,20250523,0,5,38
7610,213,20240424,0,5,25
7611,220,20210314,0,4,7
7612,183,20250209,0,4,25
7613,459,20240105,0,5,32
7614,131,20230518,0,3,34
7615,374,20220307,0,4,34
7616,172,20241219,0,5,37
7617,422,20251203,0,2,28
7618,437,20210917,0,5,3
7619,387,20220617,0,5,32
7620,437,20220830,0,2,30
7621,22,20231109,0,5,34
7622,384,20231010,0,4,12
7623,46,20240418,0,5,20
7624,325,20221109,0,3,30
7625,453,20211121,0,3,15
7626,242,20250609,0,3,33
7627,12,20250429,0,4,20
7628,111,20220726,0,5,2
7629,210,20240501,0,1,12
7630,353,20230824,0,3,4
7631,277,20220628,0,1,37
7632,104,20220430,0,4,4
7633,366,20240925,0,5,30
7634,57,20250625,0,1,24
7635,199,20251102,0,3,13
7636,118,20220529,0,2,13
7637,412,20210320,0,4,27
7638,41,20210710,0,3,8
7639,26,20221019,0,5,7
7640,187,20220202,0,5,18
7641,80,20230522,0,2,17
7642,32,20250916,0,3,26
7643,239,20210828,0,1,16
7644,381,20251106,0,3,14
7645,147,20231220,0,4,14
7646,445,20211004,0,1,2
7647,173,20230625,0,5,1
7648,122,20231008,0,5,30
7649,82,20250915,0,2,10
7650,313,20210310,0,5,2
7651,300,20220518,0,3,15
7652,126,20250612,0,5,16
7653,58,20221012,0,3,33
7654,421,20220914,0,5,35
7655,362,20230705,0,3,35
7656,137,20210910,0,4,35
7657,143,20230803,0,4,30
7658,122,20210503,0,1,34
7659,23,20210813,0,1,38
7660,129,20231113,0,5,5
7661,119,20240130,0,4,9
7662,491,20251216,0,4,33
7663,397,20220522,0,2,17
7664,136,20211022,0,5,14
7665,469,20240110,0,4,16
7666,63,20220828,0,3,21
7667,200,20220410,0,1,0
7668,251,20220917,0,5,6
7669,394,20230728,0,5,13
7670,444,20220328,0,5,15
7671,491,20240107,0,2,36
7672,466,20240709,0,2,26
7673,475,20221214,0,5,3
7674,173,20220330,1,2,28
7675,328,20240317,0,5,4
7676,7,20240826,0,1,21
7677,413,20220907,1,4,39
7678,367,20220102,0,1,36
7679,327,20220710,0,1,9
7680,390,20251018,0,4,28
7681,162,20250311,1,4,19
7682,207,20240509,0,5,18
7683,378,20250422,1,2,35
7684,142,20240515,0,5,38
7685,227,20211008,0,1,10
7686,240,20220304,0,5,3
7687,114,20220313,0,3,7
7688,293,20220829,0,4,35
7689,360,20250204,0,5,2
7690,422,20240315,0,1,9
7691,454,20240407,0,3,20
7692,332,20220719,0,3,30
7693,191,20231108,0,4,8
7694,106,20210325,0,1,36
7695,472,20220708,0,1,22
7696,77,20220116,0,5,33
7697,4,20241014,0,1,6
7698,436,20241227,1,1,13
7699,334,20210701,0,2,1
7700,359,20251127,0,3,33
7701,391,20250719,1,1,31
7702,341,20221203,0,5,11
7703,250,20240606,0,4,21
7704,30,20220921,0,4,31
7705,53,20220930,0,1,7
7706,32,20220110,0,3,22
7707,21,20241209,0,5,38
7708,185,20210401,0,5,20
7709,230,20241120,0,3,19
7710,261,20241231,1,5,19
7711,365,20230505,0,5,35
7712,5,20220102,0,3,14
7713,90,20230217,0,2,18
7714,398,20211012,0,1,5
7715,124,20221015,0,3,39
7716,203,20230807,0,2,39
7717,244,20220207,0,5,6
7718,153,20211112,0,2,3
7719,30,20230219,0,3,34
7720,253,20230709,0,3,25
7721,306,20221121,0,3,3
7722,493,20230101,0,3,11
7723,83,20240822,0,2,37
7724,253,20250606,0,1,25
7725,270,20241202,0,2,16
7726,55,20251222,0,5,30
7727,105,20251223,0,5,27
7728,250,20250627,0,1,23
7729,409,20231203,0,1,24
7730,76,20230817,0,4,25
7731,495,20210214,0,3,33
7732,4,20240528,1,3,29
7733,182,20210331,0,1,6
7734,41,20250225,0,2,0
7735,76,20211213,1,1,39
7736,387,20240317,0,4,24
7737,368,20220412,0,5,21
7738,275,20250321,0,1,31
7739,117,20250227,1,2,37
7740,339,20250526,0,4,5
7741,301,20251204,0,5,20
7742,181,20240801,0,3,31
7743,100,20210911,0,5,22
7744,294,20230216,0,4,4
7745,374,20210823,1,4,18
7746,163,20251016,0,3,19
7747,421,20231016,0,4,14
7748,160,20250421,0,2,0
7749,371,20240319,0,5,36
7750,373,20221017,0,5,7
7751,84,20230314,0,3,29
7752,79,20250822,0,1,37
7753,162,20210701,0,3,18
7754,227,20240222,0,3,35
7755,210,20220520,0,1,27
7756,86,20240729,1,1,3
7757,388,20210922,0,3,6
7758,21,20221009,0,4,16
7759,151,20241107,0,1,25
7760,399,20220725,0,2,6
7761,319,20220415,0,4,10
7762,24,20220826,0,1,33
7763,130,20210208,0,1,39
7764,253,20240305,0,1,8
7765,492,20250115,0,3,34
7766,366,20210402,0,2,20
7767,410,20240201,0,2,29
7768,126,20220819,0,4,5
7769,425,20240222,1,5,31
7770,436,20230128,0,3,31
7771,143,20230829,0,5,18
7772,210,20211129,0,1,28
7773,419,20230715,0,2,13
7774,464,20220513,0,4,39
7775,456,20210723,0,5,29
7776,391,20210328,0,3,13
7777,422,20240817,0,4,37
7778,164,20210904,0,5,32
7779,303,20230822,1,1,22
7780,44,20250526,0,3,18
7781,332,20250719,0,1,32
7782,190,20210904,0,3,18
7783,66,20241105,0,1,38
7784,265,20221129,0,1,24
7785,395,20251017,1,2,27
7786,259,20211123,0,1,13
7787,469,20230304,0,5,13
7788,153,20240501,0,2,25
7789,484,20210313,0,5,39
7790,326,20250905,0,5,38
7791,235,20210618,0,2,33
7792,342,20230617,0,5,4
7793,68,20220601,0,4,22
7794,493,20240125,0,2,14
7795,339,20231104,0,2,31
7796,25,20211128,1,2,9
7797,69,20211110,0,5,1
7798,403,20240831,0,2,1
7799,153,20250615,0,3,23
7800,244,20221117,0,2,37
7801,454,20220101,0,4,8
7802,18,20230227,1,1,31
7803,10,20250702,1,1,11
7804,118,20231115,0,2,5
7805,399,20240727,0,3,14
7806,59,20251211,0,4,17
7807,82,20210413,0,3,37
7808,8,20221224,0,4,35
7809,344,20221018,0,3,12
7810,500,20220325,0,1,0
7811,89,20210823,0,5,19
7812,294,20221212,1,2,27
7813,20,20240611,0,3,18
7814,369,20240707,0,5,2
7815,490,20230706,0,3,20
7816,102,20250714,0,2,35
7817,341,20250322,0,5,38
7818,128,20210222,0,5,38
7819,317,20231225,0,2,0
7820,9,20241028,1,4,37
7821,307,20230417,0,3,2
7822,39,20230904,0,2,17
7823,286,20240725,0,2,36
7824,216,20221009,0,1,20
7825,25,20240306,1,1,12
7826,353,20220501,0,1,29
7827,472,20211013,0,2,14
7828,382,20241105,0,1,17
7829,375,20210609,0,5,5
7830,338,20250927,0,4,37
7831,334,20231211,0,1,35
7832,88,20221016,0,2,25
7833,147,20220110,0,3,38
7834,185,20210430,0,3,36
7835,178,20241021,0,2,21
7836,45,20220208,0,1,30
7837,339,20241102,0,5,27
7838,429,20230926,0,4,9
7839,382,20230111,0,4,4
7840,419,20240731,0,3,17
7841,325,20240914,0,4,12
7842,124,20220420,0,2,27
7843,51,20210416,0,3,4
7844,191,20250305,0,1,9
7845,265,20210830,0,3,20
7846,129,20230910,0,3,33
7847,438,20210227,0,1,10
7848,205,20241226,0,2,29
7849,435,20240322,0,2,35
7850,479,20251126,0,2,19
7851,376,20231112,0,2,34
7852,403,20220116,0,1,27
7853,192,20230927,0,1,11
7854,201,20210719,0,5,4
7855,451,20210427,0,1,31
7856,125,20220522,0,5,1
7857,117,20211115,0,4,14
7858,56,20210327,0,1,25
7859,420,20240220,0,2,20
7860,294,20230924,0,3,13
7861,364,20231113,0,2,14
7862,443,20240808,1,2,18
7863,340,20240830,0,3,21
7864,354,20210813,0,4,22
7865,83,20230223,0,4,29
7866,146,20241104,0,1,0
7867,59,20230901,0,5,4
7868,267,20250508,0,4,15
7869,61,20231010,0,2,30
7870,64,20211005,0,1,30
7871,58,20211228,0,1,10
7872,168,20230914,0,2,22
7873,308,20230623,0,1,12
7874,470,20231211,0,3,27
7875,492,20241122,0,3,29
7876,259,20240403,0,3,8
7877,431,20210810,0,1,34
7878,414,20231011,0,3,16
7879,69,20240519,0,4,17
7880,174,20250426,0,3,3
7881,309,20250104,0,3,12
7882,212,20231221,0,2,17
7883,402,20210423,0,2,0
7884,227,20210108,0,4,37
7885,281,20210127,0,2,9
7886,83,20220530,0,2,8
7887,369,20231208,0,4,36
7888,422,20230103,0,2,39
7889,489,20221227,0,3,25
7890,353,20240110,0,1,21
7891,15,20230618,0,5,7
7892,363,20250422,0,4,15
7893,472,20250808,0,5,17
7894,37,20220131,0,3,4
7895,21,20230713,0,4,24
7896,82,20240808,0,1,8
7897,194,20210424,0,4,27
7898,4,20211116,1,3,25
7899,72,20240712,0,3,5
7900,133,20231027,1,5,3
7901,312,20250418,1,4,25
7902,481,20210111,1,1,11
7903,489,20221005,0,4,23
7904,95,20240703,0,5,35
7905,148,20220804,0,4,35
7906,311,20250810,0,4,32
7907,95,20251125,0,1,4
7908,192,20210830,0,3,7
7909,6,20210725,0,5,31
7910,370,20241205,0,1,11
7911,266,20211228,0,5,3
7912,407,20221023,0,1,29
7913,390,20220617,0,1,37
7914,108,20251031,0,2,25
7915,224,20240908,0,3,25
7916,45,20210120,0,2,28
7917,7,20211217,0,5,21
7918,265,20240521,1,2,0
7919,132,20250628,0,4,31
7920,332,20250601,0,3,39
7921,1,20231101,0,3,31
7922,138,20240928,0,4,22
7923,33,20240316,0,1,39
7924,3,20241102,0,4,5
7925,11,20251030,0,3,38
7926,95,20230624,0,4,19
7927,97,20230420,0,4,28
7928,278,20220822,0,2,18
7929,362,20241104,0,1,36
7930,15,20210818,0,4,6
7931,428,20251109,0,2,31
7932,471,20241212,0,5,36
7933,364,20230108,1,5,24
7934,123,20230614,0,4,7
7935,283,20210607,1,2,27
7936,347,20220723,0,3,10
7937,297,20251111,0,4,4
7938,340,20240512,0,1,16
7939,16,20210326,0,1,5
7940,283,20221129,0,2,12
7941,218,20250901,1,2,30
7942,390,20221002,0,4,6
7943,270,20210803,0,3,36
7944,127,20220303,0,3,11
7945,37,20220603,0,4,22
7946,170,20211006,0,3,10
7947,348,20250107,1,2,17
7948,406,20230611,0,3,11
7949,282,20211016,1,5,21
7950,96,20220424,0,5,20
7951,437,20210225,0,5,29
7952,100,20230830,0,4,25
7953,338,20250109,0,3,17
7954,39,20220902,0,5,29
7955,362,20250330,0,2,1
7956,227,20241206,0,4,3
7957,13,20230119,0,2,18
7958,315,20251125,0,3,32
7959,64,20230909,0,5,35
7960,320,20240623,0,2,20
7961,385,20241004,0,1,39
7962,382,20211029,0,4,7
7963,401,20210813,0,3,21
7964,63,20230901,0,4,10
7965,459,20210601,1,5,11
7966,254,20211205,0,3,9
7967,386,20240507,0,3,23
7968,231,20210913,0,4,29
7969,453,20240430,0,2,28
7970,468,20210820,0,3,33
7971,114,20221101,0,2,22
7972,217,20230219,0,3,18
7973,67,20250327,0,2,31
7974,451,20210613,0,2,21
7975,240,20230107,0,1,36
7976,335,20250403,0,3,28
7977,155,20240303,0,3,39
7978,414,20210511,0,3,29
7979,438,20250702,1,1,25
7980,31,20221117,0,4,8
7981,89,20210123,0,4,5
7982,140,20240816,1,3,21
7983,204,20250224,0,5,20
7984,130,20210111,0,5,32
7985,159,20210104,1,4,18
7986,56,20250318,0,1,38
7987,74,20250510,0,1,29
7988,49,20250831,0,2,36
7989,355,20220205,0,1,14
7990,263,20241225,0,2,12
7991,106,20240715,0,3,18
7992,134,20240131,0,2,36
7993,139,20250210,0,1,15
7994,425,20220324,0,1,36
7995,299,20231112,0,5,23
7996,399,20240727,0,3,1
7997,454,20241206,0,4,30
7998,39,20220303,0,2,11
7999,235,20241019,0,5,24
8000,285,20230205,0,5,25
8001,49,20211030,0,5,16
8002,242,20241220,0,2,4
8003,132,20211124,0,4,15
8004,213,20230831,1,5,14
8005,137,20221110,0,1,38
8006,277,20210409,0,4,5
8007,404,20240122,0,2,27
8008,241,20220604,0,2,7
8009,112,20250116,0,1,19
8010,316,20230130,0,4,12
8011,354,20230327,0,4,33
8012,75,20240115,0,3,35
8013,376,20250527,1,3,11
8014,206,20230204,0,1,6
8015,272,20250314,0,5,27
8016,373,20230502,0,1,12
8017,472,20230628,0,1,6
8018,166,20241101,0,2,13
8019,18,20230222,0,3,37
8020,429,20210906,0,3,12
8021,456,20250119,0,1,6
8022,117,20230910,1,2,28
8023,195,20250707,0,3,33
8024,309,20231215,0,3,31
8025,115,20250709,0,5,33
8026,394,20220210,0,3,1
8027,146,20250726,0,3,33
8028,97,20220125,0,5,6
8029,165,20210821,0,1,6
8030,305,20210320,0,3,19
8031,42,20220703,0,3,32
8032,222,20221031,0,2,21
8033,53,20221206,0,5,14
8034,165,20211116,0,1,4
8035,180,20250518,1,5,35
8036,232,20230930,0,5,31
8037,225,20240211,0,3,6
8038,137,20220306,0,1,9
8039,3,20230703,0,1,36
8040,30,20241114,0,4,34
8041,494,20220209,0,4,33
8042,34,20220703,0,5,24
8043,269,20211028,0,1,5
8044,455,20211120,0,3,7
8045,117,20230324,0,1,1
8046,51,20240911,0,2,5
8047,410,20230725,0,4,14
8048,115,20220627,0,1,33
8049,198,20240417,0,1,26
8050,410,20250309,0,4,29
8051,465,20240510,0,5,1
8052,192,20240318,0,5,8
8053,449,20240210,0,4,10
8054,377,20230225,1,5,35
8055,432,20250703,0,3,26
8056,400,20230213,0,5,25
8057,279,20220520,0,1,5
8058,86,20211231,1,1,34
8059,293,20230817,0,4,1
8060,406,20210726,0,2,36
8061,64,20211209,0,3,29
8062,252,20220228,0,4,5
8063,467,20251114,0,4,14
8064,433,20230406,0,4,29
8065,48,20251022,1,1,8
8066,44,20210407,0,5,18
8067,158,20220717,1,5,37
8068,380,20251201,0,3,30
8069,467,20210321,0,4,29
8070,258,20250301,0,1,35
8071,397,20210313,0,3,38
8072,263,20221201,0,1,39
8073,241,20241107,0,5,5
8074,116,20230623,0,3,3
8075,48,20220924,0,4,19
8076,64,20231126,0,5,37
8077,379,20220319,0,3,39
8078,70,20250117,0,4,2
8079,115,20241122,0,4,0
8080,236,20220909,0,1,34
8081,8,20210311,0,5,5
8082,213,20211211,0,2,14
8083,300,20221221,0,2,31
8084,320,20231103,0,5,19
8085,420,20220726,0,5,14
8086,16,20240529,1,2,14
8087,12,20251116,0,1,28
8088,62,20250811,0,4,6
8089,312,20230411,0,3,30
8090,483,20250504,0,5,13
8091,351,20220320,0,3,29
8092,444,20220227,0,2,0
8093,242,20221212,0,3,12
8094,487,20240121,0,3,5
8095,140,20220409,0,2,38
8096,463,20220521,0,4,36
8097,4,20220316,0,3,38
8098,398,20221215,0,3,8
8099,404,20240910,0,2,4
8100,178,20240401,1,2,35
8101,178,20231101,1,1,38
8102,424,20230208,0,3,29
8103,344,20230622,0,5,7
8104,3,20240102,0,2,19
8105,298,20240110,0,1,19
8106,381,20211227,0,5,0
8107,228,20220905,0,1,28
8108,221,20210618,0,5,17
8109,19,20250120,1,2,18
8110,481,20250320,0,2,12
8111,368,20241115,0,5,33
8112,220,20230319,0,3,1
8113,399,20220322,0,2,29
8114,345,20210215,0,4,37
8115,178,20230531,0,3,5
8116,111,20240505,0,3,32
8117,231,20251204,0,2,23
8118,334,20210617,0,2,24
8119,60,20221006,1,3,35
8120,312,20230310,0,4,24
8121,409,20230518,0,5,29
8122,168,20230805,0,3,29
8123,234,20210313,0,3,22
8124,97,20250618,0,1,8
8125,135,20240111,0,1,12
8126,16,20211030,0,3,24
8127,365,20231205,0,1,30
8128,340,20240229,0,2,8
8129,168,20231028,1,5,12
8130,388,20241023,0,3,10
8131,230,20240127,0,1,21
8132,426,20250817,0,4,22
8133,262,20251030,0,2,34
8134,258,20230703,0,2,11
8135,214,20221122,0,1,36
8136,348,20240111,0,3,11
8137,230,20241005,0,2,36
8138,56,20230410,0,4,0
8139,51,20230527,1,4,14
8140,427,20230410,0,1,10
8141,230,20230422,0,2,20
8142,179,20230428,0,3,36
8143,499,20210913,0,4,24
8144,128,20250519,0,1,11
8145,259,20241011,0,1,6
8146,157,20230702,0,4,39
8147,207,20250702,0,1,31
8148,145,20240403,0,2,16
8149,187,20230120,0,5,13
8150,32,20220302,0,5,32
8151,231,20220331,0,2,15
8152,206,20210911,0,1,18
8153,451,20241201,0,5,3
8154,110,20230114,0,2,27
8155,137,20250510,1,1,34
8156,317,20230309,0,3,0
8157,309,20250415,0,5,13
8158,299,20250511,1,3,25
8159,335,20230922,0,3,36
8160,179,20230627,0,3,11
8161,272,20220711,0,3,33
8162,467,20210508,0,4,9
8163,205,20210808,0,4,39
8164,482,20211206,0,3,9
8165,129,20240203,0,5,10
8166,373,20240326,1,2,25
8167,479,20241225,0,4,28
8168,62,20210107,0,3,34
8169,463,20240829,0,2,28
8170,124,20240703,0,5,31
8171,275,20211019,1,4,6
8172,307,20240330,0,2,27
8173,289,20240429,0,4,33
8174,338,20240720,0,5,14
8175,176,20241124,0,4,29
8176,131,20230508,0,5,18
8177,10,20210619,0,2,18
8178,147,20210302,0,5,26
8179,407,20250525,0,1,29
8180,37,20241107,0,2,27
8181,437,20251129,0,5,25
8182,275,20240603,0,5,1
8183,30,20210924,0,5,34
8184,37,20250526,0,3,23
8185,20,20240602,0,4,30
8186,82,20250725,0,4,8
8187,106,20210731,0,3,16
8188,343,20240603,0,4,27
8189,409,20251001,1,2,21
8190,473,20250723,0,5,4
8191,306,20250710,0,1,19
8192,479,20210629,0,3,30
8193,487,20210706,1,5,10
8194,395,20240509,1,3,6
8195,466,20240227,0,2,27
8196,138,20221109,0,4,10
8197,321,20230227,0,3,27
8198,303,20231114,0,3,25
8199,273,20241027,0,1,23
8200,178,20210819,0,2,2
8201,264,20230606,0,3,7
8202,114,20241004,0,3,27
8203,311,20220719,0,5,36
8204,402,20230124,1,2,34
8205,335,20240705,0,2,11
8206,51,20240502,0,3,3
8207,25,20220516,0,1,0
8208,93,20250727,0,3,34
8209,81,20230218,0,3,35
8210,426,20210803,0,5,30
8211,482,20221129,0,2,37
8212,23,20211229,0,2,34
8213,73,20220125,0,4,6
8214,15,20230627,0,5,31
8215,167,20241127,0,5,39
8216,458,20240801,0,1,4
8217,416,20221101,0,3,18
8218,30,20240425,0,3,17
8219,166,20210305,1,3,26
8220,412,20210530,0,1,11
8221,473,20210409,0,3,1
8222,56,20240604,0,2,16
8223,322,20240514,0,3,7
8224,364,20231111,0,1,25
8225,333,20210402,0,3,34
8226,168,20231014,0,2,7
8227,223,20250615,0,3,2
8228,411,20250102,0,3,31
8229,258,20210929,0,1,28
8230,144,20250802,0,1,7
8231,242,20241109,0,1,18
8232,283,20211015,1,1,4
8233,402,20220913,0,3,21
8234,256,20230317,0,3,26
8235,344,20211106,0,5,10
8236,8,20250916,0,2,20
8237,252,20240222,1,2,37
8238,484,20251204,0,2,12
8239,53,20221123,0,5,38
8240,155,20220130,0,1,12
8241,86,20240414,0,2,36
8242,407,20210826,1,5,3
8243,58,20220212,0,1,14
8244,92,20210623,0,3,17
8245,125,20221106,0,1,21
8246,62,20210707,0,5,8
8247,382,20230910,0,4,4
8248,222,20211119,0,3,1
8249,451,20210917,0,3,26
8250,330,20210427,0,2,36
8251,407,20240602,0,5,26
8252,492,20250424,0,2,19
8253,216,20250525,0,5,27
8254,498,20230427,0,4,37
8255,253,20220328,0,4,28
8256,296,20211111,0,2,2
8257,477,20240217,0,5,8
8258,366,20230615,0,2,39
8259,37,20230118,0,2,0
8260,172,20220502,0,1,30
8261,66,20240813,0,3,20
8262,484,20230821,1,4,7
8263,178,20230330,0,1,6
8264,1,20211205,0,2,9
8265,5,20240801,0,3,7
8266,405,20251017,0,1,27
8267,195,20250505,0,3,35
8268,254,20210619,0,4,19
8269,307,20210512,0,1,2
8270,98,20221110,0,4,23
8271,113,20220719,0,1,10
8272,222,20250311,0,5,21
8273,69,20230417,0,2,1
8274,214,20251121,0,3,5
8275,492,20251126,0,5,21
8276,103,20241116,0,3,13
8277,299,20230609,0,5,21
8278,213,20251212,0,2,37
8279,21,20210211,0,4,35
8280,28,20221108,0,4,24
8281,146,20250706,0,5,35
8282,448,20230511,0,2,12
8283,351,20240514,0,2,36
8284,269,20250626,0,1,24
8285,381,20220406,0,4,33
8286,298,20250908,0,1,1
8287,429,20240418,0,4,12
8288,39,20240225,1,1,26
8289,275,20221218,0,2,3
8290,461,20250206,0,5,6
8291,381,20240916,0,4,2
8292,134,20241018,0,3,13
8293,328,20220106,0,3,19
8294,168,20250605,0,4,31
8295,416,20220820,0,3,35
