Sales_ID,Date_ID,Product_ID,Client_ID,Revenue,Units_Sold,Discount
18458,20221118,1,4,9005,95,12
18459,20221122,5,4,13978,80,9
18460,20250220,4,5,7776,49,2
18461,20231018,3,4,1341,53,23
18462,20230702,6,1,3422,59,15
18463,20211128,4,2,18459,10,7
18464,20210610,6,4,8594,94,10
18465,20250721,3,3,1491,23,9
18466,20240211,2,3,16580,44,24
18467,20240905,2,1,3186,11,11
18468,20220128,1,1,6435,15,18
18469,20210723,3,5,12386,10,19
18470,20220711,1,3,10666,4,18
18471,20240708,6,5,5936,95,5
18472,20210520,5,1,7473,43,19
18473,20250508,2,4,13065,39,3
18474,20231019,4,1,1303,55,11
18475,20240825,3,1,6490,59,0
18476,20240805,3,1,6734,29,1
18477,20230310,1,2,13135,21,8
18478,20240929,4,2,8846,27,5
18479,20230118,4,5,6849,27,1
18480,20250902,3,5,1845,18,19
18481,20220330,1,2,4752,30,11
18482,20221208,5,2,4637,24,16
18483,20250627,4,3,3600,66,8
18484,20220205,4,4,13450,82,18
18485,20230619,6,3,18562,66,1
18486,20230608,6,2,19742,19,18
18487,20241205,2,2,14223,28,4
18488,20250125,5,2,10115,71,17
18489,20211108,5,4,13744,30,19
18490,20250616,5,5,7099,13,22
18491,20220217,2,4,13699,39,22
18492,20230413,2,5,14203,92,4
18493,20251105,4,2,8230,53,8
18494,20240214,3,1,16425,30,12
18495,20241012,3,3,16955,38,5
18496,20220808,3,2,18842,8,14
18497,20220627,1,3,6518,41,24
18498,20250420,2,1,12803,4,5
18499,20241016,2,5,3986,96,6
18500,20250221,2,4,12919,88,18
18501,20250814,6,2,6815,81,2
18502,20230211,2,4,5322,58,3
18503,20230825,2,3,8884,3,4
18504,20251004,6,1,16495,28,20
18505,20230315,6,2,7350,56,11
18506,20221017,2,2,12059,88,9
18507,20240102,4,4,7223,24,22
18508,20250123,1,5,8890,81,15
18509,20220609,3,3,12827,86,3
18510,20220222,5,2,8065,61,21
18511,20221224,2,3,9754,1,6
18512,20220319,4,4,1388,63,22
18513,20250113,5,2,11039,36,21
18514,20230126,5,3,7036,29,1
18515,20250912,6,1,13381,63,16
18516,20250202,2,3,11259,79,19
18517,20211210,3,2,17603,98,5
18518,20210725,5,3,7556,18,11
18519,20241205,2,4,7576,43,0
18520,20231002,5,1,7787,16,5
18521,20221014,1,3,15341,27,18
18522,20220618,2,5,16840,30,15
18523,20211007,4,3,2169,23,9
18524,20250814,5,5,13257,68,16
18525,20240729,1,5,12532,17,8
18526,20230628,3,1,4484,80,7
18527,20221218,2,1,12616,54,11
18528,20230214,4,4,10484,92,9
18529,20241103,6,4,10450,26,6
18530,20240421,4,1,9743,33,19
18531,20221110,5,1,8010,33,23
18532,20210705,5,2,2186,82,4
18533,20240710,1,3,5365,20,20
18534,20230131,5,4,4310,65,23
18535,20210126,2,5,9220,89,4
18536,20251115,3,4,4921,20,13
18537,20210513,2,2,16116,68,3
18538,20250921,4,2,5556,57,8
18539,20211117,6,2,11940,87,0
18540,20220323,3,1,10868,28,19
18541,20220423,6,2,4675,15,23
18542,20240323,1,4,1653,85,15
18543,20241208,6,1,7458,45,17
18544,20231220,5,1,4865,22,16
18545,20220627,4,2,7820,81,0
18546,20250614,6,4,11802,89,0
18547,20250824,3,2,13899,34,23
18548,20251121,5,4,4671,44,3
18549,20250831,3,1,17032,38,0
18550,20231228,2,2,7073,91,3
18551,20241123,3,2,17443,47,18
18552,20240624,4,2,19342,18,11
18553,20240725,6,5,6396,53,20
18554,20221109,5,2,16413,40,15
18555,20220621,1,3,5200,45,3
18556,20230606,1,5,11449,94,6
18557,20250506,2,1,2151,33,19
18558,20241227,5,1,13482,2,2
18559,20250816,5,5,10591,9,14
18560,20210419,6,1,18740,76,15
18561,20250430,4,1,17877,59,3
18562,20210203,2,3,5469,44,18
18563,20240612,6,3,2045,72,14
18564,20221101,4,2,10700,55,17
18565,20210907,6,1,11494,87,11
18566,20221229,2,2,13818,21,0
18567,20240226,3,2,2693,2,4
18568,20230323,1,1,3646,84,22
18569,20210213,6,1,16615,37,11
18570,20210825,3,5,1505,42,14
18571,20230713,5,2,8857,17,18
18572,20240426,2,2,12240,14,10
18573,20210307,4,1,6122,73,12
18574,20240620,4,1,19476,99,9
18575,20250501,1,2,6471,42,19
18576,20251109,3,1,11080,66,2
18577,20231215,2,5,13154,23,19
18578,20251003,4,3,3164,69,1
18579,20221226,5,2,6722,43,19
18580,20210213,4,1,19815,30,23
18581,20220525,4,3,18747,98,8
18582,20250110,1,5,8183,25,11
18583,20240618,2,2,14112,76,13
18584,20250514,5,3,11549,30,1
18585,20240716,4,2,9254,77,6
18586,20240811,1,4,15410,17,7
18587,20231002,6,1,13833,52,15
18588,20220308,2,1,16858,13,14
18589,20230705,4,4,11292,78,3
18590,20230209,4,1,19370,98,23
18591,20211218,4,2,12017,4,1
18592,20210625,2,2,7033,37,24
18593,20210822,5,1,9265,18,3
18594,20250409,3,2,17739,56,24
18595,20240304,5,3,19199,73,21
18596,20230516,4,5,1325,53,22
18597,20211029,5,4,2764,74,13
18598,20241018,2,5,11376,32,6
18599,20241111,4,3,10866,55,3
18600,20240809,5,1,5258,2,1
18601,20210413,3,4,6470,19,22
18602,20241213,1,2,7676,81,16
18603,20241107,6,4,18795,78,18
18604,20250207,1,1,1266,73,11
18605,20230529,3,3,9699,47,8
18606,20210802,6,4,13590,21,21
18607,20221123,3,5,16335,76,2
18608,20220726,1,1,10736,60,10
18609,20231214,1,1,17745,96,7
18610,20220815,4,2,6789,79,4
18611,20221007,6,2,16786,85,12
18612,20240613,5,2,17287,4,13
18613,20220303,3,5,7566,81,7
18614,20241208,3,4,10792,3,9
18615,20210825,6,1,1557,65,6
18616,20240330,3,5,11900,29,14
18617,20250115,4,5,2433,51,11
18618,20240606,1,4,4772,68,4
18619,20210125,5,5,13057,58,10
18620,20240523,6,1,7596,95,11
18621,20211002,5,2,6063,19,23
18622,20241229,4,5,10878,36,4
18623,20230108,5,2,19305,11,13
18624,20231120,5,2,5486,88,14
18625,20221011,5,3,5329,95,9
18626,20230427,5,5,18388,67,0
18627,20251230,4,4,18197,50,20
18628,20220102,2,3,11455,77,16
18629,20211230,5,2,9181,54,24
18630,20230418,4,1,2896,23,2
18631,20220907,5,4,19536,81,8
18632,20250205,6,2,6290,46,22
18633,20250405,5,5,12554,76,21
18634,20230314,6,3,8381,2,12
18635,20221102,2,4,4723,32,13
18636,20210525,3,3,13723,88,20
18637,20250330,6,3,16486,18,22
18638,20250429,4,4,18914,11,11
18639,20230802,1,2,15827,3,10
18640,20230504,6,2,6717,6,22
18641,20230525,1,2,2303,14,8
18642,20250807,5,3,9202,27,19
18643,20240417,1,3,13134,77,11
18644,20221210,3,2,11314,56,16
18645,20250807,4,3,16408,78,20
18646,20250801,1,3,16155,98,19
18647,20210503,5,3,13990,3,10
18648,20250818,6,4,5374,25,15
18649,20241023,2,5,9931,17,14
18650,20230110,3,1,9294,65,10
18651,20210509,5,3,7287,7,0
18652,20210531,4,2,1324,60,24
18653,20220106,5,2,11812,24,15
18654,20210323,2,4,8580,20,15
18655,20231224,3,2,19425,61,7
18656,20241106,2,4,7690,53,9
18657,20241214,4,5,8156,3,13
18658,20210507,2,1,7871,64,20
18659,20220105,6,5,18893,42,24
18660,20230706,2,3,10268,64,21
18661,20240422,1,1,4299,4,5
18662,20250423,4,3,18113,61,14
18663,20240423,4,1,4325,69,17
18664,20240930,3,5,11048,94,18
18665,20221102,5,2,8862,93,5
18666,20250614,4,3,2253,65,23
18667,20210418,6,2,3358,9,2
18668,20240918,4,2,13469,60,5
18669,20251214,2,3,15437,73,16
18670,20221103,6,4,11193,14,17
18671,20230723,5,3,18421,11,11
18672,20250801,1,3,5359,39,2
18673,20221021,4,3,9394,95,18
18674,20251223,3,4,2876,10,4
18675,20240303,5,4,16588,24,21
18676,20210422,2,4,3140,37,6
18677,20250923,6,4,19995,20,6
18678,20230810,6,1,11954,79,16
18679,20240401,4,2,8767,36,23
18680,20220209,1,2,10308,32,14
18681,20240128,2,2,2459,48,5
18682,20230628,3,1,18218,74,1
18683,20231114,6,4,6313,48,3
18684,20231003,1,2,9096,18,0
18685,20251005,4,1,18325,1,15
18686,20230503,6,5,10082,42,2
18687,20230217,5,5,1551,75,24
18688,20221122,3,4,3581,89,18
18689,20240927,4,2,15559,58,0
18690,20251214,1,2,11039,81,0
18691,20211105,4,2,17339,39,13
18692,20231012,2,1,8189,30,11
18693,20221220,2,2,8049,93,0
18694,20230220,3,3,10437,11,22
18695,20220505,6,1,3924,39,23
18696,20230414,2,2,18453,11,21
18697,20251114,3,1,19004,34,6
18698,20231003,6,3,2779,8,11
18699,20240803,3,5,3790,58,18
18700,20220404,3,5,1198,47,21
18701,20240725,4,5,7000,36,15
18702,20230927,3,4,12707,83,21
18703,20210310,2,2,5026,25,17
18704,20210616,3,5,19944,88,1
18705,20210617,2,5,4520,60,23
18706,20240730,1,3,6432,62,6
18707,20250819,1,1,18561,21,20
18708,20250601,4,1,6901,63,4
18709,20210326,6,5,4591,71,22
18710,20240512,1,3,9962,15,24
18711,20240131,3,4,12105,47,13
18712,20240319,1,4,7379,98,10
18713,20211031,3,4,2105,37,9
18714,20230420,2,4,5413,34,7
18715,20220613,3,2,11276,54,13
18716,20210104,6,1,2593,35,19
18717,20240225,4,5,4107,9,4
18718,20240310,6,1,6788,56,16
18719,20230813,3,4,1929,42,7
18720,20230324,2,1,15984,77,18
18721,20231126,4,5,7791,25,7
18722,20211031,3,1,13908,10,6
18723,20240429,2,3,5696,50,4
18724,20240630,1,5,11448,82,5
18725,20210113,4,3,1163,36,6
18726,20251229,3,2,7673,3,9
18727,20221021,4,1,18752,15,22
18728,20220120,5,1,4018,80,4
18729,20241129,6,5,9043,4,3
18730,20240525,4,1,4852,53,20
18731,20240324,1,5,4781,14,14
18732,20231108,2,1,18865,63,16
18733,20240125,1,1,6225,70,22
18734,20231119,4,1,1177,87,11
18735,20210125,3,3,19587,72,23
18736,20221006,1,3,12564,56,14
18737,20210206,6,5,7730,46,5
18738,20210531,4,4,6633,16,2
18739,20231029,4,4,11021,13,3
18740,20230806,4,1,7506,50,13
18741,20210928,5,2,7841,30,21
18742,20250127,3,4,11913,15,18
18743,20230324,6,5,7549,88,9
18744,20251018,1,2,12573,19,7
18745,20210608,4,5,7755,62,3
18746,20221007,2,5,14251,11,3
18747,20221211,2,3,6470,20,11
18748,20220601,2,5,18558,93,16
18749,20231217,6,3,19608,32,4
18750,20250911,6,5,12288,37,11
18751,20210123,2,1,8330,84,20
18752,20221017,6,5,1462,80,0
18753,20240410,3,3,1735,17,22
18754,20250409,2,4,17740,79,0
18755,20220504,1,1,9925,18,11
18756,20220407,2,2,9640,98,3
18757,20230709,1,4,5767,20,18
18758,20250607,1,3,9050,25,13
18759,20211219,4,2,11784,56,13
18760,20240129,3,4,16075,55,14
18761,20240625,1,5,8369,76,11
18762,20250616,5,4,6887,66,18
18763,20240526,6,1,15357,36,4
18764,20230101,4,5,18602,92,21
18765,20220719,2,4,13134,28,21
18766,20240729,4,4,16271,35,16
18767,20210507,2,3,3138,69,15
18768,20231010,1,1,4243,90,8
18769,20240619,1,5,4423,62,14
18770,20211118,4,1,3084,41,23
18771,20241104,3,1,16947,70,6
18772,20231109,2,4,19032,18,14
18773,20241101,6,3,2631,69,0
18774,20221109,6,5,16368,62,11
18775,20250726,6,4,12357,99,1
18776,20240930,4,4,11752,5,8
18777,20230708,6,3,19383,57,8
18778,20240124,4,3,12605,69,5
18779,20251129,1,1,17155,2,6
18780,20210117,3,4,2839,86,0
18781,20211202,4,1,16961,42,10
18782,20251031,3,1,10006,6,15
18783,20210107,2,2,15998,86,4
18784,20230404,1,5,10475,72,5
18785,20210528,1,1,14641,14,18
18786,20211226,1,4,19405,37,24
18787,20241127,2,5,1765,90,3
18788,20211231,6,1,19968,5,18
18789,20221204,3,1,1502,44,0
18790,20210729,3,5,9105,39,0
18791,20251225,4,4,3624,72,20
18792,20230528,5,3,7142,25,18
18793,20211229,1,1,17171,28,17
18794,20240514,3,4,10983,92,1
18795,20220928,1,3,10682,56,21
18796,20231104,3,5,11019,48,5
18797,20240727,3,5,2653,30,19
18798,20210527,3,5,12603,3,20
18799,20210712,1,4,11022,71,18
18800,20240206,4,2,12299,76,4
18801,20250529,3,4,2117,27,0
18802,20251031,6,1,1481,32,22
18803,20220127,5,4,4077,13,17
18804,20220122,4,4,12588,89,12
18805,20240324,5,2,14423,76,23
18806,20241026,2,5,18844,48,23
18807,20230618,6,5,11901,99,16
18808,20220510,2,1,13739,75,4
18809,20250827,1,1,12783,64,4
18810,20230918,4,2,4905,49,13
18811,20210225,2,3,3159,11,22
18812,20250630,5,5,5026,38,6
18813,20220408,4,3,13854,16,11
18814,20230330,1,5,7881,89,24
18815,20251022,1,1,3428,61,15
18816,20230511,1,5,2033,82,19
18817,20251208,6,1,7442,34,16
18818,20220717,6,1,2276,85,20
18819,20220706,4,2,18273,6,3
18820,20250228,3,2,7022,23,24
18821,20210504,3,5,14833,66,1
18822,20210425,1,4,11548,3,10
18823,20220416,2,2,4787,70,13
18824,20240225,3,4,14178,1,2
18825,20230628,3,1,7732,40,4
18826,20230802,1,1,10734,70,14
18827,20251109,3,3,16384,48,22
18828,20241228,5,1,7033,96,9
18829,20210822,6,5,14817,43,15
18830,20211214,4,2,15883,29,10
18831,20230809,4,3,2502,49,7
18832,20220219,2,5,14539,82,10
18833,20220503,5,3,18354,18,17
18834,20220815,1,3,15932,60,19
18835,20211031,6,3,2526,36,23
18836,20230430,6,1,2906,86,10
18837,20230210,1,1,11144,97,19
18838,20211103,2,2,16874,47,0
18839,20251008,4,2,7751,97,5
18840,20230714,5,2,10482,72,5
18841,20230113,4,3,13162,60,24
18842,20250121,5,4,2046,63,7
18843,20240614,6,3,18240,68,22
18844,20250415,2,1,8419,81,2
18845,20250311,5,3,17572,29,16
18846,20250515,3,4,6480,20,13
18847,20250523,3,2,3953,92,7
18848,20210728,3,4,4634,52,10
18849,20210829,6,5,4596,7,20
18850,20251213,1,5,13781,70,6
18851,20250606,5,2,10332,51,23
18852,20220329,2,4,1046,10,4
18853,20230109,2,2,17105,37,21
18854,20220403,5,5,4924,58,2
18855,20211121,3,3,16008,8,9
18856,20240717,2,5,1053,27,13
18857,20240501,6,3,5519,57,13
18858,20220713,5,4,3455,96,21
18859,20210929,1,4,2389,98,5
18860,20210704,6,3,15179,89,19
18861,20240222,3,5,10427,13,21
18862,20250127,4,3,6581,16,9
18863,20211031,4,2,16598,50,14
18864,20230721,4,5,1374,43,13
18865,20250917,1,2,14166,22,11
18866,20220626,1,1,19971,67,15
18867,20230604,1,4,16876,89,15
18868,20231120,1,3,6999,86,15
18869,20210623,3,3,11355,84,22
18870,20241103,4,1,14855,13,4
18871,20240327,4,4,2557,69,19
18872,20250610,2,5,10103,56,5
18873,20220522,6,1,5779,66,12
18874,20221105,3,4,13546,1,18
18875,20250130,6,3,8833,78,1
18876,20240824,5,1,7421,48,5
18877,20240614,1,5,2702,22,24
18878,20240318,2,2,5800,25,5
18879,20221028,5,2,9216,53,14
18880,20251220,1,4,10376,81,8
18881,20210118,3,2,11173,39,13
18882,20241115,4,5,15548,51,10
18883,20211205,6,3,18818,38,18
18884,20221125,3,5,7769,30,14
18885,20231003,4,2,10367,86,17
18886,20250131,3,1,6670,5,24
18887,20240203,5,2,15911,79,11
18888,20240629,5,4,12712,13,7
18889,20220902,5,5,9042,27,24
18890,20250202,2,4,7494,1,11
18891,20231219,3,4,9775,55,1
18892,20221201,5,1,15394,94,0
18893,20210721,6,3,2063,64,19
18894,20251015,4,2,10122,22,9
18895,20240915,4,2,2517,41,6
18896,20241123,4,3,8084,63,5
18897,20240617,1,3,1016,34,17
18898,20210803,2,3,17236,48,12
18899,20230813,3,2,7938,43,18
18900,20220503,1,3,17243,34,3
18901,20211008,2,4,8351,89,9
18902,20230514,3,4,7504,35,16
18903,20241116,3,5,3014,47,3
18904,20230205,5,5,1021,8,6
18905,20230308,3,3,1407,63,20
18906,20210616,2,3,9146,41,22
18907,20220809,2,4,14843,38,17
18908,20240916,2,5,1245,6,16
18909,20240526,4,2,16373,42,3
18910,20250705,5,2,8762,5,0
18911,20251220,2,1,7967,35,13
18912,20230303,4,1,6214,51,22
18913,20220905,6,5,8103,48,20
18914,20240825,4,5,18815,82,4
18915,20220916,1,5,9686,96,12
18916,20240912,2,4,12362,86,22
18917,20251109,5,4,12335,66,20
18918,20230825,3,4,17035,70,18
18919,20251205,2,1,9562,52,0
18920,20221121,4,4,5049,91,22
18921,20250404,6,4,18061,59,7
18922,20220804,5,3,5270,70,2
18923,20250826,6,1,11971,76,10
18924,20240818,1,2,14079,78,15
18925,20241105,3,1,2085,43,5
18926,20210602,2,1,16108,17,4
18927,20250915,6,3,5454,84,6
18928,20241002,4,3,16240,87,7
18929,20211005,4,2,15429,80,18
18930,20240702,2,5,8928,68,2
18931,20240824,2,4,14955,36,3
18932,20230417,3,2,12966,46,14
18933,20250604,5,1,15607,42,13
18934,20250305,3,1,19768,69,0
18935,20250507,1,1,3249,26,6
18936,20241216,1,4,18748,27,3
18937,20220322,4,1,1822,56,23
18938,20210516,3,5,11843,59,21
18939,20231201,3,5,14789,51,0
18940,20250623,4,3,6416,26,12
18941,20210927,3,4,11030,3,20
18942,20250313,6,4,8329,95,21
18943,20251110,4,1,12955,36,8
18944,20241024,6,1,16857,68,11
18945,20211013,3,1,9969,86,2
18946,20241027,1,5,16593,65,10
18947,20211023,5,1,16060,95,20
18948,20211111,6,5,19221,48,10
18949,20250523,2,1,11179,2,24
18950,20230409,3,2,10920,19,23
18951,20250331,3,5,14588,58,9
18952,20210627,4,2,11639,30,20
18953,20230126,2,5,14174,83,8
18954,20240901,1,4,19044,31,15
18955,20240625,5,3,12286,34,1
18956,20210925,4,5,16306,84,3
18957,20241117,4,5,15933,57,7
18958,20240911,3,4,13131,61,13
18959,20230615,3,2,12541,48,2
18960,20231011,6,1,1777,2,14
18961,20250212,5,2,1963,86,3
18962,20210522,2,2,11913,89,21
18963,20210718,4,2,2347,55,6
18964,20251209,4,3,6785,41,7
18965,20210608,4,2,17407,33,17
18966,20221118,1,3,3069,92,6
18967,20250810,5,5,19531,76,10
18968,20220506,2,2,19748,47,6
18969,20231211,3,3,14178,35,3
18970,20211210,6,5,10551,6,12
18971,20250214,1,1,16625,96,3
18972,20230322,3,5,9242,72,23
18973,20220722,3,2,17694,48,5
18974,20240516,3,5,15965,38,0
18975,20250209,3,1,18055,3,10
18976,20230119,3,2,14487,57,6
18977,20220603,6,1,19020,28,0
18978,20250519,3,3,19244,36,8
18979,20230531,1,2,17845,79,20
18980,20210212,2,4,16999,27,6
18981,20211220,2,3,17135,48,22
18982,20210226,1,5,19271,18,6
18983,20220122,2,4,1369,27,23
18984,20251001,5,2,4571,93,10
18985,20230201,4,3,1550,72,9
18986,20221130,5,3,7171,52,21
18987,20240721,1,4,3963,40,13
18988,20220103,6,4,6178,75,5
18989,20251127,4,3,3353,33,8
18990,20230614,4,5,16801,17,11
18991,20240724,2,4,16116,84,7
18992,20210507,2,1,18553,18,10
18993,20220305,3,4,13115,91,8
18994,20250108,3,1,5868,71,18
18995,20231008,3,2,2171,13,24
18996,20220215,6,5,19070,40,12
18997,20210815,4,4,8823,59,24
18998,20221012,3,2,7144,47,2
18999,20250303,3,4,19839,97,8
19000,20231004,2,5,3211,15,5
19001,20250423,3,5,8540,30,3
19002,20211219,2,2,8844,4,22
19003,20211017,6,4,4901,53,12
19004,20250617,4,5,3532,45,24
19005,20230419,2,3,14051,87,6
19006,20240111,2,1,13288,70,6
19007,20240808,2,1,8649,70,2
19008,20230206,5,5,2446,28,19
19009,20211028,1,1,8925,82,2
19010,20210927,4,4,13208,16,22
19011,20230721,3,4,11822,12,8
19012,20241204,2,1,6286,29,16
19013,20241010,2,3,18860,51,18
19014,20221225,4,3,18047,98,15
19015,20240209,5,4,8521,20,20
19016,20240917,6,2,14966,12,10
19017,20251115,4,1,7006,14,13
19018,20210826,4,5,7156,40,18
19019,20251017,4,2,2939,19,2
19020,20231202,4,1,6736,32,9
19021,20211110,3,3,11755,94,22
19022,20210829,1,1,15444,20,0
19023,20220825,2,5,8524,18,17
19024,20220925,3,1,13398,64,19
19025,20240707,3,4,7640,73,17
19026,20210322,2,5,17893,92,21
19027,20250827,4,1,4872,29,4
19028,20250106,6,5,6717,66,24
19029,20250813,1,5,7669,45,13
19030,20210330,4,5,8394,8,13
19031,20220617,1,4,1560,42,0
19032,20220524,3,4,2098,5,1
19033,20220313,2,1,8489,6,23
19034,20250920,3,4,15349,95,3
19035,20220908,2,3,12150,83,21
19036,20230525,1,2,15686,36,22
19037,20240714,6,4,4152,27,13
19038,20210125,6,3,19073,93,3
19039,20240106,2,2,10848,68,0
19040,20210131,6,4,9045,84,7
19041,20210522,5,5,1875,75,11
19042,20231209,1,5,12774,2,0
19043,20220503,3,1,4003,3,17
19044,20231006,2,1,1163,46,19
19045,20230426,2,3,16726,27,17
19046,20211022,1,1,16706,43,16
19047,20251128,5,4,8928,83,16
19048,20251118,5,4,17432,92,10
19049,20250113,1,3,11432,43,24
19050,20251117,4,5,5155,84,14
19051,20250805,3,3,19520,79,5
19052,20250515,5,1,3479,6,3
19053,20210915,4,3,14567,77,18
19054,20221204,6,4,19894,78,21
19055,20220723,5,4,10559,34,12
19056,20231103,3,5,17193,93,4
19057,20221028,1,1,12100,41,19
19058,20230227,3,1,2221,82,17
19059,20220728,5,1,2773,41,1
19060,20211202,3,4,3841,29,20
19061,20250406,4,3,4704,86,22
19062,20231211,4,4,2091,72,15
19063,20220402,4,1,11521,26,19
19064,20220211,3,5,2670,38,3
19065,20240319,3,4,9546,77,14
19066,20230505,4,5,16507,92,20
19067,20210916,4,1,12820,24,15
19068,20231016,3,3,7215,47,18
19069,20240806,1,1,19300,58,24
19070,20210603,6,1,10844,12,9
19071,20211009,6,1,1980,75,24
19072,20211103,4,4,8784,34,2
19073,20221015,3,2,2238,77,23
19074,20250325,4,3,4949,73,21
19075,20240528,2,5,12630,71,0
19076,20221114,4,5,1572,60,3
19077,20210505,1,1,6765,87,6
19078,20220304,4,1,11834,55,20
19079,20220409,3,3,8122,24,16
19080,20210125,3,3,11406,77,6
19081,20210402,1,2,12141,91,18
19082,20250111,4,3,16677,84,4
19083,20251204,4,1,7482,12,5
19084,20220630,4,5,9523,95,16
19085,20240812,4,5,4451,34,16
19086,20211121,6,4,16589,12,5
19087,20240917,6,1,12140,75,7
19088,20250202,3,3,13817,44,7
19089,20230729,3,2,2302,26,8
19090,20230324,3,3,18078,97,2
19091,20230828,4,2,6603,42,19
19092,20210712,2,4,13341,40,20
19093,20210928,1,4,9373,37,16
19094,20220910,2,2,8260,40,16
19095,20221113,3,5,13960,92,12
19096,20220209,6,4,6453,55,19
19097,20241213,4,1,9755,55,10
19098,20251209,2,5,11451,82,7
19099,20240222,1,5,11602,18,1
19100,20240425,3,4,17369,69,11
19101,20221014,5,5,2639,61,2
19102,20221028,6,5,4772,75,20
19103,20230213,1,1,5447,84,9
19104,20230901,6,5,4198,91,1
19105,20230810,4,4,1150,26,5
19106,20250615,2,5,16904,33,22
19107,20230306,2,5,11694,86,19
19108,20220429,5,4,15991,17,16
19109,20250521,3,4,9307,24,10
19110,20220112,4,3,4076,62,1
19111,20210207,6,1,13880,6,6
19112,20240522,3,4,8361,39,10
19113,20251103,3,1,8165,34,18
19114,20240920,1,5,18560,27,15
19115,20241228,4,1,1707,41,12
19116,20230423,2,5,15031,33,16
19117,20250228,5,4,5207,82,2
19118,20210711,5,5,13022,35,16
19119,20221213,4,3,13642,98,4
19120,20230812,5,5,12317,68,20
19121,20221227,3,1,16610,92,10
19122,20220819,2,4,17644,67,12
19123,20220920,5,1,15004,22,5
19124,20250226,2,2,2955,51,13
19125,20210420,1,4,8790,41,10
19126,20231115,6,2,5837,99,22
19127,20220824,3,1,11751,43,18
19128,20240807,1,3,13772,42,6
19129,20250801,2,3,11482,9,11
19130,20240512,4,1,13044,46,3
19131,20220420,5,5,14097,44,12
19132,20230122,6,4,9740,35,7
19133,20220226,1,3,12427,46,21
19134,20231016,2,5,19606,26,8
19135,20211111,6,4,12762,88,4
19136,20211015,1,2,10785,11,14
19137,20210111,2,2,9461,76,1
19138,20250323,3,3,4650,37,10
19139,20230616,4,4,1826,82,2
19140,20210515,2,4,5344,26,5
19141,20240320,1,2,3539,50,8
19142,20240926,6,5,19233,30,8
19143,20250828,6,5,18690,75,9
19144,20230601,3,3,18854,48,0
19145,20210922,6,1,11084,33,17
19146,20210401,2,4,12526,35,3
19147,20230111,3,4,13022,80,4
19148,20250821,3,2,14543,79,15
19149,20250612,2,4,1055,71,2
19150,20220208,3,4,17421,81,18
19151,20221008,5,3,4205,39,6
19152,20210918,6,2,10812,39,7
19153,20220802,6,5,3449,53,2
19154,20221007,2,3,15057,33,8
19155,20211011,5,3,2894,1,20
19156,20240224,2,1,17666,79,20
19157,20230704,4,1,3827,24,5
19158,20251205,1,2,18886,17,0
19159,20220719,3,1,1963,39,14
19160,20211021,3,4,11793,33,13
19161,20220628,4,3,16668,22,18
19162,20210414,2,2,17962,5,13
19163,20220719,2,1,14163,4,8
19164,20250412,6,2,10118,75,10
19165,20250307,4,5,17999,2,12
19166,20240905,2,1,11714,28,15
19167,20240424,6,2,1735,32,23
19168,20210517,1,2,7061,10,5
19169,20210120,1,1,3756,81,4
19170,20210807,1,4,13813,99,4
19171,20220313,3,4,4756,80,15
19172,20230622,4,3,6635,73,1
19173,20251212,3,3,17204,63,23
19174,20251020,1,1,5258,84,5
19175,20230216,1,5,10312,26,16
19176,20230930,4,5,19267,73,3
19177,20220614,5,5,12299,36,0
19178,20211005,5,2,3185,47,10
19179,20230315,4,2,4959,74,10
19180,20240724,5,4,12719,84,19
19181,20220419,6,1,3548,48,17
19182,20230517,3,4,10845,68,22
19183,20240708,2,4,19911,32,2
19184,20251229,5,5,16845,56,12
19185,20240414,6,4,12453,46,3
19186,20251126,1,5,10343,13,4
19187,20220929,2,2,7105,9,15
19188,20230127,2,4,6861,33,7
19189,20221115,1,5,11411,83,14
19190,20230505,2,1,11697,61,8
19191,20240907,3,4,6022,32,13
19192,20220527,6,2,6894,86,15
19193,20230227,1,2,13361,13,14
19194,20221105,4,1,1206,33,15
19195,20240621,1,1,13379,91,18
19196,20230913,1,1,15750,44,17
19197,20240902,6,5,14199,10,3
19198,20210109,4,1,17324,8,7
19199,20230921,1,3,19659,91,23
19200,20220905,4,4,6620,84,1
19201,20210915,1,2,4802,94,16
19202,20210510,6,5,11080,10,17
19203,20250725,4,5,1945,7,18
19204,20240123,6,2,18335,10,8
19205,20220626,5,2,7610,20,16
19206,20251223,5,3,12240,60,14
19207,20210920,6,3,14256,15,24
19208,20210310,3,5,17425,72,3
19209,20230529,3,5,1324,7,16
19210,20221120,4,2,12468,68,19
19211,20220824,4,2,4264,79,6
19212,20240127,6,3,6526,34,10
19213,20220409,2,2,2519,81,9
19214,20230529,3,3,14839,41,10
19215,20250628,2,2,3824,13,22
19216,20240421,2,5,13186,97,4
19217,20210802,6,2,19674,53,21
19218,20240916,6,5,14350,57,17
19219,20220121,5,4,1477,33,9
19220,20240706,5,1,4447,28,4
19221,20221119,6,1,18454,18,21
19222,20210820,5,1,4222,75,5
19223,20240122,1,1,7315,97,20
19224,20230308,1,5,11255,86,16
19225,20220710,4,2,4187,44,17
19226,20220714,4,3,6168,23,6
19227,20220614,1,2,12478,87,19
19228,20230709,5,4,4460,78,11
19229,20211207,2,5,4872,74,16
19230,20230928,1,2,11909,65,1
19231,20221209,6,1,3318,93,20
19232,20210318,4,5,17142,91,12
