Campaign_ID,Date_ID,Channel,Spend,Impressions,Clicks,Conversions
8492,20220508,Digital,8303,39924,17056,2834
8493,20210929,Digital,10615,367442,16780,3165
8494,20241226,Events,43882,87631,12874,2267
8495,20230419,TV,46497,268433,13416,1000
8496,20230708,Events,31312,29834,17125,2686
8497,20211121,Digital,38614,204615,6099,1036
8498,20211120,Events,43105,123237,8819,483
8499,20240722,Social,45360,169277,1735,176
8500,20230130,Events,33046,349505,11032,1961
8501,20211128,TV,28429,397748,6205,631
8502,20220725,TV,7832,285529,12468,1702
8503,20251105,Events,43811,118761,6044,723
8504,20230901,Events,28115,495835,10129,621
8505,20251216,Social,38645,196509,11417,638
8506,20240517,Digital,39285,410466,9659,537
8507,20210412,Events,23462,51623,12718,2300
8508,20240723,Social,24456,441105,1931,273
8509,20240116,Digital,26654,59170,16787,2775
8510,20240721,Digital,48221,279625,4511,250
8511,20250714,Social,17361,374385,12114,1079
8512,20241212,Events,36097,369280,16699,2845
8513,20240719,TV,34892,353532,4203,265
8514,20241221,Events,18812,177121,14371,1420
8515,20211111,Social,25200,490091,4669,876
8516,20230211,Events,14780,401587,4567,533
8517,20240926,Social,21905,148215,3413,490
8518,20220812,TV,42755,432196,6780,560
8519,20251030,TV,36188,437609,16912,1120
8520,20250826,Social,25573,100242,4770,695
8521,20240704,TV,11955,86292,13292,1031
8522,20250806,Events,17561,418702,8231,852
8523,20220121,Social,47962,330930,14188,1377
8524,20230114,Digital,47446,454916,10553,1808
8525,20250119,Social,16500,384989,12174,1664
8526,20241011,TV,41430,499346,10439,1914
8527,20231008,TV,9175,72173,1185,146
8528,20221011,Social,33769,44333,7605,1357
8529,20221111,Events,9060,462840,6568,1164
8530,20240805,TV,47869,200598,8258,991
8531,20220323,Events,41394,196261,14721,977
8532,20221015,Social,43954,209592,14466,2083
8533,20230529,TV,48655,55433,11474,2032
8534,20230126,TV,26043,68068,14609,904
8535,20230310,TV,6910,498215,3867,671
8536,20250510,Digital,25005,169787,8758,956
8537,20220125,Events,33853,67385,13602,2573
8538,20240917,TV,45292,450237,19095,3163
8539,20220919,Social,38916,154028,4058,337
8540,20240110,Social,8343,168454,10209,1562
8541,20250521,Events,11993,130263,14843,1719
8542,20220907,Social,19943,235158,10430,1148
8543,20210620,Social,43082,39231,11190,1976
8544,20221025,Events,13251,255015,12732,993
8545,20240305,TV,33543,489350,8098,1565
8546,20230620,Digital,31692,408559,10374,1889
8547,20231019,Events,14634,176261,3801,211
8548,20220927,Events,30955,65507,16664,979
8549,20230417,TV,16319,394100,1270,176
8550,20220710,TV,44793,204164,19268,3116
8551,20210412,Social,27993,364882,14082,2531
8552,20210403,Events,49071,472197,6477,401
8553,20210815,Events,26531,164173,2332,411
8554,20210608,Events,9663,75432,3859,628
8555,20240530,Events,25005,331101,6620,713
8556,20230418,TV,44229,272049,4489,451
8557,20240123,Events,39857,414358,4274,743
8558,20211102,Social,47331,84232,17472,3254
8559,20210627,TV,16362,115266,12030,1905
8560,20240408,Social,5379,94601,8414,758
8561,20230417,Social,7568,175570,11957,1736
8562,20240130,Events,31762,291706,4177,590
8563,20221110,Social,27748,236712,11250,2229
8564,20240726,Events,6146,494185,1839,329
8565,20250802,Events,29351,305138,7246,554
8566,20211203,Social,12682,288021,5862,339
8567,20230320,TV,32692,486529,6520,858
8568,20210107,Digital,22699,24007,16659,2537
8569,20210415,TV,5703,258906,17233,3340
8570,20241103,Events,23615,147897,7255,535
8571,20250514,Events,13555,64202,15850,3007
8572,20230110,Social,43477,291883,13515,737
8573,20240315,TV,37067,41583,16598,1723
8574,20210427,TV,46788,35111,18072,1192
8575,20251011,Events,33026,58728,19856,2891
8576,20230629,Digital,44036,311098,2990,247
8577,20210120,Events,21694,250064,6988,616
8578,20211004,Digital,41360,429301,14638,1348
8579,20251124,TV,37878,255147,2725,528
8580,20221103,Social,12294,336458,12986,1589
8581,20240129,Events,41686,373605,7908,1104
8582,20230425,Events,39201,137640,5878,616
8583,20240121,Digital,12347,114764,13390,1967
8584,20230819,TV,15992,252030,17714,2937
8585,20250723,Events,46765,405330,5512,928
8586,20220321,Social,12233,62578,8037,1057
8587,20220316,Digital,11512,319779,18631,1116
8588,20250829,Events,10911,102754,7015,422
8589,20250707,Digital,44910,34849,8606,568
8590,20250727,TV,36321,477940,19806,3849
8591,20240627,Social,23189,428222,2480,384
8592,20240317,Social,26204,98353,9525,1735
8593,20210505,Social,5735,71657,1664,301
8594,20220331,TV,22230,357376,10455,2018
8595,20210625,Events,40798,91616,15684,1897
8596,20240603,Events,25171,398548,13280,2347
8597,20250401,TV,29937,317880,14796,2710
8598,20230821,Events,43128,233480,6251,982
8599,20230819,Digital,33366,456114,18286,3156
8600,20240505,Digital,5618,188713,14898,2206
8601,20220404,TV,31239,498113,11545,2072
8602,20230402,Social,23870,490711,18245,3210
8603,20240128,Digital,37749,316132,5321,559
8604,20250824,Social,39037,175127,19590,1084
8605,20250117,Digital,40119,186642,2843,524
8606,20240414,Digital,6545,234780,19761,2482
8607,20220503,Social,9887,193812,13188,834
8608,20250212,TV,42845,87836,10849,1510
8609,20240411,Social,32658,328263,2608,143
8610,20211202,Digital,17185,435669,2727,277
8611,20220506,Social,29698,311050,2697,485
8612,20220409,Events,44987,93517,16955,2181
8613,20240122,Social,38099,222646,15501,2948
8614,20210615,TV,23925,134414,14522,2298
8615,20220515,TV,23037,30335,8033,742
8616,20250211,TV,39860,292143,6204,974
8617,20210620,TV,21335,373238,5121,431
8618,20230316,Social,27179,14799,10222,867
8619,20240205,Social,36933,333635,6146,536
8620,20240214,Digital,6243,237786,17723,2725
8621,20250819,Digital,34989,351235,17295,2375
8622,20250403,Digital,19717,258926,11622,2286
8623,20210702,Events,41976,33780,17131,1540
8624,20240713,Social,7320,319439,8726,591
8625,20211201,Social,8339,335754,1770,236
8626,20251217,TV,14637,161983,13395,1998
8627,20240721,Social,18634,176619,18973,1183
8628,20240619,Events,5592,72910,17308,2114
8629,20231202,Social,20216,187667,9031,760
8630,20220302,Digital,31516,397460,1175,102
8631,20210413,Social,26485,427577,15485,1585
8632,20220519,Social,12660,390521,1569,193
8633,20210222,TV,30072,247425,12757,934
8634,20241019,Social,35272,116430,5438,490
8635,20230816,TV,37948,497934,6880,1147
8636,20220217,Social,38344,388603,18394,1433
8637,20220806,Digital,30863,220264,9597,1242
8638,20231210,TV,6036,232993,8887,1700
8639,20240910,Digital,10860,105395,19591,1787
8640,20251222,Events,45162,235924,11796,1675
8641,20210310,Digital,48087,386109,18413,1827
8642,20231205,TV,49007,197019,9174,842
8643,20241005,Events,44267,468438,1524,212
8644,20220701,TV,20391,345291,1931,138
8645,20250222,Events,45360,16370,19596,3036
8646,20210606,TV,34216,482276,3181,252
8647,20210419,Digital,27987,214440,4051,803
8648,20240926,Digital,31058,215102,16144,1288
8649,20210917,TV,37835,349563,15590,1484
8650,20211026,Events,48116,65369,13068,1162
8651,20230227,Digital,12040,46206,16897,2274
8652,20240225,Social,45877,294624,5711,760
8653,20241107,Digital,10276,205432,8083,1025
8654,20220612,TV,7509,151374,8216,713
8655,20230415,Events,33366,33222,13502,2205
8656,20230516,Social,42662,238556,6769,394
8657,20210613,TV,12951,86708,19917,1797
8658,20220613,Social,33884,405427,9500,1357
8659,20230719,Digital,6140,272042,14587,1384
8660,20250511,Digital,7391,131120,7292,745
8661,20211124,TV,28810,325363,13242,1669
8662,20220908,Social,16590,107957,11570,1588
8663,20210905,Events,21924,211003,1863,113
8664,20211218,Social,28142,262869,16547,1298
8665,20220907,Digital,45204,177512,6403,1001
8666,20251011,Events,27190,92639,12931,1854
8667,20241217,Digital,11338,379004,6740,1292
8668,20211211,Digital,15569,491727,1269,73
8669,20251015,TV,34041,378604,5688,918
8670,20240812,Digital,36270,76792,8734,640
8671,20210725,Social,27194,271252,11805,2083
8672,20220707,Digital,41193,200293,13489,2289
8673,20230422,Social,36310,493127,14931,2826
8674,20250609,Social,39331,475690,4188,781
8675,20250709,Events,19860,230369,7028,886
8676,20220411,Social,41531,105004,6439,570
8677,20230306,Events,35456,330282,3507,378
8678,20210207,TV,7821,66315,16064,2885
8679,20250404,Social,23906,397726,12539,797
8680,20220629,Events,16726,163696,10116,1530
8681,20210616,Events,10889,160485,12160,1468
8682,20210210,Events,12797,380259,14708,2210
8683,20251221,Social,7746,109459,15648,1687
8684,20240124,TV,27036,328708,14400,2802
8685,20231225,Digital,48559,286811,18379,1631
8686,20220827,TV,31558,184325,8264,421
8687,20240903,Events,17966,43473,1823,315
8688,20250114,Events,15174,12857,14905,1100
8689,20231217,Events,5393,251802,6250,641
8690,20211231,TV,32377,54625,19697,1605
8691,20240113,Events,42347,13514,19604,981
8692,20241121,Events,26539,93197,13959,775
8693,20250507,TV,37400,467830,14593,1405
8694,20230314,Events,28241,336234,9060,1487
8695,20210321,Social,21351,254400,19283,3027
8696,20210913,Social,7466,62215,14770,789
8697,20220813,TV,48957,24448,11491,1297
8698,20250106,Digital,27207,368160,6662,1020
8699,20231001,Social,12210,21699,4589,370
8700,20250109,TV,17542,178499,15264,2490
8701,20251005,Events,36265,394134,8600,1224
8702,20210203,TV,32639,179569,14237,1240
8703,20240518,Events,43996,186146,11544,2078
8704,20231224,TV,48312,305051,3614,535
8705,20240309,Digital,9610,334632,17826,2560
8706,20250626,Social,39977,314384,14683,2073
8707,20211026,Events,6733,333134,7578,1032
8708,20231017,Social,37995,112680,3853,371
8709,20240301,TV,10033,492749,7373,599
8710,20210318,Social,28207,131965,6537,655
8711,20240723,Digital,34847,295245,12432,1215
8712,20250530,Social,23487,199008,13408,2373
8713,20210409,TV,17291,139005,3707,360
8714,20240909,TV,44577,21097,5992,492
8715,20220620,Events,41974,49448,7012,1296
8716,20250501,Social,9584,163254,5721,999
8717,20220331,Events,43245,446958,19376,2670
8718,20250920,TV,6527,42556,8508,699
8719,20251224,Events,16321,311720,7855,668
8720,20231203,Digital,8839,354116,7474,639
8721,20250305,Digital,23012,375172,8326,975
8722,20241117,Digital,17544,32315,5507,379
8723,20230114,Social,39500,358243,11214,1689
8724,20251105,Social,48212,124703,17085,1425
8725,20240721,Social,37096,180869,1005,119
8726,20241201,Events,41101,185776,6985,438
8727,20230413,Digital,40855,302817,18522,2324
8728,20230122,Social,27803,141596,13749,1873
8729,20211116,Digital,18696,51135,2958,339
8730,20221030,TV,17942,331321,14304,1319
8731,20230419,Events,35571,384237,1255,63
8732,20250812,Events,16672,420657,12980,2246
8733,20240701,Digital,47145,305153,6077,1062
8734,20230921,Digital,29048,259607,18664,975
8735,20230613,TV,13613,197486,17581,1729
8736,20220405,Social,22181,472222,12351,862
8737,20231001,Digital,6050,431189,9562,1515
8738,20230708,Digital,36694,402453,10474,1803
8739,20250506,TV,38046,270871,8697,1538
8740,20220129,TV,38300,426085,4726,493
8741,20210308,Digital,48469,54221,5313,575
8742,20250306,Digital,41751,442898,13302,2557
8743,20230922,Social,39269,28557,5655,660
8744,20210922,Digital,42323,201638,4718,689
8745,20240509,Social,34030,136422,8117,549
8746,20210423,Digital,9138,91644,8254,419
8747,20220802,TV,9005,98441,10554,1142
8748,20220619,Social,35839,278837,6887,385
8749,20251026,Events,29590,372154,2694,145
8750,20251116,Events,21204,31633,3143,611
8751,20220907,TV,46343,147711,2964,469
8752,20230302,TV,12052,384140,10131,1309
8753,20250614,Digital,36690,156795,13773,1976
8754,20230709,TV,24687,21635,16178,2631
8755,20241021,TV,49059,183868,9976,1179
8756,20240715,TV,6727,237850,13789,1801
8757,20220423,Social,17778,394116,5532,875
8758,20250207,Events,47388,334066,8716,542
8759,20250924,TV,14724,88494,8516,711
8760,20210922,Events,34381,384520,2201,276
8761,20221030,Social,25308,13699,8915,497
8762,20220203,Digital,14932,352202,15594,917
8763,20221124,Events,46907,305318,13096,2508
8764,20231114,Events,28805,211992,3606,717
8765,20220705,Events,9501,284314,3162,571
8766,20241202,Events,18914,191967,4261,701
8767,20220514,Digital,14442,279845,14846,999
8768,20210928,Digital,14562,348252,17945,1883
8769,20240704,Digital,33964,418016,3417,367
8770,20230515,TV,44460,217107,17095,2856
8771,20250928,Events,36332,91511,3792,364
8772,20230708,Events,46044,401403,19530,1917
8773,20220416,TV,11589,122250,19369,2996
8774,20240819,Events,45127,60810,2639,525
8775,20250109,Events,6618,21114,12233,1983
8776,20220525,TV,24340,52188,11362,2252
8777,20221225,TV,39943,466983,7220,761
8778,20240706,TV,28829,46397,7394,1424
8779,20210614,TV,5443,269981,5956,307
8780,20210103,Events,6906,230475,18916,2182
8781,20211105,Social,44066,158631,7595,923
8782,20230106,Events,43260,15718,19543,3165
8783,20250823,Digital,46788,52377,17539,1333
8784,20220202,TV,45966,207738,2622,254
8785,20211212,TV,30764,219796,8062,1186
8786,20250526,Social,20981,359512,12325,1218
8787,20210906,Social,23430,178562,11260,2051
8788,20240905,Digital,34758,438664,19985,2685
8789,20210918,Digital,21180,132184,14601,1381
8790,20250920,TV,18887,185717,11665,2085
8791,20210630,Social,30548,413286,3462,560
8792,20231120,Digital,42455,118935,12574,2049
8793,20210807,Social,15984,343043,13671,2365
8794,20240924,TV,36464,38323,10977,1051
8795,20250407,TV,41705,181586,6542,954
8796,20210423,Digital,7849,488170,7476,982
8797,20240929,Social,48444,446669,9276,1147
8798,20240922,Social,33018,186968,9780,957
8799,20250714,TV,36755,460986,4468,345
8800,20221007,TV,16138,311121,16842,1583
8801,20251207,TV,28233,337478,1659,320
8802,20250712,TV,22028,26105,12532,1336
8803,20240803,Social,6536,193028,8360,802
8804,20250710,Social,24960,432494,18083,2816
8805,20240227,Social,27568,139674,12769,2219
8806,20210511,Events,37651,276469,11029,1964
8807,20231210,TV,46091,143245,12458,847
8808,20250901,Events,43840,344480,4554,392
8809,20250522,Digital,23988,169946,7457,400
8810,20220617,Digital,16645,86883,10925,1130
8811,20230618,Digital,34707,139963,3040,298
8812,20221206,Events,49017,309716,18449,2083
8813,20210905,TV,39656,475367,13920,1383
8814,20230608,Events,12985,127778,12188,1932
8815,20220123,Social,19615,235802,2524,461
8816,20250112,Events,14708,280668,9049,1592
8817,20220719,Digital,16611,98397,4435,725
8818,20230411,Digital,36056,366612,13727,1957
8819,20220219,Events,13293,208983,19686,2583
8820,20220508,Digital,26130,432213,9724,757
8821,20251224,Social,15744,439326,19365,3012
8822,20241102,Social,6554,200103,5531,445
8823,20210319,Social,28253,350268,18597,3649
8824,20250321,Social,14201,195829,2132,372
8825,20251221,Digital,5393,363542,4814,263
8826,20220715,Digital,17328,191938,3567,372
8827,20211017,TV,40936,149537,9552,960
8828,20240403,Events,43239,132095,15198,1468
8829,20220722,Digital,36327,324271,9377,1523
8830,20250709,Digital,19521,412048,14081,2416
8831,20230918,TV,25384,198206,13600,793
8832,20250329,Social,46250,279339,14375,795
8833,20210106,TV,9048,262247,2874,259
8834,20230907,Digital,38208,441715,6534,716
8835,20230421,Social,8323,322779,13228,2431
8836,20230427,Events,24419,444318,13840,1648
8837,20240418,TV,32738,52863,18019,3207
8838,20230113,Digital,10957,319015,12729,1818
8839,20210616,Events,9886,401529,19329,2047
8840,20230610,Events,12228,258243,10972,970
8841,20210215,Digital,7272,95265,17393,2382
8842,20230417,Digital,40933,476741,2324,313
8843,20240909,TV,47297,111328,8038,1085
8844,20220220,Social,47001,447595,6510,1059
8845,20220515,TV,39657,111520,15380,2025
8846,20250910,Events,36305,30019,11400,591
8847,20220318,Digital,29225,284891,15960,2746
8848,20220607,Digital,15804,21904,8062,629
8849,20210420,Events,9989,319072,14595,2868
8850,20240527,Social,40267,435966,18990,3406
8851,20240910,Digital,33300,430760,6336,1089
8852,20240609,TV,10435,22974,10028,587
8853,20241219,Social,10706,34387,2001,308
8854,20220821,Social,25913,468927,1507,227
8855,20211029,TV,36618,167819,12742,1925
8856,20240130,Digital,49571,137155,10681,1410
8857,20250215,Digital,27204,195362,13289,1095
8858,20210122,Digital,12761,53550,16362,899
8859,20221213,Events,37410,279737,16403,895
8860,20241109,TV,42621,379545,13581,1434
8861,20221103,Social,23928,451582,12899,2303
8862,20220819,TV,20284,103904,5608,576
8863,20241017,Social,36740,269774,15032,1742
8864,20230301,TV,42001,375372,2667,157
8865,20220224,Digital,18840,366732,13578,1475
8866,20230424,Social,32812,345880,4661,766
8867,20210214,Events,11369,125990,11829,1835
8868,20220830,Digital,15644,47580,14964,1417
8869,20230807,Digital,44625,93616,17043,1635
8870,20230620,Social,26388,78358,1394,241
8871,20220112,Social,36463,434441,16986,1916
8872,20210124,Events,36749,331816,14874,2617
8873,20210313,Events,17666,123157,2245,220
8874,20210918,Social,47593,283511,18112,3027
8875,20220429,Social,17880,350361,12977,1468
8876,20220105,Events,21011,462086,11563,1471
8877,20240927,Digital,6106,419279,6324,867
8878,20240929,Social,47829,229090,9211,1489
8879,20250417,Digital,36151,135590,5007,255
8880,20250401,Digital,11149,443236,19394,2797
8881,20230811,Social,19285,366998,1582,229
8882,20221205,Social,22267,127306,5267,498
8883,20250514,Social,26234,126771,18462,2109
8884,20241202,Social,11124,399270,17635,3197
8885,20240429,TV,17961,106182,2419,243
8886,20240111,Social,20538,77189,13808,808
8887,20240114,TV,47534,146886,17159,860
8888,20230405,TV,8239,439292,17916,1380
8889,20210704,Social,13363,201536,7026,1177
8890,20250809,Social,9014,247934,18412,3615
8891,20230225,Digital,28743,259749,4226,458
8892,20210502,Social,34043,367663,15858,2002
8893,20240106,TV,35054,194711,19087,1742
8894,20240107,Digital,46495,419911,19295,3161
8895,20250126,Social,22452,51798,3937,501
8896,20250823,Digital,23629,53208,16521,1532
8897,20220103,Digital,19210,267162,17783,2540
8898,20221124,Social,24528,138708,11514,1490
8899,20240521,TV,17334,485434,4398,725
8900,20220714,Events,9927,278666,8415,1346
8901,20241019,TV,18916,343662,5958,1069
8902,20220425,Digital,47648,358572,3665,417
8903,20240715,Social,20206,437241,15552,2015
8904,20251113,TV,34614,464538,9115,1450
8905,20250429,Digital,17389,197674,10863,1739
8906,20241121,TV,32015,71470,17295,2461
8907,20210628,Digital,19732,192808,10697,2124
8908,20230906,Digital,40949,109203,9115,708
8909,20230318,Events,12204,396602,13057,1622
8910,20221221,Events,8394,38029,11494,782
8911,20211130,Social,13963,129629,6807,945
8912,20250101,Social,11457,386618,9883,1620
8913,20220616,TV,32883,455061,13351,2219
8914,20240715,Social,32221,460750,11200,2088
8915,20240302,Social,34644,495607,3578,663
8916,20250222,Events,24770,280054,1147,174
8917,20230917,TV,22002,321451,18305,3467
8918,20230512,Digital,14913,116316,10788,1873
8919,20231203,Digital,35707,46185,9758,1068
8920,20230921,Events,18253,51869,16995,2430
8921,20250728,Digital,28910,91275,5740,491
8922,20230812,TV,33734,195984,9274,1842
8923,20220812,Events,40470,226932,13627,1939
8924,20240607,Digital,39750,179967,18804,1815
8925,20250523,Events,48609,194554,15344,1163
8926,20220727,Social,25120,221815,10204,1924
8927,20220426,Social,49361,25307,3986,225
8928,20241110,TV,40162,353447,12731,912
8929,20221130,Events,16479,52521,15665,1556
8930,20250908,Digital,37348,290510,2048,251
8931,20251012,Events,11306,141877,7263,713
8932,20230812,Social,39665,215458,14966,1130
8933,20251119,Social,44073,447648,7641,704
8934,20250103,Events,16805,207462,15834,1145
8935,20220423,Social,8065,309156,12096,2208
8936,20230726,Events,13379,112081,18285,1012
8937,20240914,Digital,18457,30232,1503,297
8938,20240603,Digital,36285,314488,15797,1210
8939,20210430,Digital,7764,62161,11908,840
8940,20240421,Events,34545,197367,6745,491
8941,20231114,Events,45200,349467,17224,1112
8942,20240625,Digital,34056,265533,19732,1901
8943,20230112,Social,9483,183650,5644,722
8944,20250602,TV,18019,172985,10500,1209
8945,20210621,TV,21746,497000,9916,726
8946,20251107,Events,49396,314712,2776,495
8947,20250803,Events,46377,214752,6803,956
8948,20210523,TV,26187,406407,16752,3055
8949,20240828,TV,6178,318678,11431,1534
8950,20230730,Digital,17043,199704,17018,2194
8951,20250514,Social,38772,47961,17224,3327
8952,20250216,TV,44019,345198,15343,922
8953,20220221,TV,46715,458676,15469,1739
8954,20230516,Events,14251,221642,10935,1189
8955,20220814,Digital,32856,228684,5369,467
8956,20220118,Social,31097,263585,8192,559
8957,20251002,Events,8690,271021,8888,1253
8958,20250612,Events,21080,267559,14243,1417
8959,20241016,Digital,11257,389667,5518,333
8960,20241007,Events,48667,254830,4093,470
8961,20230923,Social,39774,242540,8881,623
8962,20250924,Social,29723,49642,11940,1606
8963,20240106,TV,25923,292574,15706,2239
8964,20211119,TV,6467,201504,9422,608
8965,20240502,Digital,24107,279581,17940,1646
8966,20210921,TV,47088,173443,17648,2319
8967,20251221,Social,11916,281959,19143,3383
8968,20211018,Social,31657,388104,1081,156
8969,20240709,Events,5372,304660,2072,413
8970,20240518,Social,39553,26201,1421,264
8971,20211030,Social,9024,207657,9902,558
8972,20221128,Social,37454,156219,13464,1558
8973,20250422,TV,21668,440636,10131,1884
8974,20221023,Events,45011,356301,15235,918
8975,20240315,Events,8067,377899,2222,176
8976,20210815,Events,41644,385063,6064,568
8977,20250419,Digital,34791,184412,10163,1027
8978,20210606,Social,14109,367187,18389,3394
8979,20220531,Digital,34750,241627,8509,832
8980,20250804,Events,9591,448345,16386,932
8981,20240518,TV,27130,355897,4984,582
8982,20251111,Digital,7971,257740,3694,551
8983,20231001,Events,35574,198343,17952,2210
8984,20240903,Events,34424,269770,14401,2273
8985,20240211,Social,49875,81394,19838,2705
8986,20210102,Social,14702,464150,3584,629
8987,20241205,Digital,25346,338036,2264,421
8988,20221018,Digital,25347,130249,16879,1586
8989,20221107,Events,23798,16592,10638,1450
8990,20220524,TV,13678,33696,17716,2398
8991,20230806,Events,25772,495242,6525,580
8992,20210516,Digital,20368,153046,7827,1472
8993,20231206,Digital,19664,365710,1842,332
8994,20250819,Social,31761,490083,11206,1733
8995,20220512,Events,33559,360365,3664,304
8996,20250802,Social,48673,268134,13133,2431
8997,20230618,Social,20892,11361,12714,983
8998,20241119,Digital,16416,421760,13273,2521
8999,20240115,Digital,23514,165632,1102,135
9000,20210225,Social,16296,373415,13051,2095
9001,20210127,Events,9571,210040,15977,1968
9002,20210814,TV,14986,386800,15183,2309
9003,20241009,TV,23742,244948,19475,2420
9004,20240708,Social,41879,186026,18489,2047
9005,20230122,Events,15041,184631,14648,2668
9006,20250518,Digital,30710,459375,18392,2893
9007,20211205,Social,41721,193459,6852,894
9008,20210530,Events,24323,299821,17579,2802
9009,20250806,TV,7122,404849,10396,1346
9010,20221026,Social,18017,274551,7364,1093
9011,20220501,Social,27778,363430,10411,1523
9012,20231202,Digital,38245,194204,1343,127
9013,20220621,Events,16095,163365,15699,1728
9014,20230414,Social,28577,107688,15619,2786
9015,20221125,Social,40839,435347,19680,1486
9016,20230103,Social,38262,305037,19951,2036
9017,20210826,Social,24616,105115,16260,3190
9018,20250812,Events,42310,377351,11753,2252
9019,20240803,Digital,14924,353574,4733,843
9020,20240303,Digital,30032,447135,7751,1300
9021,20240315,Social,28204,164034,10288,646
9022,20230913,Digital,49653,399567,11888,1642
9023,20210308,Digital,13259,204227,10290,1101
9024,20241014,Events,28486,442682,3581,182
9025,20210605,Social,36053,68558,13205,1106
9026,20220321,Digital,32761,299250,5897,1043
9027,20211018,TV,12776,221583,4268,477
9028,20251012,Digital,20645,239438,2467,262
9029,20220712,Events,28292,418212,10488,1751
9030,20220320,Events,45181,350526,3732,709
9031,20231022,Digital,36986,238517,5868,1045
9032,20250818,Social,17411,130614,15345,806
9033,20251222,TV,41309,461429,18624,2790
9034,20230106,Digital,21292,477681,15398,840
9035,20220615,Social,6222,163132,6042,885
9036,20220823,TV,44878,61124,3959,774
9037,20230318,TV,13143,438705,9091,1746
9038,20240112,TV,8359,181899,4475,359
9039,20210921,Social,22228,275388,18393,3227
9040,20240906,Events,30511,32927,7176,1082
9041,20210920,Social,33392,102776,8053,1317
9042,20230607,Social,48925,461181,17323,2095
9043,20220404,TV,14217,367566,3575,461
9044,20210622,TV,31081,76735,3027,406
9045,20220118,Digital,14444,112236,11855,2039
9046,20230919,TV,26324,335547,1609,219
9047,20250414,Digital,49919,414907,5666,639
9048,20220503,Events,23997,204122,14205,2274
9049,20250602,Events,28490,417616,19489,2839
9050,20210524,TV,10466,256508,13975,1445
9051,20210824,Social,19903,407420,2679,352
9052,20210725,Events,47796,498413,17610,1893
9053,20230612,Digital,8736,360679,7630,1194
9054,20231229,TV,18878,279886,16353,1696
9055,20250403,Social,6858,315870,2774,208
9056,20230322,TV,20727,279568,6956,1357
9057,20231121,Events,13489,77852,15154,2137
9058,20230427,Digital,40063,113802,13045,880
9059,20231216,Social,44041,443623,1869,206
9060,20220103,Events,43751,179834,14627,1975
9061,20220420,Digital,17123,375674,17324,2338
9062,20240711,Digital,41290,18115,6557,394
9063,20220402,Social,10161,438891,19109,1347
9064,20251027,Social,38032,237416,5052,649
9065,20240219,Digital,34308,168538,16169,1755
9066,20250801,Digital,19334,247895,14592,1842
9067,20230722,Events,18639,328778,4908,370
9068,20210212,TV,12851,340022,7732,1213
9069,20241122,Social,35145,231748,2477,264
9070,20210610,TV,25332,197981,12625,1088
9071,20210424,TV,24694,203914,6238,677
9072,20210928,TV,31493,28031,1834,231
9073,20221212,TV,18720,167766,4552,311
9074,20230523,Events,32717,340855,4113,339
9075,20220424,Social,49653,392215,1514,198
9076,20230717,Social,30378,366116,3382,641
9077,20220505,Digital,33931,130487,18180,2587
9078,20250716,TV,26873,321378,2948,157
9079,20210926,Events,6159,429513,8493,1189
9080,20230101,Social,19497,466726,1873,303
9081,20220813,TV,48953,139910,12251,2426
9082,20240403,TV,7806,480254,16488,2523
9083,20230315,TV,38569,17952,3948,211
9084,20230904,TV,21604,436498,10407,799
9085,20211230,TV,19383,495555,8139,1393
9086,20221225,Social,8254,187002,16113,3168
9087,20210323,Social,30946,264918,16161,1648
9088,20240909,TV,27918,291311,11039,964
9089,20210515,Digital,18946,285262,18994,2565
9090,20250607,Events,49658,167824,17100,1022
9091,20240101,TV,49510,147829,9930,1903
9092,20230728,Social,49626,137281,5773,989
9093,20250914,Events,24517,350708,12151,2200
9094,20220503,TV,22478,386656,10945,874
9095,20210330,Events,33383,133553,1413,244
9096,20240718,Events,26298,138360,12455,2209
9097,20230521,Social,9132,341826,9002,758
9098,20210527,Social,31086,388153,5433,971
9099,20251024,Digital,32877,138126,3492,395
9100,20220526,Events,47170,216998,7384,1216
9101,20230606,Events,47948,113292,12488,1500
9102,20230827,Digital,48568,281070,4524,445
9103,20220523,Digital,35909,496775,10697,564
9104,20240529,Events,35095,364993,18907,3149
9105,20210515,Events,5559,205370,13987,844
9106,20240805,Events,11625,417662,9744,1133
9107,20250916,Events,24484,383108,19852,1979
9108,20210418,Social,37198,288077,9124,1499
9109,20231126,Digital,14450,490856,15050,785
9110,20250319,TV,13347,254973,1451,220
9111,20230916,Events,15841,382707,5478,637
9112,20230206,Digital,9076,436330,13056,1975
9113,20220627,Social,26611,95190,18229,1395
9114,20220415,Digital,13469,59275,11252,1981
9115,20251221,Social,6995,407961,8834,1634
9116,20240310,Digital,31924,271779,4330,482
9117,20250207,Digital,7123,369985,7177,1076
9118,20220808,Social,10660,38265,4077,462
9119,20210317,Social,36739,265712,16713,2258
9120,20220818,Digital,15686,470661,12203,1173
9121,20250621,Digital,19342,296554,11700,2330
9122,20250704,TV,49959,405141,18162,933
9123,20230723,Social,29343,168947,18332,3247
9124,20240916,Social,34346,470092,10815,1290
9125,20240317,Digital,15549,357598,18938,2417
9126,20221009,Events,15404,203097,18297,2946
9127,20220415,Digital,8450,393037,10568,833
9128,20240131,TV,6312,106462,8228,1225
9129,20231222,Events,37657,13865,3493,591
9130,20231212,TV,46006,136360,17180,1529
9131,20230927,Digital,22245,265655,3554,240
