Shipment_ID,Date_ID,Region_ID,Delivery_Time,Delay_Flag,Shipment_Cost
2679,20241031,2,1,0,11827
2680,20220819,2,8,1,7794
2681,20241231,7,5,0,14545
2682,20220121,1,7,1,14737
2683,20210920,4,3,1,4505
2684,20251218,6,2,0,12190
2685,20210506,3,13,0,1523
2686,20240206,3,9,0,10917
2687,20240316,4,6,0,1158
2688,20250730,1,1,0,16186
2689,20250803,2,1,0,11036
2690,20250919,1,10,0,1295
2691,20250528,1,1,1,16109
2692,20250614,5,8,0,5957
2693,20230313,6,6,0,6694
2694,20210107,7,1,0,16862
2695,20250921,6,9,0,11472
2696,20220111,4,12,0,7108
2697,20220717,2,5,0,17538
2698,20250913,4,13,0,11448
2699,20211013,7,11,0,4484
2700,20251230,6,9,0,4041
2701,20240302,7,9,0,15616
2702,20250113,2,8,0,18652
2703,20220804,7,3,1,12393
2704,20230417,5,3,0,5033
2705,20230927,1,14,0,17550
2706,20240725,7,13,0,4046
2707,20221122,6,4,0,1400
2708,20211220,2,4,0,10028
2709,20251105,2,3,0,6893
2710,20221014,5,2,0,19371
2711,20230529,4,7,1,7953
2712,20240909,4,8,0,9294
2713,20211111,7,10,0,9935
2714,20220319,4,9,0,16321
2715,20220625,2,5,1,1982
2716,20251203,5,1,1,3713
2717,20241102,5,4,0,958
2718,20220313,3,9,0,7484
2719,20250809,5,8,1,13788
2720,20241009,3,12,0,19565
2721,20210819,5,5,0,651
2722,20241023,2,8,0,3445
2723,20240823,6,3,0,6765
2724,20250828,2,12,0,4391
2725,20210312,2,5,0,13913
2726,20240129,4,13,1,13970
2727,20241012,7,10,1,7922
2728,20240508,3,8,0,10381
2729,20230421,2,1,0,17804
2730,20210901,6,8,0,11013
2731,20241116,3,10,0,1130
2732,20231028,6,2,0,13279
2733,20221227,3,13,0,9475
2734,20221104,2,13,1,16797
2735,20250116,4,8,0,15224
2736,20211110,1,9,1,2194
2737,20220113,2,7,1,932
2738,20230303,1,5,0,13174
2739,20240430,7,14,0,13868
2740,20250722,7,14,0,9172
2741,20240326,5,7,1,18517
2742,20211115,5,1,0,18126
2743,20220621,6,10,0,14916
2744,20251022,6,1,0,13282
2745,20210517,4,9,0,4698
2746,20240824,6,13,0,19722
2747,20250101,5,1,0,14518
2748,20230129,7,9,0,2541
2749,20251212,4,5,0,17236
2750,20251016,1,12,0,16651
2751,20250106,7,2,0,8594
2752,20231215,5,7,0,16302
2753,20250806,5,13,0,2352
2754,20210508,7,11,1,2102
2755,20250602,5,6,0,19290
2756,20251129,1,14,1,5311
2757,20220905,1,9,0,3546
2758,20221202,6,5,0,13585
2759,20230412,4,4,0,19091
2760,20250113,7,13,0,8770
2761,20230309,7,4,0,5105
2762,20250108,2,1,1,10402
2763,20250510,5,4,0,18388
2764,20240217,6,2,0,19632
2765,20210922,4,9,0,12598
2766,20220912,5,7,1,4981
2767,20231231,4,2,0,9890
2768,20240117,7,10,0,9721
2769,20240217,4,2,0,15920
2770,20220729,6,10,0,3799
2771,20220505,3,13,0,8937
2772,20210105,4,8,0,3033
2773,20230122,4,12,0,3897
2774,20250112,2,13,1,5105
2775,20231108,5,3,0,7597
2776,20250118,4,9,0,9118
2777,20220705,7,2,0,14763
2778,20241012,2,9,1,15044
2779,20220730,6,11,0,6320
2780,20250819,5,8,0,16885
2781,20230504,5,10,0,813
2782,20240512,6,6,0,17722
2783,20250515,3,14,1,4204
2784,20230808,5,3,0,13104
2785,20220512,7,4,1,6718
2786,20230906,4,8,0,13526
2787,20240210,2,10,1,4167
2788,20230909,2,12,0,11443
2789,20230405,7,14,1,6327
2790,20220410,6,2,1,15018
2791,20210608,3,10,0,18001
2792,20250518,4,8,1,7943
2793,20230212,5,7,0,9850
2794,20230804,1,1,1,4943
2795,20220416,5,6,0,19389
2796,20240321,7,3,0,18568
2797,20230203,4,9,0,6864
2798,20230925,1,14,1,9832
2799,20230922,6,6,0,2980
2800,20220928,1,10,0,11855
2801,20240319,3,12,1,8696
2802,20231108,1,9,0,4308
2803,20230215,4,1,0,18542
2804,20250330,3,11,0,17115
2805,20240807,2,13,0,8171
2806,20211029,4,14,1,12354
2807,20210811,4,8,0,12509
2808,20221105,1,8,0,9268
2809,20241006,6,8,0,12120
2810,20221206,6,11,0,8535
2811,20210609,7,14,0,19867
2812,20230626,6,11,0,951
2813,20230503,1,13,0,9242
2814,20240620,6,11,0,11865
2815,20241111,7,14,0,18532
2816,20210720,6,7,0,17305
2817,20250202,7,9,0,3682
2818,20220329,5,4,0,17284
2819,20220814,2,8,0,14441
2820,20211028,7,2,0,6843
2821,20220916,2,8,0,6769
2822,20220408,4,9,1,10896
2823,20210409,3,12,0,19819
2824,20230921,3,6,1,10427
2825,20241111,6,5,0,2971
2826,20221025,5,5,1,15619
2827,20210423,1,10,0,5765
2828,20211021,6,5,0,18604
2829,20211222,6,4,0,659
2830,20240306,5,13,0,10881
2831,20241123,4,1,0,16631
2832,20210810,7,3,0,1659
2833,20240216,4,1,0,2214
2834,20220614,4,11,0,4428
2835,20250424,6,11,0,10206
2836,20211205,6,4,0,14899
2837,20231222,4,5,1,11591
2838,20220821,7,8,0,13241
2839,20230619,5,5,0,1923
2840,20250720,1,5,0,6528
2841,20250828,6,5,1,18833
2842,20220326,3,2,0,1244
2843,20210531,3,2,0,10860
2844,20221209,1,8,0,6762
2845,20211202,7,5,0,9699
2846,20220325,6,6,0,7665
2847,20250425,1,6,0,7710
2848,20230325,7,13,0,9343
2849,20240213,5,14,0,13142
2850,20220929,3,8,0,7617
2851,20231226,2,2,0,3301
2852,20220508,1,3,1,11687
2853,20240228,2,2,0,13787
2854,20240108,6,11,0,16028
2855,20210801,5,8,0,9928
2856,20210425,5,8,0,10670
2857,20240211,1,1,0,1931
2858,20220903,4,3,0,18229
2859,20210130,2,4,0,9151
2860,20210918,5,6,0,4036
2861,20250311,2,9,0,5406
2862,20251008,4,14,0,10934
2863,20221203,7,9,1,9925
2864,20230725,5,9,1,7347
2865,20231002,6,5,0,13783
2866,20210416,4,13,0,9536
2867,20231106,7,13,1,14044
2868,20221223,1,10,0,3407
2869,20220515,5,1,0,9386
2870,20230918,5,14,1,18274
2871,20250114,7,8,0,17416
2872,20221010,2,4,0,18508
2873,20221120,2,6,0,12206
2874,20230516,7,5,0,7433
2875,20220114,6,6,0,2637
2876,20211027,1,12,0,14061
2877,20240830,6,5,0,5806
2878,20230226,7,10,1,18260
2879,20250130,6,5,0,18926
2880,20240203,4,11,0,19866
2881,20220801,3,5,1,4864
2882,20230402,2,7,1,3410
2883,20240619,5,10,1,7700
2884,20210422,2,3,0,3710
2885,20230915,4,3,1,16266
2886,20240314,2,5,0,780
2887,20210831,5,1,0,14308
2888,20240522,6,1,0,4621
2889,20240310,5,10,0,16778
2890,20210319,7,1,0,7645
2891,20210618,2,5,0,13309
2892,20221214,1,13,0,16291
2893,20230702,1,7,1,11126
2894,20250929,4,14,1,638
2895,20220212,5,13,0,9895
2896,20231231,5,6,0,4888
2897,20210915,7,3,0,505
2898,20210808,4,11,0,15722
2899,20250408,5,1,0,12653
2900,20210602,7,3,0,5967
2901,20241113,2,7,0,10520
2902,20250820,5,14,1,7886
2903,20210409,1,9,0,10084
2904,20210721,4,4,0,7806
2905,20230417,4,10,0,19515
2906,20251124,2,10,0,10434
2907,20210804,4,3,0,2392
2908,20230401,5,1,0,10049
2909,20231106,6,14,0,13682
2910,20230123,7,12,0,12171
2911,20211208,7,11,0,4592
2912,20241015,2,11,0,11249
2913,20250504,4,14,0,16337
2914,20250706,3,1,0,914
2915,20251203,5,13,0,16496
2916,20210901,5,4,0,1477
2917,20240321,4,4,0,10418
2918,20251031,1,8,0,16871
2919,20220415,7,5,0,1667
2920,20240425,7,4,0,18274
2921,20220719,1,6,0,3087
2922,20220702,2,8,0,17043
2923,20250609,1,9,0,8419
2924,20220518,3,10,0,2624
2925,20240716,7,12,0,17204
2926,20240926,6,8,0,16820
2927,20250429,7,9,1,12820
2928,20231201,4,10,0,6591
2929,20220829,2,10,0,1339
2930,20240113,6,13,1,19243
2931,20250509,3,1,0,16828
2932,20240212,6,3,0,15240
2933,20221105,6,11,0,9181
2934,20220128,6,3,0,12438
2935,20231127,6,10,0,2826
2936,20230905,2,6,0,6434
2937,20220706,1,7,0,5780
2938,20220111,3,6,0,19491
2939,20230310,3,11,1,8790
2940,20240801,5,5,0,18388
2941,20250623,5,12,1,9085
2942,20251014,5,3,0,3129
2943,20220227,2,7,0,8020
2944,20230830,6,5,1,13771
2945,20210712,7,11,0,9530
2946,20210523,4,12,0,18829
2947,20251210,5,6,0,12262
2948,20210911,7,2,0,1970
2949,20250907,6,12,0,13663
2950,20250111,5,2,1,11960
2951,20210611,3,13,0,4708
2952,20230424,5,11,1,13176
2953,20220426,7,12,0,3625
2954,20220226,3,3,0,14066
2955,20221227,7,14,0,8596
2956,20210302,3,13,0,7322
2957,20250629,1,8,0,10964
2958,20211210,2,9,0,14609
2959,20220606,2,14,1,2607
2960,20230312,5,7,0,5687
2961,20221115,5,11,0,14535
2962,20230714,1,10,0,6281
2963,20250413,2,8,0,11287
2964,20240417,7,10,0,2517
2965,20240926,7,13,0,7049
2966,20220913,4,12,0,9799
2967,20210326,5,7,0,16829
2968,20230713,2,11,0,16328
2969,20240609,3,6,1,6584
2970,20220410,4,2,0,4650
2971,20210314,6,8,1,9030
2972,20250915,6,9,0,9651
2973,20250814,1,5,1,3044
2974,20250820,4,12,0,5108
2975,20210517,2,14,0,17042
2976,20221110,6,4,0,2575
2977,20241118,3,8,0,12056
2978,20251221,3,12,1,12664
2979,20250926,2,3,0,2380
2980,20230402,1,6,0,19647
2981,20240605,5,5,0,2625
2982,20231121,3,13,0,3139
2983,20231228,2,5,1,11200
2984,20210506,2,6,0,2078
2985,20231228,3,12,0,12589
2986,20240815,6,5,0,7902
2987,20250128,5,13,1,11300
2988,20220718,1,11,0,9737
2989,20251217,7,4,0,2792
2990,20230203,7,3,0,12462
2991,20251126,7,1,0,8966
2992,20251125,2,13,1,19464
2993,20230729,5,9,0,11190
2994,20250722,1,2,0,19161
2995,20230603,7,14,0,12892
2996,20241030,5,1,1,12320
2997,20240922,6,12,0,2440
2998,20210217,1,3,0,8404
2999,20221109,6,4,0,15483
3000,20210130,2,9,0,18876
3001,20250607,6,6,0,4678
3002,20251016,4,14,0,532
3003,20240328,4,11,1,8960
3004,20231011,6,2,0,15364
3005,20230508,1,4,0,7812
3006,20240227,5,1,0,9656
3007,20250221,5,12,0,5109
3008,20250908,1,7,1,4375
3009,20240331,5,14,0,8747
3010,20241024,4,4,0,3326
3011,20250815,7,9,0,8465
3012,20240624,6,2,1,16182
3013,20210529,3,10,0,18585
3014,20250823,2,10,0,15088
3015,20251112,3,6,0,11842
3016,20250507,1,4,0,641
3017,20221107,1,5,1,10390
3018,20230215,2,6,0,14256
3019,20211109,7,7,0,16540
3020,20230908,4,11,0,3009
3021,20231129,2,1,0,4291
3022,20250810,4,8,0,10039
3023,20230513,3,8,1,866
3024,20221031,4,12,0,7052
3025,20250823,3,3,0,3375
3026,20240524,2,9,0,1631
3027,20210425,1,1,0,6954
3028,20240615,1,9,0,19147
3029,20230905,2,14,0,6784
3030,20241209,4,11,0,5211
3031,20220312,7,10,1,10315
3032,20210205,7,11,0,18665
3033,20250209,4,11,0,4004
3034,20231016,2,2,1,9785
3035,20220206,2,10,0,7142
3036,20231127,5,10,0,18573
3037,20230722,6,5,0,16622
3038,20230907,3,14,1,1200
3039,20210806,5,2,0,17162
3040,20210831,7,13,0,8574
3041,20251106,6,9,0,16494
3042,20240510,3,1,0,12941
3043,20211029,2,11,1,17709
3044,20240212,7,12,0,7970
3045,20210131,4,10,0,10243
3046,20251023,6,7,0,4422
3047,20230326,2,13,0,10235
3048,20230608,4,7,1,12820
3049,20220719,7,8,0,15673
3050,20211205,1,13,0,10753
3051,20220415,5,6,0,14047
3052,20240214,6,9,1,3754
3053,20210612,3,10,0,6840
3054,20230609,6,13,1,11745
3055,20220208,5,6,0,14098
3056,20220302,1,4,0,967
3057,20210904,5,14,0,7259
3058,20250615,2,6,0,12064
3059,20250312,7,10,0,10626
3060,20240425,7,3,0,14405
3061,20240720,3,9,1,11549
3062,20210928,5,13,0,14126
3063,20230116,6,3,0,8469
3064,20210318,6,11,0,10864
3065,20250210,2,8,0,5407
3066,20221106,5,4,0,15646
3067,20250530,4,2,0,16787
3068,20250824,3,11,0,15575
3069,20210606,3,8,1,7773
3070,20220720,4,1,0,8577
3071,20220415,4,13,1,7254
3072,20220408,5,9,0,18461
3073,20220515,6,3,1,15781
3074,20220509,1,1,0,12869
3075,20250212,6,5,1,13263
3076,20240430,5,10,0,15080
3077,20250324,7,7,0,12453
3078,20220114,1,10,0,13100
3079,20240830,6,14,0,18811
3080,20240917,2,8,1,4711
3081,20220722,3,1,0,9717
3082,20240710,4,6,0,8051
3083,20251107,4,5,0,4538
3084,20250110,3,5,0,13511
3085,20220913,2,9,0,15968
3086,20220526,5,11,1,17524
3087,20251029,3,8,0,4136
3088,20240902,1,4,0,8281
3089,20230805,6,14,0,13050
3090,20240118,7,13,0,19872
3091,20250419,7,6,0,17195
3092,20251006,4,13,1,1785
3093,20241231,1,14,1,15746
3094,20211111,5,3,0,5497
3095,20220407,1,7,0,7037
3096,20220430,1,3,0,6366
3097,20210517,4,4,0,9063
3098,20231115,4,9,0,17963
3099,20221130,5,2,1,17779
3100,20220215,3,13,0,4286
3101,20210712,3,12,0,1349
3102,20231008,7,2,0,16329
3103,20221112,4,6,0,14606
3104,20220722,3,2,0,9635
3105,20241021,1,6,0,9663
3106,20220101,3,3,0,13757
3107,20210101,2,12,0,15308
3108,20210304,4,4,0,17431
3109,20210817,5,9,0,11214
3110,20230221,3,8,0,17689
3111,20251209,1,8,0,8340
3112,20250901,5,14,0,6658
3113,20211220,6,5,0,7569
3114,20210616,7,5,0,2727
3115,20210924,6,6,0,13759
3116,20241222,6,2,0,14168
3117,20220112,2,8,0,15339
3118,20250202,2,11,0,3809
3119,20220927,3,14,0,7724
3120,20250609,2,13,0,1013
3121,20230401,5,11,0,15709
3122,20231101,1,1,0,15774
3123,20211122,5,13,0,17656
3124,20230214,2,13,1,7083
3125,20210917,7,2,0,15237
3126,20240504,3,4,0,15641
3127,20241017,1,6,0,673
3128,20240822,1,10,0,7615
3129,20220505,6,1,0,15483
3130,20210111,7,14,0,3904
3131,20230128,1,5,1,4925
3132,20220203,5,13,0,12981
3133,20230126,1,7,0,6264
3134,20220109,1,10,1,3959
3135,20241014,5,11,0,15327
3136,20230614,5,1,0,9513
3137,20210430,2,12,0,2010
3138,20241109,7,4,1,10901
3139,20220118,5,1,0,1832
3140,20250614,5,13,1,19946
3141,20210216,3,13,0,12236
3142,20241210,3,7,0,17138
3143,20240127,4,13,0,19866
3144,20210109,4,10,0,12077
3145,20230805,1,4,0,2118
3146,20211112,1,9,0,7139
3147,20240104,3,4,0,4896
3148,20220412,7,6,0,3229
3149,20221014,3,10,0,19375
3150,20240820,7,10,0,5100
3151,20250829,3,6,0,14664
3152,20250629,4,3,0,2836
3153,20231220,3,5,0,3484
3154,20221127,6,7,0,10937
3155,20241001,5,1,1,15447
3156,20230420,2,13,0,5901
3157,20240507,3,13,0,7080
3158,20240210,1,4,1,14432
3159,20250313,5,9,1,797
3160,20250228,2,9,1,2427
3161,20210627,1,11,1,16039
3162,20210625,4,4,0,16956
3163,20250421,5,14,0,1402
3164,20230509,3,14,0,3483
3165,20231009,1,9,0,17093
3166,20211004,7,11,1,19135
3167,20220308,7,3,0,19054
3168,20220329,5,14,0,6311
3169,20210729,3,5,0,4319
3170,20210418,4,10,0,1424
3171,20210214,7,13,1,13546
3172,20211017,6,6,1,7061
3173,20250426,6,6,0,1684
3174,20250310,4,9,0,6440
3175,20230124,2,2,0,2838
3176,20240224,7,9,0,18711
3177,20250216,3,12,0,1936
3178,20230708,7,5,1,12099
3179,20210602,3,7,1,11366
3180,20230216,2,12,1,9896
3181,20240201,1,9,0,12024
3182,20220129,1,1,1,18940
3183,20211112,7,6,0,18484
3184,20220713,6,8,0,5184
3185,20240408,6,6,0,13816
3186,20240331,4,7,1,7268
3187,20210101,4,1,1,19088
3188,20231010,1,6,0,3309
3189,20220524,3,1,0,10763
3190,20220312,5,10,0,15455
3191,20230121,6,12,0,16927
3192,20231105,4,8,0,4605
3193,20211228,6,13,1,7528
3194,20210416,3,8,0,17867
3195,20240318,1,9,0,16076
3196,20221030,2,10,0,15604
3197,20240913,7,1,0,15443
3198,20240304,5,7,1,7191
3199,20240515,4,7,0,15716
3200,20241116,6,5,0,987
3201,20250621,4,10,0,19033
3202,20251003,6,6,1,1432
3203,20230424,4,6,0,6344
3204,20241005,3,9,0,7019
3205,20250906,7,13,0,5173
3206,20241108,3,14,0,10160
3207,20220801,6,4,0,15947
3208,20210731,4,6,0,12915
3209,20220405,1,14,0,2475
3210,20220211,5,4,0,15166
3211,20210804,1,12,0,15141
3212,20250720,1,14,0,2015
3213,20210204,6,9,1,7273
3214,20220521,5,10,1,9533
3215,20240508,1,10,0,5505
3216,20230617,5,1,0,11318
3217,20240228,4,3,1,3418
3218,20250622,4,5,0,1633
3219,20251018,6,10,0,826
3220,20241023,3,6,1,10457
3221,20220518,5,10,0,16737
3222,20250506,1,7,0,19346
3223,20240512,7,9,0,4464
3224,20251121,1,6,0,2972
3225,20230911,2,8,0,12237
3226,20220812,4,13,0,16903
3227,20210304,1,11,0,18485
3228,20250119,2,6,0,6631
3229,20230326,3,14,0,17981
3230,20230612,4,5,0,13654
3231,20210515,7,12,0,15735
3232,20250428,3,6,0,11552
3233,20220215,3,8,1,18340
3234,20240719,4,14,1,18193
3235,20240917,1,7,0,969
3236,20250827,4,9,0,8734
3237,20220605,7,11,1,3207
3238,20220118,4,9,1,14883
3239,20211017,5,7,0,4726
3240,20231229,6,5,0,9329
3241,20250402,6,14,1,2171
3242,20211119,4,5,0,11226
3243,20251221,1,3,0,10227
3244,20250524,1,9,0,19707
3245,20230801,1,13,1,12873
3246,20210628,3,2,0,2512
3247,20210326,2,6,0,5851
3248,20250907,4,5,0,15575
3249,20210417,2,6,0,3183
3250,20221128,1,7,0,1990
3251,20230609,6,14,0,3001
3252,20210529,3,9,1,18028
3253,20210612,4,12,1,10726
3254,20210719,5,11,0,16595
3255,20230602,4,11,0,12009
3256,20240122,7,11,0,14104
3257,20230424,2,7,0,10661
3258,20220630,7,7,0,9142
3259,20231205,6,7,0,18545
3260,20221215,6,4,0,15192
3261,20240329,3,8,0,15294
3262,20210323,7,13,0,18422
3263,20240508,7,5,0,16995
3264,20220311,6,11,0,12545
3265,20210623,4,6,0,941
3266,20241116,7,1,0,14826
3267,20220314,6,12,0,2851
3268,20230404,7,10,0,12772
3269,20230811,6,3,0,4061
3270,20240108,4,8,0,5330
3271,20241218,6,14,1,17939
3272,20230918,1,14,0,3329
3273,20220804,2,2,0,4267
3274,20240702,4,6,0,9373
3275,20210102,2,10,0,17642
3276,20220127,6,2,0,2212
3277,20240122,4,9,0,6382
3278,20220302,5,8,1,10024
3279,20211123,6,4,0,5372
3280,20230517,3,4,0,16279
3281,20230819,4,2,0,7723
3282,20240408,2,14,0,19373
3283,20250220,4,2,0,10636
3284,20240215,6,9,1,5431
3285,20230118,4,7,0,9045
3286,20250814,4,11,0,9360
3287,20240507,6,10,0,3434
3288,20221111,3,1,1,5463
3289,20220923,3,3,0,6280
3290,20220821,5,14,0,15654
3291,20211203,4,9,1,12349
3292,20240628,2,3,0,2130
3293,20250510,3,11,0,2365
3294,20210602,4,2,0,12818
3295,20240919,5,9,0,14352
3296,20241005,5,10,0,3346
3297,20250306,3,7,0,15671
3298,20250905,6,13,1,14893
3299,20230404,1,3,0,10665
3300,20250802,1,10,0,8510
3301,20230504,7,12,0,6031
3302,20240704,2,7,0,10184
3303,20220525,3,14,0,5088
3304,20251108,6,7,0,13937
3305,20210410,4,4,0,18203
3306,20250109,2,9,0,5999
3307,20220921,2,12,1,5017
3308,20231221,6,11,0,17001
3309,20241104,6,3,0,12462
3310,20240117,4,1,1,6161
3311,20220124,4,6,0,4382
3312,20210717,5,7,0,16146
3313,20240510,4,6,0,8676
3314,20210518,4,7,0,1107
3315,20231224,1,9,0,17870
3316,20210301,1,12,0,1041
3317,20230724,4,13,0,11766
3318,20231231,2,8,0,14956
3319,20220226,2,5,1,15266
3320,20210415,2,12,0,19755
3321,20210212,1,3,0,6260
3322,20251119,4,2,0,16784
3323,20240611,3,8,0,2877
3324,20220125,1,1,0,14530
3325,20250725,6,10,0,18754
3326,20231215,6,2,0,9628
3327,20210511,7,12,0,6996
3328,20211104,7,12,0,5726
3329,20220307,7,14,0,7865
3330,20240723,5,6,0,14428
3331,20220721,5,1,0,4836
3332,20210524,5,10,0,765
3333,20211121,2,14,0,12101
3334,20230309,2,5,0,9137
3335,20221119,3,11,0,11745
3336,20221204,6,7,0,12382
3337,20250523,1,11,0,18971
3338,20220516,1,5,1,7557
3339,20240228,7,6,0,1051
3340,20240730,5,6,1,6411
3341,20220202,2,7,0,9567
3342,20250708,1,5,0,16816
3343,20250624,2,4,0,562
3344,20220115,2,12,0,16343
3345,20250819,3,10,1,11481
3346,20231214,2,2,0,5920
3347,20250803,5,10,0,12113
3348,20220520,6,7,0,15067
3349,20230820,7,2,0,6853
3350,20250505,1,4,0,6874
3351,20220809,2,3,0,18288
3352,20240513,4,7,1,19017
3353,20220731,1,6,1,14202
3354,20221001,5,7,1,12754
3355,20250309,5,7,0,3951
3356,20220131,5,14,0,13342
3357,20241220,1,6,0,7237
3358,20210111,3,3,0,19972
3359,20220803,5,13,0,1393
3360,20220126,4,3,0,11919
3361,20240811,2,6,0,14396
3362,20230922,1,4,0,11690
3363,20231119,2,5,0,1205
3364,20211122,5,11,0,1165
3365,20230117,6,12,0,3244
3366,20220207,7,4,0,9788
3367,20220529,7,4,1,15100
3368,20240229,7,9,1,9820
3369,20220110,7,7,0,19122
3370,20220408,4,14,0,1638
3371,20220109,3,5,0,1096
3372,20210828,5,8,1,6519
3373,20220203,7,3,0,15667
3374,20231014,4,12,0,4367
3375,20240920,3,9,0,2008
3376,20210926,6,10,0,14966
3377,20230617,7,9,0,9194
3378,20230707,1,12,0,8008
3379,20241001,6,13,1,2507
3380,20220403,2,9,0,3371
3381,20220603,7,14,0,8196
3382,20210625,1,7,0,12045
3383,20250506,6,1,0,18693
3384,20230804,6,5,0,13922
3385,20210602,2,5,0,9984
3386,20220102,7,3,1,5041
3387,20220906,1,13,1,4412
3388,20230527,1,4,0,1466
3389,20211215,6,10,1,1990
3390,20241129,5,12,1,4505
3391,20210210,5,2,0,13910
3392,20240904,2,12,0,13921
3393,20210115,2,13,0,16013
3394,20210806,7,6,1,6385
3395,20220125,7,14,1,9968
3396,20241218,6,7,1,8585
3397,20210220,4,5,0,521
3398,20220518,7,4,0,5600
3399,20240203,4,7,0,6403
3400,20241107,6,3,0,14591
3401,20220606,5,2,0,8728
3402,20210422,4,9,0,6606
3403,20240907,6,11,0,4320
3404,20210114,7,14,0,4026
3405,20210925,7,3,0,4792
3406,20210524,1,2,0,873
3407,20220828,1,5,1,7210
3408,20231104,6,11,0,13786
3409,20250612,3,13,0,16172
3410,20210410,2,1,0,17748
3411,20220806,6,13,0,4172
3412,20221003,4,8,0,17897
3413,20211020,7,7,0,15261
3414,20220807,6,8,1,19271
3415,20251011,6,3,0,1814
3416,20210520,6,3,0,8391
3417,20231119,4,13,1,12638
3418,20210808,5,5,0,9706
3419,20250525,6,9,0,7048
3420,20211114,2,3,0,1191
3421,20210529,1,12,0,18195
3422,20230221,6,3,1,15358
3423,20230407,6,10,0,13200
3424,20240707,6,4,0,12550
3425,20250214,6,7,0,17414
3426,20250121,4,12,0,2600
3427,20250926,7,6,1,13988
3428,20210619,5,12,0,19476
3429,20230527,2,13,0,2173
3430,20251025,5,14,0,2199
3431,20230916,2,2,0,957
3432,20221221,2,5,0,3786
3433,20231207,5,11,0,6131
3434,20210713,2,6,0,8879
3435,20250214,2,13,1,1620
3436,20220222,7,13,0,1413
3437,20250812,2,13,0,10588
3438,20230301,2,7,1,19421
3439,20211105,2,2,0,17365
3440,20230504,2,9,1,2786
3441,20210829,1,11,0,3734
3442,20210210,6,8,0,6124
3443,20240212,5,1,0,2735
3444,20230929,6,8,0,16420
3445,20231001,3,8,0,3055
3446,20221003,6,12,0,8066
3447,20240212,7,4,1,7175
3448,20231217,3,8,0,19139
3449,20250718,7,14,1,15348
3450,20220727,6,4,1,18247
3451,20221203,7,8,0,19451
3452,20220806,7,14,0,5462
3453,20210423,1,10,0,1249
3454,20240807,7,2,1,19663
3455,20230815,4,12,1,13244
3456,20220712,6,7,0,3834
3457,20230322,2,12,0,4067
3458,20250723,3,11,0,1705
3459,20220414,7,11,1,1735
3460,20221228,5,11,1,1322
3461,20220108,1,4,0,13156
3462,20250902,4,2,0,4802
3463,20231004,1,14,0,2514
3464,20241226,2,7,0,2118
3465,20250723,7,2,0,5228
3466,20210129,1,2,0,1929
3467,20220211,2,3,0,2404
3468,20231230,5,6,0,17663
3469,20230304,3,11,0,10030
3470,20250621,1,2,1,15416
3471,20250225,7,4,0,17336
3472,20210822,3,1,0,7644
3473,20210729,3,12,0,12350
3474,20251114,3,12,0,11392
3475,20221223,6,13,1,8079
3476,20231125,2,2,0,13884
3477,20251017,5,9,0,1139
3478,20210809,7,3,0,8269
3479,20251019,3,5,0,10664
3480,20240812,4,2,0,10567
3481,20210924,6,9,0,7382
3482,20250520,4,13,0,9672
3483,20230308,6,7,1,15890
3484,20220521,6,10,1,13333
3485,20220612,2,1,0,14330
3486,20251231,4,9,0,1836
3487,20251018,2,8,0,13576
3488,20250927,7,8,0,16582
3489,20240929,1,4,0,7602
3490,20211201,3,13,0,16706
3491,20231022,4,9,1,17344
3492,20230414,4,4,0,16699
3493,20250303,7,4,0,15451
3494,20250606,6,14,0,8200
3495,20220728,6,5,0,9205
3496,20240121,2,9,1,17073
3497,20250828,5,3,1,10853
3498,20250303,5,13,1,9048
3499,20250924,3,9,0,18310
3500,20210203,3,1,0,6649
3501,20240410,6,6,0,3545
3502,20230525,7,3,0,3888
3503,20210617,3,4,0,15415
3504,20231109,4,12,0,18266
3505,20250829,6,14,1,11378
3506,20250504,2,4,1,6048
3507,20230125,7,13,0,13430
3508,20240611,2,2,1,18192
3509,20220411,5,2,1,970
3510,20250528,1,11,0,1908
3511,20230413,5,5,0,10424
3512,20220708,1,3,0,19447
3513,20251215,3,4,0,4640
3514,20211017,3,3,0,3754
3515,20240503,5,2,1,4034
3516,20230321,4,3,0,6376
3517,20250311,4,4,0,2071
3518,20240828,5,8,0,19544
3519,20230115,7,7,0,12999
3520,20221227,6,14,0,13490
3521,20220812,2,13,0,10729
3522,20220324,6,2,1,13971
3523,20241002,7,11,1,1154
3524,20211225,6,2,0,4712
3525,20220413,2,14,0,9770
3526,20211108,1,2,0,3278
3527,20230621,6,3,0,1265
3528,20220722,5,14,0,5486
3529,20210103,5,4,0,14201
3530,20230509,6,7,0,7769
3531,20230827,6,4,1,11924
3532,20250423,6,5,0,19244
3533,20230613,4,13,0,14065
3534,20251211,1,9,0,13578
3535,20220323,2,10,0,7977
3536,20240315,5,2,0,2076
3537,20241007,7,3,0,18933
3538,20240412,3,3,1,1440
3539,20240815,2,1,0,17657
3540,20210426,2,12,0,19993
3541,20231218,6,1,0,3830
3542,20220727,7,2,0,11780
3543,20241025,7,11,0,14910
3544,20211226,7,7,0,530
3545,20231205,3,7,0,3501
3546,20241011,2,14,0,10963
3547,20250317,5,6,0,16694
3548,20240606,7,2,0,1392
3549,20230124,7,14,1,4978
3550,20230618,7,6,0,11146
3551,20220629,2,10,1,18520
