Incident_ID,Date_ID,Region_ID,Crime_Type,Severity,Resolved_Flag
16447,20221112,6,Assault,High,1
16448,20251006,3,Robbery,Medium,1
16449,20230921,5,Cybercrime,High,0
16450,20210518,1,Robbery,Medium,1
16451,20251221,6,Assault,High,0
16452,20220207,5,Cybercrime,High,1
16453,20231014,7,Robbery,Medium,1
16454,20221202,4,Assault,Medium,1
16455,20231112,7,Cybercrime,Low,1
16456,20220331,1,Cybercrime,Medium,0
16457,20240702,3,Robbery,Medium,1
16458,20241222,7,Cybercrime,Medium,0
16459,20240720,4,Cybercrime,High,0
16460,20220901,4,Robbery,High,1
16461,20230118,2,Assault,Low,1
16462,20250423,5,Cybercrime,Low,1
16463,20220123,6,Robbery,Medium,0
16464,20230601,2,Robbery,Medium,1
16465,20230202,2,Assault,High,1
16466,20230623,1,Robbery,Low,1
16467,20231114,3,Assault,High,1
16468,20220503,6,Robbery,Low,1
16469,20220607,7,Cybercrime,Low,1
16470,20210422,2,Assault,High,1
16471,20241116,2,Assault,High,1
16472,20210816,5,Cybercrime,High,1
16473,20241022,1,Robbery,Low,1
16474,20221127,1,Robbery,Low,1
16475,20241005,1,Robbery,High,1
16476,20230811,1,Robbery,Medium,0
16477,20221011,4,Assault,Medium,1
16478,20230215,1,Assault,Low,1
16479,20221219,3,Assault,High,1
16480,20250125,1,Robbery,Low,0
16481,20230523,2,Cybercrime,Medium,1
16482,20230319,3,Assault,Medium,1
16483,20241003,6,Robbery,Low,0
16484,20210526,1,Cybercrime,Medium,1
16485,20230810,1,Cybercrime,Medium,1
16486,20250818,2,Robbery,Medium,1
16487,20241026,1,Cybercrime,Low,1
16488,20211005,6,Robbery,Medium,1
16489,20210318,7,Robbery,Medium,1
16490,20240223,3,Assault,Medium,1
16491,20210607,4,Robbery,Medium,1
16492,20240620,3,Assault,High,0
16493,20220204,1,Cybercrime,Low,0
16494,20210211,4,Cybercrime,Low,1
16495,20240518,1,Assault,Medium,1
16496,20250724,3,Assault,Medium,0
16497,20250128,1,Cybercrime,Medium,0
16498,20230826,6,Cybercrime,Low,0
16499,20230115,1,Assault,Medium,1
16500,20230508,3,Assault,Low,1
16501,20230609,2,Robbery,Medium,1
16502,20210701,4,Assault,Low,1
16503,20210304,1,Assault,High,0
16504,20230624,2,Assault,Medium,0
16505,20210518,3,Assault,Low,1
16506,20220727,3,Robbery,Low,0
16507,20240901,4,Assault,Medium,0
16508,20240111,4,Robbery,High,1
16509,20210511,6,Assault,Low,1
16510,20230303,1,Robbery,Medium,0
16511,20250224,1,Robbery,Low,0
16512,20240409,1,Robbery,High,1
16513,20250819,6,Robbery,Medium,1
16514,20250829,5,Assault,High,1
16515,20241222,1,Assault,High,1
16516,20240411,1,Assault,Low,0
16517,20230403,1,Robbery,High,0
16518,20231112,1,Robbery,High,1
16519,20210219,2,Robbery,High,1
16520,20250310,4,Assault,High,1
16521,20210717,1,Cybercrime,High,1
16522,20241211,6,Assault,Low,1
16523,20240617,1,Cybercrime,Low,1
16524,20240911,6,Assault,Medium,1
16525,20231126,1,Cybercrime,Medium,1
16526,20240807,5,Robbery,Medium,1
16527,20250420,1,Assault,Low,1
16528,20251203,7,Robbery,Medium,1
16529,20210319,1,Assault,Medium,1
16530,20240123,1,Cybercrime,High,1
16531,20220815,5,Cybercrime,Low,0
16532,20240424,3,Assault,High,1
16533,20250107,1,Assault,High,0
16534,20210207,1,Robbery,Low,1
16535,20241208,1,Cybercrime,Medium,0
16536,20210413,4,Robbery,Low,1
16537,20240304,5,Assault,High,0
16538,20240207,5,Assault,Low,0
16539,20251017,1,Cybercrime,Medium,1
16540,20220206,7,Cybercrime,Low,0
16541,20230122,1,Robbery,Low,1
16542,20230622,6,Cybercrime,High,0
16543,20240418,1,Cybercrime,Low,1
16544,20251005,4,Assault,High,0
16545,20230107,6,Assault,High,1
16546,20211020,1,Assault,Medium,1
16547,20220613,1,Assault,Medium,1
16548,20221028,1,Cybercrime,High,1
16549,20251104,5,Robbery,High,1
16550,20240713,6,Assault,High,1
16551,20220508,5,Assault,High,1
16552,20230919,1,Cybercrime,High,1
16553,20210814,3,Assault,Low,1
16554,20220721,1,Robbery,Low,1
16555,20210519,1,Cybercrime,Medium,0
16556,20210207,1,Assault,Medium,1
16557,20230913,2,Cybercrime,Medium,1
16558,20221026,1,Cybercrime,Medium,1
16559,20240412,1,Robbery,Low,1
16560,20250203,3,Robbery,Low,1
16561,20221008,1,Cybercrime,Low,0
16562,20231225,1,Assault,Low,0
16563,20250109,1,Cybercrime,Low,1
16564,20220311,6,Cybercrime,Medium,1
16565,20251130,5,Robbery,Low,1
16566,20221105,4,Robbery,High,1
16567,20221213,1,Assault,Low,1
16568,20250923,1,Robbery,Medium,1
16569,20220103,7,Assault,Low,1
16570,20220907,1,Cybercrime,High,1
16571,20250123,3,Robbery,Low,1
16572,20250905,3,Assault,Low,1
16573,20250423,1,Robbery,Medium,0
16574,20250419,5,Assault,Medium,1
16575,20240511,1,Robbery,High,0
16576,20210417,5,Assault,Medium,1
16577,20221006,1,Assault,Medium,1
16578,20250321,6,Robbery,High,0
16579,20250525,6,Robbery,High,1
16580,20220430,7,Assault,Low,0
16581,20230929,2,Assault,Low,1
16582,20210622,3,Robbery,High,1
16583,20250916,6,Robbery,High,1
16584,20220410,1,Assault,Low,0
16585,20250517,1,Robbery,Low,1
16586,20230823,1,Assault,High,1
16587,20211216,1,Assault,Low,1
16588,20240405,2,Robbery,Low,1
16589,20250802,2,Robbery,Medium,0
16590,20240222,4,Assault,Medium,0
16591,20240801,1,Robbery,High,1
16592,20230530,1,Cybercrime,Medium,1
16593,20230616,1,Cybercrime,High,0
16594,20210727,3,Cybercrime,Low,1
16595,20250313,2,Robbery,High,1
16596,20220307,1,Robbery,Medium,1
16597,20240212,1,Robbery,Medium,1
16598,20230218,3,Robbery,Low,0
16599,20231225,3,Assault,High,1
16600,20240705,5,Robbery,Medium,1
16601,20210625,7,Cybercrime,Low,1
16602,20210721,1,Assault,Low,1
16603,20210107,3,Cybercrime,High,1
16604,20220112,5,Assault,Low,1
16605,20220712,6,Cybercrime,Low,1
16606,20240803,1,Cybercrime,High,1
16607,20251119,1,Assault,High,1
16608,20220808,1,Cybercrime,Medium,1
16609,20240102,1,Cybercrime,High,1
16610,20240602,7,Cybercrime,Low,1
16611,20220617,1,Robbery,High,1
16612,20240125,4,Cybercrime,High,1
16613,20221029,6,Cybercrime,Medium,1
16614,20220820,1,Assault,High,1
16615,20250516,1,Robbery,Medium,1
16616,20240813,3,Robbery,High,1
16617,20221119,1,Robbery,Medium,1
16618,20250916,1,Assault,Low,1
16619,20220124,7,Robbery,High,1
16620,20251117,6,Robbery,Low,1
16621,20210609,3,Robbery,Low,1
16622,20230803,7,Cybercrime,High,0
16623,20250802,2,Cybercrime,Low,1
16624,20230701,2,Cybercrime,High,1
16625,20211013,1,Cybercrime,Low,0
16626,20251215,1,Cybercrime,Low,0
16627,20230421,1,Robbery,Low,1
16628,20211008,1,Cybercrime,Low,0
16629,20251123,1,Assault,Medium,1
16630,20251014,3,Robbery,High,1
16631,20230909,6,Assault,Medium,0
16632,20231207,7,Robbery,Low,0
16633,20210506,2,Cybercrime,Low,0
16634,20240912,1,Assault,Medium,1
16635,20211106,6,Robbery,Low,0
16636,20240821,4,Assault,High,1
16637,20240509,1,Robbery,Low,1
16638,20240921,1,Assault,High,1
16639,20230423,1,Robbery,Low,1
16640,20220627,1,Assault,High,1
16641,20240801,4,Robbery,Low,1
16642,20241223,1,Assault,Low,0
16643,20251004,1,Assault,Low,1
16644,20210501,3,Cybercrime,Low,1
16645,20241010,1,Assault,Medium,0
16646,20251210,7,Robbery,Low,1
16647,20230326,3,Assault,Low,0
16648,20230331,4,Assault,Low,1
16649,20220323,1,Robbery,High,0
16650,20230918,7,Assault,High,1
16651,20220107,1,Robbery,Low,1
16652,20240325,1,Robbery,Low,1
16653,20210519,7,Cybercrime,Medium,0
16654,20211022,2,Cybercrime,High,1
16655,20220703,2,Robbery,Medium,1
16656,20251106,2,Cybercrime,Medium,0
16657,20220624,1,Cybercrime,Low,1
16658,20211016,2,Assault,Low,1
16659,20241222,3,Assault,Low,1
16660,20231117,6,Cybercrime,Low,1
16661,20210426,1,Cybercrime,Medium,1
16662,20210118,1,Robbery,High,1
16663,20251026,1,Assault,Medium,1
16664,20230719,7,Robbery,High,1
16665,20221213,4,Assault,Medium,0
16666,20211123,7,Cybercrime,High,1
16667,20220716,5,Assault,Medium,1
16668,20250505,3,Cybercrime,Medium,0
16669,20240820,1,Cybercrime,Low,0
16670,20250329,1,Cybercrime,Low,1
16671,20241017,1,Assault,Low,0
16672,20240309,1,Assault,High,1
16673,20241022,3,Assault,Low,1
16674,20250515,1,Cybercrime,Low,1
16675,20230419,3,Robbery,High,1
16676,20230625,1,Cybercrime,Low,0
16677,20240711,1,Cybercrime,High,1
16678,20250920,1,Cybercrime,Low,1
16679,20210830,1,Cybercrime,Low,1
16680,20240207,1,Robbery,Low,0
16681,20250705,6,Assault,Medium,1
16682,20231015,1,Robbery,Low,1
16683,20230605,1,Cybercrime,Medium,0
16684,20221201,2,Cybercrime,Low,0
16685,20240121,1,Cybercrime,High,1
16686,20240109,5,Assault,Low,1
16687,20210608,1,Robbery,High,0
16688,20251012,6,Robbery,Medium,1
16689,20230319,1,Cybercrime,Medium,1
16690,20220702,7,Cybercrime,Low,1
16691,20211023,7,Robbery,Medium,0
16692,20241115,6,Assault,Medium,1
16693,20221019,2,Robbery,Low,1
16694,20250721,4,Assault,High,1
16695,20240708,1,Robbery,High,1
16696,20250730,6,Robbery,High,1
16697,20210227,1,Assault,High,1
16698,20231105,3,Cybercrime,High,1
16699,20250624,1,Cybercrime,High,1
16700,20230506,1,Cybercrime,Medium,1
16701,20250304,3,Assault,Low,1
16702,20240702,4,Assault,Medium,1
16703,20220425,7,Robbery,Low,0
16704,20230323,6,Robbery,High,1
16705,20220708,1,Assault,High,0
16706,20250518,5,Cybercrime,Medium,1
16707,20220606,6,Assault,High,1
16708,20220916,5,Cybercrime,Low,1
16709,20230920,4,Robbery,High,1
16710,20240103,1,Assault,High,0
16711,20211027,1,Robbery,High,1
16712,20230108,7,Assault,High,1
16713,20250104,2,Cybercrime,Low,0
16714,20241229,7,Robbery,Medium,1
16715,20240731,7,Cybercrime,Low,1
16716,20220321,4,Robbery,Medium,0
16717,20210116,4,Robbery,Low,1
16718,20230703,7,Robbery,High,0
16719,20250928,2,Robbery,High,1
16720,20250227,4,Assault,Low,1
16721,20220208,1,Robbery,High,1
16722,20221001,1,Assault,Low,1
16723,20230210,7,Assault,High,1
16724,20230129,1,Assault,Low,1
16725,20220714,3,Assault,Medium,0
16726,20210714,1,Robbery,Medium,1
16727,20240520,4,Assault,Medium,1
16728,20220514,4,Robbery,Medium,1
16729,20240520,7,Assault,Low,1
16730,20250917,2,Cybercrime,High,0
16731,20230510,1,Robbery,Low,1
16732,20210121,4,Robbery,Low,1
16733,20250222,1,Robbery,High,1
16734,20240816,1,Robbery,High,1
16735,20251101,3,Robbery,High,1
16736,20240330,6,Cybercrime,High,1
16737,20211023,1,Cybercrime,Low,1
16738,20220717,1,Robbery,High,1
16739,20220608,7,Cybercrime,Low,0
16740,20221109,1,Cybercrime,Low,1
16741,20240130,1,Assault,High,1
16742,20241227,1,Robbery,High,1
16743,20240304,7,Cybercrime,Low,1
16744,20250226,7,Assault,Medium,0
16745,20210922,7,Assault,Low,1
16746,20220327,4,Assault,Low,0
16747,20210322,2,Assault,High,1
16748,20210316,1,Robbery,Medium,1
16749,20220429,3,Assault,Low,1
16750,20220917,1,Assault,Low,1
16751,20220621,2,Robbery,Medium,0
16752,20210118,1,Assault,Medium,0
16753,20220512,4,Cybercrime,Low,1
16754,20220228,6,Assault,Medium,0
16755,20220608,1,Robbery,High,0
16756,20241030,2,Assault,High,1
16757,20240927,1,Robbery,Medium,0
16758,20241105,5,Robbery,Medium,0
16759,20211130,2,Robbery,Medium,0
16760,20250303,3,Cybercrime,Medium,1
16761,20220512,2,Cybercrime,Low,0
16762,20250103,3,Assault,Medium,1
16763,20221119,7,Assault,High,1
16764,20240408,1,Robbery,Medium,1
16765,20240721,3,Cybercrime,Low,1
16766,20230731,1,Assault,Medium,0
16767,20210917,1,Robbery,Low,1
16768,20210327,1,Assault,Low,0
16769,20210302,2,Robbery,Low,1
16770,20220802,5,Robbery,Low,1
16771,20231105,6,Assault,Low,0
16772,20240512,7,Assault,High,1
16773,20220323,6,Robbery,Low,0
16774,20250330,7,Robbery,Low,1
16775,20221207,6,Robbery,Medium,1
16776,20240402,2,Assault,Low,1
16777,20240212,4,Assault,Low,0
16778,20220518,1,Robbery,Medium,1
16779,20250110,3,Assault,Low,1
16780,20241010,7,Assault,High,1
16781,20251209,1,Cybercrime,High,1
16782,20220308,1,Robbery,Low,0
16783,20230608,1,Assault,High,1
16784,20230408,1,Robbery,High,1
16785,20210306,7,Assault,Medium,0
16786,20250213,1,Robbery,High,1
16787,20230121,1,Robbery,High,1
16788,20210408,3,Robbery,Low,0
16789,20210516,7,Assault,Medium,0
16790,20241126,5,Assault,High,1
16791,20210708,5,Cybercrime,Low,1
16792,20251029,1,Robbery,Low,1
16793,20221210,5,Assault,Medium,1
16794,20241230,1,Robbery,Medium,1
16795,20230512,4,Cybercrime,High,0
16796,20211028,1,Cybercrime,Low,1
16797,20220106,1,Cybercrime,High,0
16798,20250309,7,Robbery,High,0
16799,20240503,6,Cybercrime,Medium,1
16800,20220406,6,Robbery,Low,0
16801,20211223,1,Assault,Low,1
16802,20210207,1,Assault,High,0
16803,20230818,5,Assault,Low,1
16804,20250328,3,Assault,Medium,1
16805,20250701,1,Cybercrime,Medium,1
16806,20250412,6,Robbery,Medium,1
16807,20220928,4,Assault,Low,1
16808,20210815,1,Robbery,High,0
16809,20210608,5,Cybercrime,High,1
16810,20230925,4,Cybercrime,Low,1
16811,20230426,7,Robbery,Low,1
16812,20230316,1,Robbery,Low,1
16813,20220203,2,Cybercrime,Low,1
16814,20220304,5,Robbery,Medium,0
16815,20240224,5,Assault,High,1
16816,20240221,5,Cybercrime,High,1
16817,20240630,6,Robbery,High,0
16818,20241017,1,Robbery,Medium,0
16819,20230430,1,Cybercrime,Medium,1
16820,20210925,1,Robbery,Medium,0
16821,20231201,1,Cybercrime,Medium,1
16822,20231112,1,Robbery,Low,1
16823,20241208,6,Cybercrime,Medium,0
16824,20240527,1,Robbery,Low,1
16825,20250617,7,Cybercrime,Low,1
16826,20251220,3,Assault,Low,1
16827,20211101,4,Assault,High,1
16828,20230606,3,Assault,Medium,1
16829,20211011,6,Cybercrime,Medium,1
16830,20251009,4,Robbery,Medium,0
16831,20210326,7,Assault,Low,1
16832,20240525,6,Assault,Medium,0
16833,20241004,1,Cybercrime,Low,0
16834,20240813,1,Robbery,Low,1
16835,20230214,1,Robbery,High,1
16836,20230503,6,Robbery,Low,0
16837,20250619,5,Robbery,Low,0
16838,20220504,4,Cybercrime,High,0
16839,20230501,7,Cybercrime,High,0
16840,20240320,1,Assault,Medium,1
16841,20220209,7,Cybercrime,Medium,1
16842,20210825,4,Cybercrime,High,0
16843,20230517,1,Cybercrime,Medium,0
16844,20241005,5,Assault,High,0
16845,20230617,5,Robbery,Low,0
16846,20250914,1,Robbery,High,1
16847,20221003,1,Robbery,Medium,0
16848,20210323,1,Robbery,High,0
16849,20250225,1,Cybercrime,Low,1
16850,20220530,3,Cybercrime,High,0
16851,20210124,7,Assault,Low,0
16852,20230329,4,Cybercrime,Medium,0
16853,20250104,3,Robbery,High,1
16854,20251110,1,Assault,Low,0
16855,20210729,1,Cybercrime,High,1
16856,20220120,1,Assault,Medium,1
16857,20240420,7,Cybercrime,Low,1
16858,20221102,1,Robbery,Low,1
16859,20210518,5,Cybercrime,High,0
16860,20230606,1,Robbery,High,0
16861,20230902,4,Cybercrime,High,1
16862,20250224,5,Cybercrime,Medium,1
16863,20211204,4,Robbery,High,0
16864,20250203,1,Cybercrime,Low,1
16865,20240914,1,Robbery,Medium,0
16866,20211219,3,Assault,Low,0
16867,20240601,2,Assault,High,0
16868,20240402,1,Assault,Low,0
16869,20240806,1,Cybercrime,Medium,1
16870,20230521,1,Robbery,Low,0
16871,20230601,3,Assault,High,1
16872,20241225,5,Robbery,High,0
16873,20220706,5,Robbery,Low,1
16874,20230815,1,Assault,Low,1
16875,20240327,1,Cybercrime,Medium,1
16876,20210326,5,Robbery,Medium,0
16877,20230409,1,Cybercrime,Low,0
16878,20250817,1,Robbery,High,1
16879,20221226,4,Assault,Low,1
16880,20230628,2,Assault,Low,1
16881,20230604,7,Cybercrime,Medium,1
16882,20230717,1,Robbery,Low,1
16883,20211009,1,Assault,Low,1
16884,20240810,6,Assault,Medium,1
16885,20210215,7,Cybercrime,Low,1
16886,20240622,1,Cybercrime,Low,1
16887,20210818,1,Robbery,Medium,1
16888,20220412,1,Robbery,Low,1
16889,20210304,1,Assault,High,0
16890,20210722,2,Robbery,Medium,0
16891,20210503,4,Cybercrime,Low,1
16892,20221009,1,Assault,Low,0
16893,20210623,4,Cybercrime,High,1
16894,20220708,1,Robbery,Low,1
16895,20210601,2,Assault,Medium,1
16896,20240423,1,Cybercrime,High,0
16897,20210124,1,Cybercrime,Medium,1
16898,20220801,1,Robbery,Low,1
16899,20211125,1,Robbery,Medium,0
16900,20230420,4,Cybercrime,Low,1
16901,20251203,5,Assault,Low,1
16902,20240729,1,Robbery,High,1
16903,20250423,1,Assault,Low,1
16904,20220201,3,Assault,High,0
16905,20250219,1,Assault,Medium,1
16906,20211125,7,Assault,High,0
16907,20241125,5,Robbery,High,1
16908,20221107,2,Cybercrime,High,1
16909,20211011,1,Robbery,High,0
16910,20250603,1,Cybercrime,High,1
16911,20240203,6,Assault,High,0
16912,20240627,1,Assault,Medium,1
16913,20251227,1,Assault,Low,1
16914,20241029,6,Cybercrime,Low,1
16915,20220205,1,Assault,High,1
16916,20240313,6,Robbery,Medium,0
16917,20241226,1,Cybercrime,High,1
16918,20240711,3,Robbery,Low,1
16919,20230226,3,Assault,High,1
16920,20250217,7,Cybercrime,High,1
16921,20250212,7,Cybercrime,Medium,1
16922,20230926,4,Robbery,High,1
16923,20231110,2,Cybercrime,Low,1
16924,20250513,2,Robbery,High,1
16925,20240708,1,Cybercrime,High,1
16926,20230114,5,Cybercrime,Medium,0
16927,20220615,1,Cybercrime,Medium,1
16928,20220520,6,Cybercrime,Low,0
16929,20250108,1,Assault,High,0
16930,20221108,1,Robbery,High,1
16931,20220227,1,Assault,High,0
16932,20210121,1,Assault,High,1
16933,20210429,7,Assault,High,0
16934,20230513,6,Robbery,High,1
16935,20230830,6,Cybercrime,High,0
16936,20240501,1,Assault,Medium,0
16937,20230923,7,Cybercrime,Low,1
16938,20241113,1,Robbery,High,1
16939,20251125,1,Robbery,Medium,1
16940,20211221,7,Cybercrime,High,1
16941,20230403,3,Assault,High,1
16942,20230408,6,Robbery,Medium,1
16943,20210702,2,Cybercrime,Low,1
16944,20211022,6,Robbery,Medium,1
16945,20210309,1,Cybercrime,High,1
16946,20241103,3,Cybercrime,Low,1
16947,20220728,7,Cybercrime,Low,1
16948,20211030,1,Robbery,Low,1
16949,20250720,1,Cybercrime,Low,1
16950,20210209,5,Robbery,Medium,1
16951,20240609,5,Robbery,High,1
16952,20210427,1,Cybercrime,High,1
16953,20240621,7,Assault,Low,1
16954,20211206,1,Robbery,Low,1
16955,20210716,2,Cybercrime,Medium,1
16956,20220519,2,Cybercrime,Medium,1
16957,20210219,2,Cybercrime,Medium,1
16958,20210310,1,Assault,Medium,1
16959,20250823,2,Cybercrime,Medium,1
16960,20230522,1,Robbery,Medium,1
16961,20230511,1,Robbery,Low,0
16962,20220217,1,Cybercrime,Medium,1
16963,20250121,3,Cybercrime,Low,1
16964,20210628,2,Assault,Low,1
16965,20230928,1,Cybercrime,Low,1
16966,20221204,7,Robbery,Low,0
16967,20210107,6,Assault,Medium,1
16968,20251029,7,Cybercrime,Medium,0
16969,20220609,6,Robbery,High,0
16970,20220121,4,Assault,Medium,1
16971,20210318,6,Robbery,Low,1
16972,20240428,6,Cybercrime,Low,1
16973,20220407,6,Assault,Medium,1
16974,20210924,6,Robbery,Low,1
16975,20210824,1,Robbery,Low,0
16976,20220206,1,Robbery,Low,1
16977,20230622,1,Cybercrime,High,0
16978,20250330,5,Cybercrime,Medium,1
16979,20240123,3,Assault,Medium,1
16980,20240104,5,Robbery,High,0
16981,20210824,1,Assault,High,1
16982,20241202,3,Cybercrime,High,1
16983,20240810,2,Assault,Low,1
16984,20250609,5,Robbery,Medium,0
16985,20210514,6,Assault,Low,1
16986,20210909,3,Robbery,Low,1
16987,20250727,5,Assault,Low,0
16988,20250629,3,Cybercrime,Low,1
16989,20250216,4,Assault,Low,1
16990,20250727,1,Robbery,High,1
16991,20240507,1,Robbery,Medium,1
16992,20211109,2,Cybercrime,Low,1
16993,20240907,3,Robbery,High,1
16994,20251201,2,Cybercrime,High,0
16995,20241011,1,Assault,High,0
16996,20230203,1,Assault,Medium,0
16997,20220917,5,Cybercrime,Medium,1
16998,20250302,2,Cybercrime,High,0
16999,20220126,7,Assault,High,0
17000,20250829,1,Cybercrime,Medium,1
17001,20221215,1,Assault,High,1
17002,20230317,1,Cybercrime,High,1
17003,20250524,6,Cybercrime,Low,1
17004,20210824,5,Assault,Medium,1
17005,20220105,4,Robbery,Medium,1
17006,20250628,3,Robbery,High,1
17007,20230305,5,Assault,Low,1
17008,20250419,1,Cybercrime,High,1
17009,20231206,2,Assault,Low,1
17010,20220723,6,Robbery,High,1
17011,20240107,1,Assault,Low,1
17012,20220814,7,Cybercrime,High,1
17013,20240405,7,Assault,Low,0
17014,20220329,1,Robbery,Medium,1
17015,20210118,3,Cybercrime,High,1
17016,20210529,7,Assault,Low,1
17017,20220903,4,Assault,Low,0
17018,20250218,4,Assault,Medium,1
17019,20241225,7,Cybercrime,Low,0
17020,20220604,1,Cybercrime,Medium,1
17021,20241107,1,Assault,Medium,0
17022,20240424,1,Assault,Low,1
17023,20230330,6,Cybercrime,Medium,1
17024,20221017,1,Robbery,High,1
17025,20250815,6,Assault,High,1
17026,20230712,5,Cybercrime,Medium,1
17027,20250907,1,Assault,Low,1
17028,20210519,7,Assault,Medium,0
17029,20230318,1,Robbery,Low,1
17030,20241015,1,Assault,Low,0
17031,20250719,1,Assault,High,1
17032,20220630,7,Robbery,High,1
17033,20221107,1,Assault,Low,1
17034,20230118,7,Assault,Medium,1
17035,20240922,1,Assault,Medium,1
17036,20230514,6,Robbery,High,1
17037,20221013,5,Assault,Low,1
17038,20210906,1,Assault,High,0
17039,20220220,1,Robbery,High,1
17040,20240703,4,Assault,High,1
17041,20210331,1,Robbery,Low,1
17042,20220130,2,Robbery,High,0
17043,20220612,2,Robbery,High,1
17044,20231211,1,Cybercrime,Medium,1
17045,20231210,1,Assault,Medium,0
17046,20211031,1,Assault,Low,0
17047,20221001,1,Assault,Low,1
17048,20220713,1,Cybercrime,Medium,0
17049,20231225,4,Cybercrime,Medium,1
17050,20210426,1,Cybercrime,Medium,1
17051,20250128,5,Assault,Low,1
17052,20240305,1,Cybercrime,Low,1
17053,20220729,1,Cybercrime,High,1
17054,20210601,3,Cybercrime,Low,1
17055,20240116,3,Assault,Low,1
17056,20250621,2,Cybercrime,Low,1
17057,20230726,1,Robbery,Medium,1
17058,20230321,6,Assault,Medium,0
17059,20230712,3,Cybercrime,Low,1
17060,20211106,1,Robbery,High,1
17061,20241222,3,Cybercrime,High,1
17062,20231001,1,Cybercrime,Medium,1
17063,20221012,1,Cybercrime,Medium,1
17064,20241114,2,Assault,Medium,1
17065,20251012,4,Robbery,Medium,1
17066,20240108,1,Robbery,High,1
17067,20250913,6,Assault,Low,1
17068,20251008,1,Cybercrime,Medium,0
17069,20230304,1,Assault,High,0
17070,20230405,1,Robbery,Low,1
17071,20230630,7,Robbery,High,0
17072,20250211,4,Robbery,Medium,1
17073,20241201,1,Robbery,Low,0
17074,20250819,4,Robbery,Low,1
17075,20251222,1,Assault,Medium,1
17076,20240913,1,Robbery,High,1
17077,20210716,1,Cybercrime,High,1
17078,20230511,7,Assault,Medium,1
17079,20240726,3,Robbery,Low,1
17080,20240312,7,Robbery,High,1
17081,20220913,4,Assault,Medium,1
17082,20231128,4,Robbery,Low,1
17083,20241007,4,Robbery,Medium,0
17084,20251226,4,Cybercrime,Medium,1
17085,20240921,1,Cybercrime,Low,1
17086,20250713,1,Cybercrime,Low,1
17087,20230913,4,Robbery,High,1
17088,20211003,4,Assault,Low,0
17089,20210424,5,Cybercrime,Low,1
17090,20211214,1,Cybercrime,Low,0
17091,20231219,1,Assault,High,1
17092,20240303,7,Cybercrime,Medium,0
17093,20210421,2,Assault,Medium,1
17094,20221205,1,Assault,High,0
17095,20231216,2,Cybercrime,Medium,1
17096,20210908,1,Robbery,High,1
17097,20220925,1,Cybercrime,Medium,0
17098,20221113,1,Assault,Low,1
17099,20211018,1,Robbery,Medium,0
17100,20211119,5,Cybercrime,High,0
17101,20240404,3,Cybercrime,Medium,1
17102,20231212,2,Robbery,High,1
17103,20221222,3,Assault,High,1
17104,20250818,5,Assault,Medium,0
17105,20230809,1,Robbery,Low,1
17106,20251104,6,Robbery,Low,1
17107,20230426,6,Robbery,Medium,0
17108,20230916,2,Assault,Medium,1
17109,20231031,5,Robbery,High,1
17110,20220905,6,Assault,High,1
17111,20221111,1,Cybercrime,Medium,1
17112,20240308,7,Assault,High,0
17113,20230806,4,Cybercrime,Low,0
17114,20240331,3,Robbery,High,1
17115,20231004,6,Assault,Medium,1
17116,20240602,2,Assault,Medium,0
17117,20230831,1,Assault,Low,0
17118,20211105,6,Assault,Medium,1
17119,20230526,2,Robbery,Low,1
17120,20230318,3,Assault,High,1
17121,20220122,2,Robbery,Medium,1
17122,20251105,3,Assault,Low,1
17123,20220605,4,Cybercrime,Low,0
17124,20250209,7,Robbery,High,1
17125,20221110,1,Robbery,High,0
17126,20230107,5,Cybercrime,Low,1
17127,20230927,1,Robbery,Medium,1
17128,20221125,1,Robbery,Medium,1
17129,20231018,6,Cybercrime,High,0
17130,20221201,2,Cybercrime,High,1
17131,20250425,7,Robbery,Medium,1
17132,20230228,5,Cybercrime,High,1
17133,20210401,2,Robbery,Low,1
17134,20211116,1,Cybercrime,High,1
17135,20240119,1,Robbery,Low,1
17136,20240221,4,Robbery,Medium,1
17137,20251116,1,Assault,Low,1
17138,20240525,2,Cybercrime,Low,1
17139,20221229,3,Assault,Medium,1
17140,20221124,7,Robbery,Medium,1
17141,20240229,7,Cybercrime,High,1
17142,20250720,1,Assault,High,1
17143,20211116,5,Assault,High,1
17144,20210731,1,Assault,High,1
17145,20251221,4,Assault,High,0
17146,20210626,1,Robbery,Low,0
17147,20220121,4,Robbery,Low,1
17148,20221229,3,Cybercrime,Low,1
17149,20240828,4,Robbery,High,1
17150,20251120,1,Cybercrime,Medium,1
17151,20230921,1,Robbery,Low,1
17152,20220125,2,Assault,Medium,1
17153,20211023,2,Assault,Medium,1
17154,20250504,2,Assault,Low,0
17155,20250707,4,Robbery,Low,1
17156,20251109,2,Assault,Medium,0
17157,20230827,6,Robbery,Medium,1
17158,20250922,1,Assault,Low,1
17159,20250422,1,Cybercrime,High,0
17160,20230617,5,Assault,High,1
17161,20251004,1,Robbery,Medium,0
17162,20210130,4,Cybercrime,Low,1
17163,20230208,1,Cybercrime,Low,1
17164,20210823,5,Cybercrime,High,1
17165,20210131,1,Assault,High,1
17166,20210911,1,Robbery,Low,1
17167,20241018,3,Robbery,Medium,1
17168,20211221,1,Assault,Low,1
17169,20230606,3,Assault,High,1
17170,20231108,1,Cybercrime,High,1
17171,20231216,1,Cybercrime,Medium,0
